state_id,instance_id,data_origin,target_set_id,generator_order_index,all_origin_rules,all_origin_destroy_operators,all_origin_families,current_stored_first_origin_destroy_operator,origin_rule_count,origin_destroy_operator_count,cross_destroy_duplicate,stored_metadata_match
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed691201__it0000127,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,ORIGINAL_PHASE6J_CAUR,ts_537b3f8f7877a5d34127,12,"[""matched_random_2""]","[""random""]","[""MATCHED_RANDOM""]",random,1,1,False,True
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed691201__it0000127,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,ORIGINAL_PHASE6J_CAUR,ts_6a71c43df236bbd25e54,13,"[""matched_random_3""]","[""random""]","[""MATCHED_RANDOM""]",random,1,1,False,True
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed691201__it0000127,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,ORIGINAL_PHASE6J_CAUR,ts_b2991e96ea1b5fb1c767,14,"[""one_operation_swap""]","[""related""]","[""LOCAL_PERTURBATION""]",related,1,1,False,True
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed691201__it0000127,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,ORIGINAL_PHASE6J_CAUR,ts_7e6f2f1bb90b4ec6d29a,15,"[""two_operation_swap""]","[""related""]","[""LOCAL_PERTURBATION""]",related,1,1,False,True
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed691201__it0000127,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,ORIGINAL_PHASE6J_CAUR,ts_fafaf4661cc37f410fe9,16,"[""related_replace_25""]","[""related""]","[""LOCAL_PERTURBATION""]",related,1,1,False,True
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed691201__it0000127,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,ORIGINAL_PHASE6J_CAUR,ts_aec4599f9432fef0e642,17,"[""related_replace_50""]","[""related""]","[""LOCAL_PERTURBATION""]",related,1,1,False,True
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed691201__it0000127,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,ORIGINAL_PHASE6J_CAUR,ts_5652335cff9f0410e935,18,"[""near_same_product""]","[""related""]","[""STRUCTURED_NEAR_NEIGHBOR""]",related,1,1,False,True
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed691201__it0000127,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,ORIGINAL_PHASE6J_CAUR,ts_d8aad3cd4e872949fc1d,19,"[""near_precedence_neighbor""]","[""related""]","[""STRUCTURED_NEAR_NEIGHBOR""]",related,1,1,False,True
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed691201__it0000127,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,ORIGINAL_PHASE6J_CAUR,ts_3d367a2f8bdd7113cfcd,20,"[""near_same_island_chain""]","[""related""]","[""STRUCTURED_NEAR_NEIGHBOR""]",related,1,1,False,True
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed691201__it0000127,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,ORIGINAL_PHASE6J_CAUR,ts_82e1cf2e1d1db81c9443,21,"[""near_high_W_delay""]","[""related""]","[""STRUCTURED_NEAR_NEIGHBOR""]",related,1,1,False,True
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed691201__it0000127,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,ORIGINAL_PHASE6J_CAUR,ts_4523330621613c54692f,22,"[""near_high_F_delay""]","[""related""]","[""STRUCTURED_NEAR_NEIGHBOR""]",related,1,1,False,True
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed691201__it0000127,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,ORIGINAL_PHASE6J_CAUR,ts_4e03ff70a4d4d163cf99,23,"[""near_low_slack""]","[""related""]","[""STRUCTURED_NEAR_NEIGHBOR""]",related,1,1,False,True
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed691201__it0000164,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,ORIGINAL_PHASE6J_CAUR,ts_9aab8c0ac115e53a1995,0,"[""operator_random""]","[""random""]","[""ORIGINAL_OPERATOR""]",random,1,1,False,True
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed691201__it0000164,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,ORIGINAL_PHASE6J_CAUR,ts_9d66d5c606c3a67d0806,1,"[""operator_critical""]","[""critical""]","[""ORIGINAL_OPERATOR""]",critical,1,1,False,True
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed691201__it0000164,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,ORIGINAL_PHASE6J_CAUR,ts_cd91b1875318b78ad33a,2,"[""operator_overloaded_island""]","[""overloaded_island""]","[""ORIGINAL_OPERATOR""]",overloaded_island,1,1,False,True
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed691201__it0000164,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,ORIGINAL_PHASE6J_CAUR,ts_47d0d4028c3ddb47b1e1,3,"[""operator_high_reconfiguration""]","[""high_reconfiguration""]","[""ORIGINAL_OPERATOR""]",high_reconfiguration,1,1,False,True
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed691201__it0000164,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,ORIGINAL_PHASE6J_CAUR,ts_478ef79fdc67ba6bd0d1,4,"[""operator_w_bottleneck""]","[""w_bottleneck""]","[""ORIGINAL_OPERATOR""]",w_bottleneck,1,1,False,True
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed691201__it0000164,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,ORIGINAL_PHASE6J_CAUR,ts_6fc139f83307da61114d,5,"[""operator_f_bottleneck""]","[""f_bottleneck""]","[""ORIGINAL_OPERATOR""]",f_bottleneck,1,1,False,True
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed691201__it0000164,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,ORIGINAL_PHASE6J_CAUR,ts_df2f3b5e98964a878513,6,"[""operator_related""]","[""related""]","[""ORIGINAL_OPERATOR""]",related,1,1,False,True
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed691201__it0000164,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,ORIGINAL_PHASE6J_CAUR,ts_6ebf01c8b40a71ee63b4,7,"[""related_variant_1""]","[""related""]","[""RELATED_VARIANT""]",related,1,1,False,True
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed691201__it0000164,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,ORIGINAL_PHASE6J_CAUR,ts_dd2737c71c9d1c12ce7c,8,"[""related_variant_2""]","[""related""]","[""RELATED_VARIANT""]",related,1,1,False,True
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed691201__it0000164,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,ORIGINAL_PHASE6J_CAUR,ts_1aa5ec42e7eb7fb72424,9,"[""related_variant_3""]","[""related""]","[""RELATED_VARIANT""]",related,1,1,False,True
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed691201__it0000164,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,ORIGINAL_PHASE6J_CAUR,ts_2b353a1b8a0fbcf3b211,10,"[""related_variant_4""]","[""related""]","[""RELATED_VARIANT""]",related,1,1,False,True
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed691201__it0000164,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,ORIGINAL_PHASE6J_CAUR,ts_218d9a44a172278804f6,11,"[""matched_random_1""]","[""random""]","[""MATCHED_RANDOM""]",random,1,1,False,True
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed691201__it0000164,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,ORIGINAL_PHASE6J_CAUR,ts_3f8548931f917a78597d,12,"[""matched_random_2""]","[""random""]","[""MATCHED_RANDOM""]",random,1,1,False,True
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed691201__it0000164,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,ORIGINAL_PHASE6J_CAUR,ts_d52a7003fa690924bf89,13,"[""matched_random_3""]","[""random""]","[""MATCHED_RANDOM""]",random,1,1,False,True
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed691201__it0000164,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,ORIGINAL_PHASE6J_CAUR,ts_3282d45464509061ab6e,14,"[""one_operation_swap""]","[""related""]","[""LOCAL_PERTURBATION""]",related,1,1,False,True
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed691201__it0000164,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,ORIGINAL_PHASE6J_CAUR,ts_dba55794ab6757a5625f,15,"[""two_operation_swap""]","[""related""]","[""LOCAL_PERTURBATION""]",related,1,1,False,True
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed691201__it0000164,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,ORIGINAL_PHASE6J_CAUR,ts_fc8fceb5d3fda71a214a,16,"[""related_replace_25""]","[""related""]","[""LOCAL_PERTURBATION""]",related,1,1,False,True
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed691201__it0000164,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,ORIGINAL_PHASE6J_CAUR,ts_77e086b2c7244b4d8bc9,17,"[""related_replace_50""]","[""related""]","[""LOCAL_PERTURBATION""]",related,1,1,False,True
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed691201__it0000164,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,ORIGINAL_PHASE6J_CAUR,ts_131075b1fae4f55b7e76,18,"[""near_same_product""]","[""related""]","[""STRUCTURED_NEAR_NEIGHBOR""]",related,1,1,False,True
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed691201__it0000164,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,ORIGINAL_PHASE6J_CAUR,ts_166fff19da2117428a4b,19,"[""near_precedence_neighbor""]","[""related""]","[""STRUCTURED_NEAR_NEIGHBOR""]",related,1,1,False,True
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed691201__it0000164,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,ORIGINAL_PHASE6J_CAUR,ts_25dd99d9b21126f2164d,20,"[""near_same_island_chain""]","[""related""]","[""STRUCTURED_NEAR_NEIGHBOR""]",related,1,1,False,True
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed691201__it0000164,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,ORIGINAL_PHASE6J_CAUR,ts_e610c232cbf2d0cb22bc,21,"[""near_high_W_delay""]","[""related""]","[""STRUCTURED_NEAR_NEIGHBOR""]",related,1,1,False,True
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed691201__it0000164,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,ORIGINAL_PHASE6J_CAUR,ts_15008b5b01451e20fef1,22,"[""near_high_F_delay""]","[""related""]","[""STRUCTURED_NEAR_NEIGHBOR""]",related,1,1,False,True
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed691201__it0000164,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,ORIGINAL_PHASE6J_CAUR,ts_1dcfaa7101616209d0b9,23,"[""near_low_slack""]","[""related""]","[""STRUCTURED_NEAR_NEIGHBOR""]",related,1,1,False,True
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed691201__it0000204,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,ORIGINAL_PHASE6J_CAUR,ts_73e94a75001bd3318e92,0,"[""operator_random""]","[""random""]","[""ORIGINAL_OPERATOR""]",random,1,1,False,True
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed691201__it0000204,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,ORIGINAL_PHASE6J_CAUR,ts_ba920c34366282a27f5f,1,"[""operator_critical""]","[""critical""]","[""ORIGINAL_OPERATOR""]",critical,1,1,False,True
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed691201__it0000204,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,ORIGINAL_PHASE6J_CAUR,ts_22a99a4f4facaa86f5db,2,"[""operator_overloaded_island""]","[""overloaded_island""]","[""ORIGINAL_OPERATOR""]",overloaded_island,1,1,False,True
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed691201__it0000204,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,ORIGINAL_PHASE6J_CAUR,ts_e7b9c499858b0d71a1d1,3,"[""operator_high_reconfiguration""]","[""high_reconfiguration""]","[""ORIGINAL_OPERATOR""]",high_reconfiguration,1,1,False,True
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed691201__it0000204,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,ORIGINAL_PHASE6J_CAUR,ts_93f9bac79a886a78182f,4,"[""operator_w_bottleneck""]","[""w_bottleneck""]","[""ORIGINAL_OPERATOR""]",w_bottleneck,1,1,False,True
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed691201__it0000204,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,ORIGINAL_PHASE6J_CAUR,ts_86af2b0eef03ce2e8350,5,"[""operator_f_bottleneck""]","[""f_bottleneck""]","[""ORIGINAL_OPERATOR""]",f_bottleneck,1,1,False,True
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed691201__it0000204,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,ORIGINAL_PHASE6J_CAUR,ts_4a0a4be1a1792f469060,6,"[""operator_related""]","[""related""]","[""ORIGINAL_OPERATOR""]",related,1,1,False,True
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed691201__it0000204,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,ORIGINAL_PHASE6J_CAUR,ts_b8cd2237d605ffe2bfca,7,"[""related_variant_1""]","[""related""]","[""RELATED_VARIANT""]",related,1,1,False,True
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed691201__it0000204,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,ORIGINAL_PHASE6J_CAUR,ts_d03889ab33017085e433,8,"[""related_variant_2""]","[""related""]","[""RELATED_VARIANT""]",related,1,1,False,True
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed691201__it0000204,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,ORIGINAL_PHASE6J_CAUR,ts_c2763865fbfc3d4ad52f,9,"[""related_variant_3""]","[""related""]","[""RELATED_VARIANT""]",related,1,1,False,True
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed691201__it0000204,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,ORIGINAL_PHASE6J_CAUR,ts_a017a91e32907790d18b,10,"[""related_variant_4""]","[""related""]","[""RELATED_VARIANT""]",related,1,1,False,True
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed691201__it0000204,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,ORIGINAL_PHASE6J_CAUR,ts_5b4646d47a36596223bc,11,"[""matched_random_1""]","[""random""]","[""MATCHED_RANDOM""]",random,1,1,False,True
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed691201__it0000204,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,ORIGINAL_PHASE6J_CAUR,ts_9ab90740ac78da4319e9,12,"[""matched_random_2""]","[""random""]","[""MATCHED_RANDOM""]",random,1,1,False,True
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed691201__it0000204,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,ORIGINAL_PHASE6J_CAUR,ts_975099fcc743b74a6c40,13,"[""matched_random_3""]","[""random""]","[""MATCHED_RANDOM""]",random,1,1,False,True
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed691201__it0000204,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,ORIGINAL_PHASE6J_CAUR,ts_9ca3129a9d199be8fa8e,14,"[""one_operation_swap""]","[""related""]","[""LOCAL_PERTURBATION""]",related,1,1,False,True
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed691201__it0000204,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,ORIGINAL_PHASE6J_CAUR,ts_f73abca3b414b6de4c65,15,"[""two_operation_swap""]","[""related""]","[""LOCAL_PERTURBATION""]",related,1,1,False,True
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed691201__it0000204,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,ORIGINAL_PHASE6J_CAUR,ts_89981fd6ca1bfe4a5f81,16,"[""related_replace_25""]","[""related""]","[""LOCAL_PERTURBATION""]",related,1,1,False,True
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed691201__it0000204,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,ORIGINAL_PHASE6J_CAUR,ts_82980edc20603fa452df,17,"[""related_replace_50""]","[""related""]","[""LOCAL_PERTURBATION""]",related,1,1,False,True
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed691201__it0000204,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,ORIGINAL_PHASE6J_CAUR,ts_3a7dac587b4bcccfd455,18,"[""near_same_product""]","[""related""]","[""STRUCTURED_NEAR_NEIGHBOR""]",related,1,1,False,True
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed691201__it0000204,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,ORIGINAL_PHASE6J_CAUR,ts_2074f22e3510f14bcd84,19,"[""near_precedence_neighbor""]","[""related""]","[""STRUCTURED_NEAR_NEIGHBOR""]",related,1,1,False,True
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed691201__it0000204,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,ORIGINAL_PHASE6J_CAUR,ts_63c39046eb0e8e1a7bf4,20,"[""near_same_island_chain""]","[""related""]","[""STRUCTURED_NEAR_NEIGHBOR""]",related,1,1,False,True
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed691201__it0000204,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,ORIGINAL_PHASE6J_CAUR,ts_5752a0935f20f9f67323,21,"[""near_high_W_delay""]","[""related""]","[""STRUCTURED_NEAR_NEIGHBOR""]",related,1,1,False,True
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed691201__it0000204,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,ORIGINAL_PHASE6J_CAUR,ts_7c96071f09279f957e4c,22,"[""near_high_F_delay""]","[""related""]","[""STRUCTURED_NEAR_NEIGHBOR""]",related,1,1,False,True
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed691201__it0000204,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,ORIGINAL_PHASE6J_CAUR,ts_2d49a4adbd5df5aee1f6,23,"[""near_low_slack""]","[""related""]","[""STRUCTURED_NEAR_NEIGHBOR""]",related,1,1,False,True
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed691201__it0000241,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,ORIGINAL_PHASE6J_CAUR,ts_2e17b37474c1d077dd22,0,"[""operator_random""]","[""random""]","[""ORIGINAL_OPERATOR""]",random,1,1,False,True
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed691201__it0000241,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,ORIGINAL_PHASE6J_CAUR,ts_9880308db5f3eb1b0197,1,"[""operator_critical""]","[""critical""]","[""ORIGINAL_OPERATOR""]",critical,1,1,False,True
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed691201__it0000241,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,ORIGINAL_PHASE6J_CAUR,ts_88a4c7d680681632ff74,2,"[""operator_overloaded_island""]","[""overloaded_island""]","[""ORIGINAL_OPERATOR""]",overloaded_island,1,1,False,True
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed691201__it0000241,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,ORIGINAL_PHASE6J_CAUR,ts_fedf63af25cdae9ca3fd,3,"[""operator_high_reconfiguration""]","[""high_reconfiguration""]","[""ORIGINAL_OPERATOR""]",high_reconfiguration,1,1,False,True
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed691201__it0000241,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,ORIGINAL_PHASE6J_CAUR,ts_7c8fde49045bb7de3f99,4,"[""operator_w_bottleneck""]","[""w_bottleneck""]","[""ORIGINAL_OPERATOR""]",w_bottleneck,1,1,False,True
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed691201__it0000241,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,ORIGINAL_PHASE6J_CAUR,ts_8337513c91b65877d51c,5,"[""operator_f_bottleneck""]","[""f_bottleneck""]","[""ORIGINAL_OPERATOR""]",f_bottleneck,1,1,False,True
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed691201__it0000241,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,ORIGINAL_PHASE6J_CAUR,ts_01e871b03e568e7ba306,6,"[""operator_related""]","[""related""]","[""ORIGINAL_OPERATOR""]",related,1,1,False,True
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed691201__it0000241,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,ORIGINAL_PHASE6J_CAUR,ts_4417b16583d64f2118ae,7,"[""related_variant_1""]","[""related""]","[""RELATED_VARIANT""]",related,1,1,False,True
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed691201__it0000241,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,ORIGINAL_PHASE6J_CAUR,ts_d9f485985ecd6193c690,8,"[""related_variant_2""]","[""related""]","[""RELATED_VARIANT""]",related,1,1,False,True
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed691201__it0000241,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,ORIGINAL_PHASE6J_CAUR,ts_509a392a2c1478d488bc,9,"[""related_variant_3""]","[""related""]","[""RELATED_VARIANT""]",related,1,1,False,True
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed691201__it0000241,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,ORIGINAL_PHASE6J_CAUR,ts_45d21dc587a5630da1b3,10,"[""related_variant_4""]","[""related""]","[""RELATED_VARIANT""]",related,1,1,False,True
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed691201__it0000241,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,ORIGINAL_PHASE6J_CAUR,ts_334afe7102b192cab0e2,11,"[""matched_random_1""]","[""random""]","[""MATCHED_RANDOM""]",random,1,1,False,True
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed691201__it0000241,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,ORIGINAL_PHASE6J_CAUR,ts_908442ce4d38d161e088,12,"[""matched_random_2""]","[""random""]","[""MATCHED_RANDOM""]",random,1,1,False,True
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed691201__it0000241,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,ORIGINAL_PHASE6J_CAUR,ts_6dd33d07d08991d55759,13,"[""matched_random_3""]","[""random""]","[""MATCHED_RANDOM""]",random,1,1,False,True
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed691201__it0000241,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,ORIGINAL_PHASE6J_CAUR,ts_6cf2babc979e229f6cd2,14,"[""one_operation_swap""]","[""related""]","[""LOCAL_PERTURBATION""]",related,1,1,False,True
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed691201__it0000241,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,ORIGINAL_PHASE6J_CAUR,ts_598a6c3900891d9c53b9,15,"[""two_operation_swap""]","[""related""]","[""LOCAL_PERTURBATION""]",related,1,1,False,True
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed691201__it0000241,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,ORIGINAL_PHASE6J_CAUR,ts_ce21aee0b7e5a09b91fb,16,"[""related_replace_25""]","[""related""]","[""LOCAL_PERTURBATION""]",related,1,1,False,True
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed691201__it0000241,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,ORIGINAL_PHASE6J_CAUR,ts_9c166d7c413dd0fa7dab,17,"[""related_replace_50""]","[""related""]","[""LOCAL_PERTURBATION""]",related,1,1,False,True
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed691201__it0000241,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,ORIGINAL_PHASE6J_CAUR,ts_b8fc4be244ef107bf643,18,"[""near_same_product""]","[""related""]","[""STRUCTURED_NEAR_NEIGHBOR""]",related,1,1,False,True
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed691201__it0000241,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,ORIGINAL_PHASE6J_CAUR,ts_4c4efdd9e64c3f0f63ee,19,"[""near_precedence_neighbor""]","[""related""]","[""STRUCTURED_NEAR_NEIGHBOR""]",related,1,1,False,True
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed691201__it0000241,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,ORIGINAL_PHASE6J_CAUR,ts_0d5ecc3e7997aad544f9,20,"[""near_same_island_chain""]","[""related""]","[""STRUCTURED_NEAR_NEIGHBOR""]",related,1,1,False,True
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed691201__it0000241,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,ORIGINAL_PHASE6J_CAUR,ts_31048f3b8f2c1dd6d045,21,"[""near_high_W_delay""]","[""related""]","[""STRUCTURED_NEAR_NEIGHBOR""]",related,1,1,False,True
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed691201__it0000241,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,ORIGINAL_PHASE6J_CAUR,ts_73277509e04203b0991c,22,"[""near_high_F_delay""]","[""related""]","[""STRUCTURED_NEAR_NEIGHBOR""]",related,1,1,False,True
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed691201__it0000241,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,ORIGINAL_PHASE6J_CAUR,ts_38968b272b2a6a0954ab,23,"[""near_low_slack""]","[""related""]","[""STRUCTURED_NEAR_NEIGHBOR""]",related,1,1,False,True
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed691201__it0000269,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,ORIGINAL_PHASE6J_CAUR,ts_478f795f8026e3f6f9d5,0,"[""operator_random""]","[""random""]","[""ORIGINAL_OPERATOR""]",random,1,1,False,True
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed691201__it0000269,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,ORIGINAL_PHASE6J_CAUR,ts_d84cc908c6204ada5727,1,"[""operator_critical""]","[""critical""]","[""ORIGINAL_OPERATOR""]",critical,1,1,False,True
CB1_CAUR_L_CF1_RI2_TI2_R12_C02__seed691201__it0000269,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,ORIGINAL_PHASE6J_CAUR,ts_3639e4450eded8a07f12,2,"[""operator_overloaded_island""]","[""overloaded_island""]","[""ORIGINAL_OPERATOR""]",overloaded_island,1,1,False,True
