state_id,instance_id,phase6n_data_origin,scale,CF_level,search_stage,search_progress,true_continuation_best_target_set_id,true_continuation_best_origin_family,phase6n_winner_target_set_id,phase6n_winner_origin_family,phase6n_rank_of_true_best,phase6n_selected_lift,phase6n_top1_regret,phase6n_predicted_top1_top2_margin,true_top1_top2_continuation_gap,phase6n_winner_in_true_near_optimal_0_0025,phase6n_winner_in_true_near_optimal_0_005,phase6n_winner_in_true_near_optimal_0_010,phase6n_pairwise_accuracy,phase6l_winner_target_set_id,phase6l_selected_lift,phase6l_top1_regret,phase6l_pairwise_accuracy,phase6n_selected_lift_minus_phase6l,phase6n_pairwise_improves_but_top_candidate_worsens,all_ordered_candidate_pairs,loss_directed_comparable_pairs,true_best_vs_rest_pairs,non_top_pairs,top_vs_rest_pairwise_loss_sum,non_top_pairwise_loss_sum,top_vs_rest_pairwise_loss_share,listnet_target_mass_best,listnet_target_mass_top3,listnet_target_mass_top6,state_utility_spread,crn_seed_winner_disagreement,crn_candidate_mean_abs_seed_delta,crn_candidate_max_abs_seed_delta,crn_candidate_sign_disagreement_fraction
CB1_CAUR_S_CF2_RI2_TI2_R12_C02__seed721201__it0000265,CB1_CAUR_S_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,S,CF2,20-40%,0.31969519523813184,ts_dbebfed3b8fd4dbc3c94,ORIGINAL_OPERATOR,ts_614ee325a6d426ebfcc6,LOCAL_PERTURBATION,24,-0.015689893862482693,0.029533917858790955,0.11837369948625565,0.008306414397784958,False,False,False,0.48363636363636364,,,,,,False,552,275,23,252,163.95324743461612,180.66803170861834,0.47574905369227777,0.145341789888186,0.332904463751189,0.5451326279176139,0.08375634517766498,True,0.03912859560067682,0.1172127365020766,0.5
CB1_CAUR_S_CF2_RI2_TI2_R12_C02__seed721201__it0000376,CB1_CAUR_S_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,S,CF2,40-60%,0.4505150191109842,ts_74da69842ad560bfa474,STRUCTURED_NEAR_NEIGHBOR,ts_f8224659256285ff30c3,RELATED_VARIANT,2,-0.03467406380027739,0.048312528895053164,0.15447252988815308,0.003929727230698106,False,False,False,0.6043478260869565,,,,,,False,462,230,21,209,13.269437235556696,132.69759813823862,0.09090708187349325,0.16446796459705815,0.3945338923691286,0.6408328772967562,0.07651410078594545,True,0.01399571302483924,0.04854368932038835,0.18181818181818182
CB1_CAUR_S_CF2_RI2_TI2_R12_C02__seed721201__it0000488,CB1_CAUR_S_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,S,CF2,40-60%,0.580047755936412,ts_423ec9f7d9175c73c2de,STRUCTURED_NEAR_NEIGHBOR,ts_47ecb6d9627b1d2c84a2,STRUCTURED_NEAR_NEIGHBOR,4,0.006385998107852412,0.04115421002838221,0.08699223399162292,0.008041627246925254,False,False,False,0.6363636363636364,,,,,,False,506,253,22,231,25.238127656428905,175.99633992953557,0.12541652510719883,0.2032857488434155,0.4624178143758517,0.6324795592226656,0.10998107852412488,False,0.013018798074945494,0.03405865657521287,0.30434782608695654
CB1_CAUR_S_CF2_RI2_TI2_R12_C02__seed721201__it0000605,CB1_CAUR_S_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,S,CF2,60-80%,0.719777715873317,ts_6ac653660efca39283af,MATCHED_RANDOM,ts_d836a34034c6c266f101,RELATED_VARIANT,16,0.059293320425943846,0.028073572120038734,0.08872818946838379,0.008712487899322371,False,False,False,0.4927536231884058,,,,,,False,552,276,23,253,37.09650053641648,251.16101264480233,0.1286922242789732,0.2020299549280777,0.4297382847691018,0.6280220171398083,0.08736689254598258,False,0.02079299774120684,0.10454985479186835,0.125
CB1_CAUR_S_CF2_RI2_TI2_R12_C02__seed721201__it0000715,CB1_CAUR_S_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,S,CF2,80-100%,0.8494558171429191,ts_d9e08057b25d25248973,STRUCTURED_NEAR_NEIGHBOR,ts_8ed2d1a3301e400e2145,STRUCTURED_NEAR_NEIGHBOR,16,-0.011688931297709922,0.045801526717557245,0.06222409009933472,0.0019083969465648817,False,False,False,0.5912698412698413,,,,,,False,506,252,22,230,32.65684173137344,146.4596763055038,0.18232177629005672,0.16255678698598724,0.4186822296711582,0.6083966806219957,0.1273854961832061,True,0.013794390972452705,0.040553435114503815,0.08695652173913043
CB1_CAUR_S_CF2_RI2_TI2_R12_C02__seed721201__it0000798,CB1_CAUR_S_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,S,CF2,80-100%,0.9503044800635146,ts_7cf1dcdd0f0b5fdc131e,MATCHED_RANDOM,ts_4d8be7c4807e46c90654,RELATED_VARIANT,11,0.03458969465648855,0.009780534351145037,0.00710904598236084,0.006917938931297711,False,False,True,0.5436507936507936,,,,,,False,506,252,22,230,26.5496724183445,199.94010099008773,0.11722238942094353,0.15464794980807328,0.36592190004484193,0.6228565115713185,0.07705152671755724,True,0.027671755725190837,0.1135496183206107,0.30434782608695654
CB1_CAUR_S_CF2_RI2_TI2_R12_C02__seed721202__it0000040,CB1_CAUR_S_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,S,CF2,0-20%,0.05027097568242988,ts_2814d1ae3a1adf542341,STRUCTURED_NEAR_NEIGHBOR,ts_c1dbb76b3557f2bf0abd,STRUCTURED_NEAR_NEIGHBOR,13,-0.013222770058269833,0.04571940833706858,0.025420039892196655,0.004482294935006723,False,False,False,0.5215311004784688,,,,,,False,420,209,20,189,20.89955722310002,222.18856217833468,0.08597523101730276,0.1330586504558917,0.3393135528544934,0.5624595959998349,0.09905871806364859,False,0.020170327207530255,0.053787539220080685,0.19047619047619047
CB1_CAUR_S_CF2_RI2_TI2_R12_C02__seed721202__it0000151,CB1_CAUR_S_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,S,CF2,0-20%,0.17958891949207995,ts_723c1aa87a29c7c21a54,STRUCTURED_NEAR_NEIGHBOR,ts_64b37b386a32b1fbb9ce,LOCAL_PERTURBATION,6,-0.047987616099071206,0.08956214064573198,0.30668577551841736,0.017691287041132247,False,False,False,0.5565217391304348,,,,,,False,462,230,21,209,32.88588143661249,241.02464972733168,0.12006066833892284,0.22952823411696074,0.4328000284788064,0.5963277671651885,0.12096417514374172,True,0.023983756181898595,0.0729765590446705,0.3181818181818182
CB1_CAUR_S_CF2_RI2_TI2_R12_C02__seed721202__it0000268,CB1_CAUR_S_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,S,CF2,20-40%,0.32025348088918404,ts_40f2150ea34f20a74f66,ORIGINAL_OPERATOR,ts_d21daef324abd67bb31a,RELATED_VARIANT,7,-0.010040160642570281,0.035698348951360995,0.5215904116630554,0.025658188308790717,False,False,False,0.4980237154150198,,,,,,False,506,253,22,231,28.288209898481053,100.62264825427957,0.21944008676879065,0.4172848014890711,0.5583474246853843,0.7110957139862638,0.07005800981704596,False,0.02339793958442466,0.07809013833110218,0.13043478260869565
CB1_CAUR_S_CF2_RI2_TI2_R12_C02__seed721202__it0000378,CB1_CAUR_S_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,S,CF2,40-60%,0.44986736914281555,ts_73e9d1b6c02dd30f2642,LOCAL_PERTURBATION,ts_73c9d6c7e7308f854a43,RELATED_VARIANT,12,-0.023529411764705882,0.03011764705882353,0.057848572731018066,0.006588235294117647,False,False,False,0.5309090909090909,,,,,,False,552,275,23,252,26.674065162143826,178.15213642107318,0.13022779779132243,0.14686619387030045,0.350717956117596,0.5427250745198695,0.09505882352941177,False,0.005647058823529412,0.031058823529411757,0.0
CB1_CAUR_S_CF2_RI2_TI2_R12_C02__seed721202__it0000491,CB1_CAUR_S_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,S,CF2,40-60%,0.5804176166351508,ts_26b734d5b416ea48fb43,LOCAL_PERTURBATION,ts_26b734d5b416ea48fb43,LOCAL_PERTURBATION,1,0.028803545051698673,0.0,0.0020824074745178223,0.0032003938946331863,True,True,True,0.5889328063241107,,,,,,False,506,253,22,231,16.750280297969944,153.19187545811815,0.09856459819193435,0.13795985104460692,0.3453455592899042,0.5583348280096082,0.09453471196454948,True,0.012694538993427954,0.054652880354505176,0.2608695652173913
CB1_CAUR_S_CF2_RI2_TI2_R12_C02__seed721202__it0000607,CB1_CAUR_S_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,S,CF2,60-80%,0.719428028952467,ts_f7787d91b2fe35176b0a,RELATED_VARIANT,ts_f7787d91b2fe35176b0a,RELATED_VARIANT,1,0.032753326509723645,0.0,0.011125445365905762,0.007164790174002046,True,True,True,0.708029197080292,,,,,,False,552,274,23,251,18.006429366383237,136.59195804226061,0.11647229746832707,0.15578554150094612,0.3485076515542919,0.5491686824938706,0.10363357215967248,False,0.005160354827703855,0.07113613101330604,0.125
CB1_CAUR_S_CF2_RI2_TI2_R12_C02__seed721202__it0000716,CB1_CAUR_S_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,S,CF2,80-100%,0.8496300860955787,ts_92add4382aa164a6b36e,MATCHED_RANDOM,ts_5299291088a5148a7c28,RELATED_VARIANT,3,-0.01458546571136131,0.052968270214943707,0.42588067054748535,0.022262026612077792,False,False,False,0.5598086124401914,,,,,,False,420,209,20,189,25.262793087767548,138.24813491884402,0.15450216933969116,0.24774066532131367,0.4281237535624105,0.6383984962172402,0.08572159672466736,False,0.00650679923965492,0.07011258955987718,0.0
CB1_CAUR_S_CF2_RI2_TI2_R12_C02__seed721202__it0000802,CB1_CAUR_S_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,S,CF2,80-100%,0.9503945862857758,ts_42d8aa4d67be50fea756,RELATED_VARIANT,ts_42d8aa4d67be50fea756,RELATED_VARIANT,1,0.02456499488229273,0.0,0.056154847145080566,0.003582395087001023,True,True,True,0.5674603174603174,,,,,,False,506,252,22,230,24.576979385108107,223.15704889970618,0.09920711964870849,0.16705054558873453,0.38900855431885273,0.597749018654548,0.12922210849539406,False,0.006608517644964621,0.07215967246673491,0.043478260869565216
CB1_CAUR_S_CF2_RI2_TI2_R12_C02__seed721203__it0000039,CB1_CAUR_S_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,S,CF2,0-20%,0.050020694285945314,ts_e5df344c897d5ee18af8,MATCHED_RANDOM,ts_da76ca17775ed0de5214,STRUCTURED_NEAR_NEIGHBOR,14,-0.00021939447125932446,0.015796401930671347,0.014222830533981323,0.004168494953927163,False,False,False,0.5391304347826087,,,,,,False,462,230,21,209,16.710555256655027,92.31557144260049,0.15327110815144765,0.18118529227905153,0.4070023781744258,0.6247973938591054,0.04300131636682755,True,0.022477960828114405,0.06625713032031592,0.4090909090909091
CB1_CAUR_S_CF2_RI2_TI2_R12_C02__seed721203__it0000146,CB1_CAUR_S_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,S,CF2,0-20%,0.17989917180966586,ts_1a603fe2f8cf60b6061b,STRUCTURED_NEAR_NEIGHBOR,ts_cd778d526f9cd831c477,ORIGINAL_OPERATOR,9,-0.0053671103477887505,0.019321597252039503,0.256767213344574,0.008802060970373553,False,False,False,0.46956521739130436,,,,,,False,462,230,21,209,16.98847019220102,183.1760869213487,0.0848725190772099,0.17017881902436835,0.34693454432565246,0.5646884068938166,0.05345641906397596,True,0.022834614934228503,0.09145556032632031,0.5
CB1_CAUR_S_CF2_RI2_TI2_R12_C02__seed721203__it0000263,CB1_CAUR_S_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,S,CF2,20-40%,0.3205633662222508,ts_75f2db08d9a98c0e7ca0,RELATED_VARIANT,ts_5b8b313279d1329c64c8,RELATED_VARIANT,2,-0.029819694868238558,0.09153952843273232,0.1718597412109375,0.012482662968099856,False,False,False,0.5145985401459854,,,,,,False,552,274,23,251,30.772385919805306,240.57294155848592,0.11340672863536679,0.24949540909636977,0.5118430215524488,0.6885205412287805,0.1183541377716135,False,0.031245184157805517,0.09200184928340269,0.4583333333333333
CB1_CAUR_S_CF2_RI2_TI2_R12_C02__seed721203__it0000372,CB1_CAUR_S_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,S,CF2,40-60%,0.44999427326986313,ts_6461f675949728ee9fdf,ORIGINAL_OPERATOR,ts_88c5b9511e291e536e50,STRUCTURED_NEAR_NEIGHBOR,17,-0.04065620542082739,0.06252971944840705,0.07856076955795288,0.0038040893961008085,False,False,False,0.4980237154150198,,,,,,False,506,253,22,231,24.493243454176618,162.98461451781787,0.13064605985542796,0.1349157581242878,0.3567696189849429,0.584725194959455,0.07299096528768426,True,0.023610163534495236,0.08321445553970519,0.34782608695652173
CB1_CAUR_S_CF2_RI2_TI2_R12_C02__seed721203__it0000483,CB1_CAUR_S_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,S,CF2,40-60%,0.5796515719363621,ts_3a1f8af699373e6e996c,RELATED_VARIANT,ts_c278bf436a6d0df9ab9e,RELATED_VARIANT,14,0.05921680993314231,0.031757402101241644,0.1458147168159485,0.031757402101241644,False,False,False,0.5688405797101449,,,,,,False,552,276,23,253,46.379079659991554,214.18946720982186,0.17799185748678908,0.3495344034282905,0.5268098981585148,0.6867312720426787,0.09861509073543458,False,0.014107768226679402,0.07115568290353391,0.20833333333333334
CB1_CAUR_S_CF2_RI2_TI2_R12_C02__seed721203__it0000601,CB1_CAUR_S_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,S,CF2,60-80%,0.7198852546030788,ts_6765acb17aee9cfc3e88,STRUCTURED_NEAR_NEIGHBOR,ts_60f3ab0873538274c78c,LOCAL_PERTURBATION,16,0.02213666987487969,0.01299326275264678,0.36330824345350266,0.009384023099133786,False,False,False,0.5151515151515151,,,,,,False,462,231,21,210,25.0802396486877,254.6198327548323,0.08966833448832554,0.17477530402044822,0.3837600931645425,0.6564075845635879,0.07025986525505293,False,0.00929652638026074,0.03657362848893166,0.13636363636363635
CB1_CAUR_S_CF2_RI2_TI2_R12_C02__seed721203__it0000710,CB1_CAUR_S_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,S,CF2,80-100%,0.8497118779046032,ts_5d016f37bcd3e80a2c89,RELATED_VARIANT,ts_44e7505fade3805d47d9,ORIGINAL_OPERATOR,2,0.014271653543307087,0.005659448818897636,0.004721403121948242,0.0,False,False,True,0.5127272727272727,,,,,,False,552,275,22,253,13.981534890820514,374.81350302554023,0.03596119684487403,0.09870977916255377,0.2942074928267489,0.5362047059801859,0.07849409448818898,True,0.01763451443569554,0.06692913385826771,0.16666666666666666
CB1_CAUR_S_CF2_RI2_TI2_R12_C02__seed721203__it0000796,CB1_CAUR_S_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,S,CF2,80-100%,0.9503981422222707,ts_3fd459473bc0483b2af4,ORIGINAL_OPERATOR,ts_c02f0d82078204cf9ae4,ORIGINAL_OPERATOR,3,-0.08390748031496063,0.08390748031496063,0.06676673889160156,0.029035433070866142,False,False,False,0.6327272727272727,,,,,,False,552,275,23,252,35.74599960739685,194.0119781173367,0.15558110304323408,0.3264151534565592,0.5073736955113577,0.6761975689205892,0.10826771653543307,False,0.0058029855643044635,0.023622047244094495,0.0
CB1_CAUR_S_CF2_RI2_TI2_R12_C02__seed721204__it0000039,CB1_CAUR_S_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,S,CF2,0-20%,0.049646249968588116,ts_22296ca4bbb1bbd9781a,RELATED_VARIANT,ts_b9976a437a835531667e,ORIGINAL_OPERATOR,3,0.030658250676284943,0.008791704238052298,0.0532689094543457,0.0020288548241659127,False,False,True,0.583941605839416,,,,,,False,552,274,23,251,21.603309946182463,282.35876535773957,0.07107238600270116,0.12271654807113093,0.3496521246128321,0.5804819116296118,0.10888187556357078,True,0.016568981064021642,0.05004508566275924,0.125
CB1_CAUR_S_CF2_RI2_TI2_R12_C02__seed721204__it0000147,CB1_CAUR_S_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,S,CF2,0-20%,0.18052795307945446,ts_c897f2a4a7500940d078,STRUCTURED_NEAR_NEIGHBOR,ts_0f05f4a7dfd0a8199fe5,RELATED_VARIANT,8,0.017374517374517374,0.06263406263406263,0.3424103856086731,0.017589017589017583,False,False,False,0.6992753623188406,,,,,,False,552,276,23,253,34.29575574474294,165.49572737301708,0.17165774641418785,0.3086654235687446,0.5216127555612186,0.6596188392767952,0.12097812097812098,False,0.015354640354640356,0.05877305877305878,0.125
CB1_CAUR_S_CF2_RI2_TI2_R12_C02__seed721204__it0000262,CB1_CAUR_S_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,S,CF2,20-40%,0.31947029669841176,ts_5cf2a56937af117e74d1,ORIGINAL_OPERATOR,ts_422e5bb672c817e7ddb5,RELATED_VARIANT,8,-0.004231625835189309,0.02739420935412027,0.435202419757843,0.0033407572383073528,False,False,False,0.5476190476190477,,,,,,False,506,252,22,230,14.659042156297122,103.26139737416676,0.12431298776248256,0.1316178085615933,0.33238751199157557,0.5505421709517687,0.07349665924276169,True,0.030676866466544005,0.09888641425389755,0.6086956521739131
CB1_CAUR_S_CF2_RI2_TI2_R12_C02__seed721204__it0000370,CB1_CAUR_S_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,S,CF2,40-60%,0.4499398752384531,ts_2777351bcdbd151c9e34,RELATED_VARIANT,ts_cbeb6a94c31e11349b37,RELATED_VARIANT,4,0.02736318407960199,0.014020805065581184,0.28986090421676636,0.00881953867028494,False,False,False,0.6594202898550725,,,,,,False,552,276,23,253,19.55215421885312,131.94711179353243,0.12905774881612078,0.17882466256005883,0.37539465144875195,0.5813532054884867,0.07372229760289462,True,0.023971053821800092,0.06965174129353234,0.3333333333333333
CB1_CAUR_S_CF2_RI2_TI2_R12_C02__seed721204__it0000481,CB1_CAUR_S_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,S,CF2,40-60%,0.5805063573971561,ts_debca5e7cce6b4d57481,LOCAL_PERTURBATION,ts_6706e3020f5baf1f1dde,RELATED_VARIANT,9,0.012211668928086838,0.047037539574853016,0.2792278528213501,0.00904568068747174,False,False,False,0.4675324675324675,,,,,,False,462,231,21,210,23.15983261578061,157.431809769631,0.12824421058397487,0.183219276225756,0.3947910905979547,0.591041176704501,0.08525554047942108,True,0.023128160848649316,0.10990502035278155,0.2727272727272727
CB1_CAUR_S_CF2_RI2_TI2_R12_C02__seed721204__it0000596,CB1_CAUR_S_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,S,CF2,60-80%,0.7199414937779129,ts_3e49cbc84c6842dfb607,ORIGINAL_OPERATOR,ts_285d5fb7177d3f483732,RELATED_VARIANT,10,0.024720149253731345,0.03148320895522388,0.2522274851799011,0.006296641791044777,False,False,False,0.6111111111111112,,,,,,False,506,252,22,230,23.667717622985382,163.93658134106323,0.12615765072377647,0.19783328802281813,0.42795984850016233,0.6341232190638436,0.0914179104477612,True,0.019183971447112265,0.12080223880597014,0.17391304347826086
CB1_CAUR_S_CF2_RI2_TI2_R12_C02__seed721204__it0000704,CB1_CAUR_S_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,S,CF2,80-100%,0.849422179301554,ts_554cf147cac9eb0db515,ORIGINAL_OPERATOR,ts_1f48127be12bf123efdf,MATCHED_RANDOM,17,-0.030416471689284044,0.030416471689284044,0.14226984977722168,0.006317267197005148,False,False,False,0.5277777777777778,,,,,,False,506,252,22,230,32.68499146935585,165.86065314424508,0.16462205218838044,0.18117610668537246,0.43168989521297707,0.5981402380667411,0.0832943378568086,True,0.014018026082887429,0.049602246139447824,0.043478260869565216
CB1_CAUR_S_CF2_RI2_TI2_R12_C02__seed721204__it0000785,CB1_CAUR_S_CF2_RI2_TI2_R12_C02,NEW_ALNS_EXPANSION,S,CF2,80-100%,0.949555278412946,ts_8bcb756d3c0694c6fa60,RELATED_VARIANT,ts_9be2bacbc8916f94a26d,RELATED_VARIANT,13,0.0165016501650165,0.009429514380009434,0.19739511609077454,0.0061291843470061315,False,False,True,0.5418326693227091,,,,,,False,506,251,22,229,19.685262762185687,143.13670498358334,0.12090053347667651,0.15020174048672127,0.3479138737171731,0.5445882243045497,0.07213578500707213,True,0.027591579033679765,0.06836397925506836,0.4782608695652174
CB1_CAUR_S_CF2_RI2_TI2_R12__seed691201__it0000015,CB1_CAUR_S_CF2_RI2_TI2_R12,ORIGINAL_PHASE6J_CAUR,S,CF2,0-20%,0.049117478999930124,ts_78770cefef477341996d,STRUCTURED_NEAR_NEIGHBOR,ts_6e477da1e0bee7c19020,RELATED_VARIANT,12,0.010294117647058823,0.0357843137254902,0.06494474411010742,0.006862745098039219,False,False,False,0.41454545454545455,ts_cd13475ff1a51d017d67,-0.00465686274509804,0.05073529411764706,0.39636363636363636,0.014950980392156863,False,552,275,23,252,20.545685775174494,165.73353787573873,0.11029510093770337,0.1712543329377293,0.3702315198794176,0.5830448267466504,0.062254901960784315,True,0.022487745098039216,0.12107843137254903,0.16666666666666666
CB1_CAUR_S_CF2_RI2_TI2_R12__seed691201__it0000054,CB1_CAUR_S_CF2_RI2_TI2_R12,ORIGINAL_PHASE6J_CAUR,S,CF2,0-20%,0.17849053086635347,ts_29a34f14b83fc38d7459,LOCAL_PERTURBATION,ts_8c5dc6a8eea1d9e49456,RELATED_VARIANT,13,-0.002697400686611084,0.022069641981363415,0.009836733341217041,0.0058852378616969115,False,False,False,0.5688405797101449,ts_f1eed3d966549d8c7e6b,-0.012015693967631193,0.03138793526238352,0.6159420289855072,0.009318293281020108,False,552,276,23,253,22.175691709128404,158.30099116016825,0.12287289059489363,0.17646316984906316,0.3838336524836674,0.5777279312656277,0.0691515448749387,True,0.025993133889161354,0.06620892594409024,0.5416666666666666
CB1_CAUR_S_CF2_RI2_TI2_R12__seed691201__it0000098,CB1_CAUR_S_CF2_RI2_TI2_R12,ORIGINAL_PHASE6J_CAUR,S,CF2,20-40%,0.3189926961999542,ts_52bcc7d3866b8dd1f09f,ORIGINAL_OPERATOR,ts_9b45eb7033ce009006a4,MATCHED_RANDOM,13,-0.001612036539494894,0.06743686190220312,0.4368305802345276,0.012627619559376684,False,False,False,0.5612648221343873,ts_9b45eb7033ce009006a4,-0.001612036539494894,0.06743686190220312,0.48616600790513836,0.0,False,506,253,22,231,41.753254439327264,220.5791969408054,0.1591616066546976,0.22696109200853531,0.45929994431826743,0.662521688185999,0.11311123052122515,True,0.030441791463215195,0.09725953788285868,0.34782608695652173
CB1_CAUR_S_CF2_RI2_TI2_R12__seed691201__it0000137,CB1_CAUR_S_CF2_RI2_TI2_R12,ORIGINAL_PHASE6J_CAUR,S,CF2,40-60%,0.44844396560026023,ts_989c81aa13b82574e52e,LOCAL_PERTURBATION,ts_f63b9befcc0f45038e6a,RELATED_VARIANT,5,0.031347150259067355,0.005181347150259072,0.06875574588775635,0.00051813471502591,False,False,True,0.5398550724637681,ts_e5e329a7151733c40295,0.006217616580310881,0.030310880829015546,0.5434782608695652,0.025129533678756474,False,552,276,23,253,18.8478408099908,265.0927262796447,0.06637952795255506,0.11880376853754138,0.34503199659553485,0.6097270243900056,0.07150259067357513,True,0.020142487046632126,0.03782383419689119,0.375
CB1_CAUR_S_CF2_RI2_TI2_R12__seed691201__it0000178,CB1_CAUR_S_CF2_RI2_TI2_R12,ORIGINAL_PHASE6J_CAUR,S,CF2,40-60%,0.580272559466539,ts_08543fbcd04151088c77,RELATED_VARIANT,ts_cbd52385f77f8b8e823a,RELATED_VARIANT,4,0.014512595837897043,0.07420591456736035,0.1170392632484436,0.010952902519167584,False,False,False,0.47619047619047616,ts_1f1265042f7b82ddf637,-0.012869660460021906,0.1015881708652793,0.5079365079365079,0.027382256297918947,False,506,252,22,230,32.29803560393064,317.2957123746006,0.09238733756163764,0.19410392016879865,0.4259775139787493,0.6806236865903013,0.1119934282584885,False,0.012357731320539071,0.06571741511500548,0.13043478260869565
CB1_CAUR_S_CF2_RI2_TI2_R12__seed691201__it0000221,CB1_CAUR_S_CF2_RI2_TI2_R12,ORIGINAL_PHASE6J_CAUR,S,CF2,60-80%,0.7194030607332631,ts_911e75c1619babd58da5,STRUCTURED_NEAR_NEIGHBOR,ts_785dcf795269329238f8,STRUCTURED_NEAR_NEIGHBOR,2,0.005284348263714142,0.022395571212883745,0.11707794666290283,0.010820332159033722,False,False,False,0.5652173913043478,ts_785dcf795269329238f8,0.005284348263714142,0.022395571212883745,0.5782608695652174,0.0,False,462,230,21,209,19.777450868976604,167.04414053282005,0.10586276843366194,0.19596352588096344,0.41745742263779234,0.6280191793907567,0.1082033215903372,True,0.02019947842796358,0.04730749874182184,0.18181818181818182
CB1_CAUR_S_CF2_RI2_TI2_R12__seed691201__it0000261,CB1_CAUR_S_CF2_RI2_TI2_R12,ORIGINAL_PHASE6J_CAUR,S,CF2,80-100%,0.8511952633329202,ts_bc084eae50cf358a3171,RELATED_VARIANT,ts_a754059a4fffc6ce029a,LOCAL_PERTURBATION,13,-0.06792754395311668,0.10255727224294087,0.2330988347530365,0.021310602024507196,False,False,False,0.4782608695652174,ts_3d0050973f577c284b6d,0.013319126265316995,0.021310602024507196,0.4855072463768116,-0.08124667021843367,False,552,276,23,253,36.47069633319925,287.1156742743417,0.11270776412716227,0.2244228638669553,0.4093539890345356,0.611059912011714,0.108151305274374,True,0.01633812821878885,0.11614278103356421,0.125
CB1_CAUR_S_CF2_RI2_TI2_R12__seed691201__it0000292,CB1_CAUR_S_CF2_RI2_TI2_R12,ORIGINAL_PHASE6J_CAUR,S,CF2,80-100%,0.9511373838002328,ts_0c64b6a48869b3eeb8db,RELATED_VARIANT,ts_0c64b6a48869b3eeb8db,RELATED_VARIANT,1,0.04054054054054054,0.0,0.2080601453781128,0.0018547959724430352,True,True,True,0.5396825396825397,ts_e936c7998e4e6be6b197,0.0031796502384737677,0.037360890302066775,0.6865079365079365,0.037360890302066775,False,506,252,22,230,16.429072853916853,206.62579952056046,0.07365484859857616,0.1396425581269184,0.365714625027404,0.5802710745981279,0.1266560678325384,True,0.01751111725536278,0.05352411234764176,0.2608695652173913
CB1_CAUR_S_CF2_RI2_TI2_R12__seed691202__it0000014,CB1_CAUR_S_CF2_RI2_TI2_R12,ORIGINAL_PHASE6J_CAUR,S,CF2,0-20%,0.05040759806676457,ts_baa8325913b8d530b6a2,LOCAL_PERTURBATION,ts_b13d7f43692245d636aa,RELATED_VARIANT,4,0.025597269624573378,0.08337396392003901,0.05748894810676575,0.04290589956118966,False,False,False,0.736,ts_0a67af5f0cb706ed4f14,0.06606533398342272,0.04290589956118966,0.716,-0.040468064358849344,True,506,250,22,228,32.990375491458124,147.06930011285863,0.1832191209982787,0.298434847412768,0.45646954963498687,0.6544188522080306,0.1423695758166748,False,0.029317618129014483,0.08678693320331546,0.17391304347826086
CB1_CAUR_S_CF2_RI2_TI2_R12__seed691202__it0000054,CB1_CAUR_S_CF2_RI2_TI2_R12,ORIGINAL_PHASE6J_CAUR,S,CF2,0-20%,0.1786699538002722,ts_00131afc0d2c29d247e7,STRUCTURED_NEAR_NEIGHBOR,ts_00131afc0d2c29d247e7,STRUCTURED_NEAR_NEIGHBOR,1,0.04979536152796726,0.0,0.04655492305755615,0.007730786721236935,True,True,True,0.6126482213438735,ts_e9b05d031e50469d8cdb,-0.0009095043201455197,0.05070486584811278,0.5019762845849802,0.05070486584811278,False,506,253,22,231,18.489486957223367,229.3219331955143,0.07461111738041548,0.17531675425071747,0.41129841352606666,0.6320707359152723,0.09390632105502501,True,0.028333036755837638,0.07639836289222374,0.43478260869565216
