arm,instance_id,scale,CF_level,seed,time_limit_seconds,stored_makespan,replay_feasible,replay_makespan,replayed_action_count,violation_count,source_path,source_sha256,copied_raw_path,copied_raw_sha256
No NI intervention (ALNS-H1 equivalence),CB1_CORE_S_CF1_R01,S,CF1,530103,124.0,1796.0,True,1796.0,62,0,outputs/phase5c/search/cb1_core/formal/alns_h1/CB1_CORE_S_CF1_R01/seed_530103.json,c016d73ad49fb8fe048648f0e29c225e3bea0fd9689c351a07465c2999464927,paper_experiments/ablation/raw_results/no_ni_alns_h1_equivalence/runs/CB1_CORE_S_CF1_R01/seed_530103.json,c016d73ad49fb8fe048648f0e29c225e3bea0fd9689c351a07465c2999464927
No NI intervention (ALNS-H1 equivalence),CB1_CORE_S_CF1_R01,S,CF1,530104,124.0,1802.0,True,1802.0,62,0,outputs/phase5c/search/cb1_core/formal/alns_h1/CB1_CORE_S_CF1_R01/seed_530104.json,93bb3329fef9dec081fa6ab9dcee4f582a4ede11aa4ee8cc95d015fdda83197a,paper_experiments/ablation/raw_results/no_ni_alns_h1_equivalence/runs/CB1_CORE_S_CF1_R01/seed_530104.json,93bb3329fef9dec081fa6ab9dcee4f582a4ede11aa4ee8cc95d015fdda83197a
No NI intervention (ALNS-H1 equivalence),CB1_CORE_S_CF1_R01,S,CF1,530105,124.0,1838.0,True,1838.0,62,0,outputs/phase5c/search/cb1_core/formal/alns_h1/CB1_CORE_S_CF1_R01/seed_530105.json,c86dd35aeedc9cc0c818d29ab68e80602341f0f410f611b33f47f76910eff007,paper_experiments/ablation/raw_results/no_ni_alns_h1_equivalence/runs/CB1_CORE_S_CF1_R01/seed_530105.json,c86dd35aeedc9cc0c818d29ab68e80602341f0f410f611b33f47f76910eff007
No NI intervention (ALNS-H1 equivalence),CB1_CORE_S_CF1_R02,S,CF1,530101,130.0,2206.0,True,2206.0,65,0,outputs/phase5c/search/cb1_core/formal/alns_h1/CB1_CORE_S_CF1_R02/seed_530101.json,3bdf96643f0c389dc723d34579703e16d4f83f19e541a5eefc43638f1622c0eb,paper_experiments/ablation/raw_results/no_ni_alns_h1_equivalence/runs/CB1_CORE_S_CF1_R02/seed_530101.json,3bdf96643f0c389dc723d34579703e16d4f83f19e541a5eefc43638f1622c0eb
No NI intervention (ALNS-H1 equivalence),CB1_CORE_S_CF1_R02,S,CF1,530102,130.0,2219.0,True,2219.0,65,0,outputs/phase5c/search/cb1_core/formal/alns_h1/CB1_CORE_S_CF1_R02/seed_530102.json,7dfcfa7dd4beebaeacf5504cdf3202d76e13b6e6a101963a63a0c2ca5de5b118,paper_experiments/ablation/raw_results/no_ni_alns_h1_equivalence/runs/CB1_CORE_S_CF1_R02/seed_530102.json,7dfcfa7dd4beebaeacf5504cdf3202d76e13b6e6a101963a63a0c2ca5de5b118
No NI intervention (ALNS-H1 equivalence),CB1_CORE_S_CF1_R02,S,CF1,530103,130.0,2155.0,True,2155.0,65,0,outputs/phase5c/search/cb1_core/formal/alns_h1/CB1_CORE_S_CF1_R02/seed_530103.json,f584e111186cf9f8c252979f63be4ee5c31f6a3aab31bf9de055e9da5590a2bc,paper_experiments/ablation/raw_results/no_ni_alns_h1_equivalence/runs/CB1_CORE_S_CF1_R02/seed_530103.json,f584e111186cf9f8c252979f63be4ee5c31f6a3aab31bf9de055e9da5590a2bc
No NI intervention (ALNS-H1 equivalence),CB1_CORE_S_CF1_R02,S,CF1,530104,130.0,2165.0,True,2165.0,65,0,outputs/phase5c/search/cb1_core/formal/alns_h1/CB1_CORE_S_CF1_R02/seed_530104.json,b039c384528fe7429f16ec21feea13382e98f03ea31494e9960315a7f04bc3b8,paper_experiments/ablation/raw_results/no_ni_alns_h1_equivalence/runs/CB1_CORE_S_CF1_R02/seed_530104.json,b039c384528fe7429f16ec21feea13382e98f03ea31494e9960315a7f04bc3b8
No NI intervention (ALNS-H1 equivalence),CB1_CORE_S_CF1_R02,S,CF1,530105,130.0,2178.0,True,2178.0,65,0,outputs/phase5c/search/cb1_core/formal/alns_h1/CB1_CORE_S_CF1_R02/seed_530105.json,b282fd4a27b12404e857cc9a9f940fb2e76cb22e9cfb3099b13a781ad93bf09d,paper_experiments/ablation/raw_results/no_ni_alns_h1_equivalence/runs/CB1_CORE_S_CF1_R02/seed_530105.json,b282fd4a27b12404e857cc9a9f940fb2e76cb22e9cfb3099b13a781ad93bf09d
No NI intervention (ALNS-H1 equivalence),CB1_CORE_S_CF2_R01,S,CF2,530101,128.0,1931.0,True,1931.0,64,0,outputs/phase5c/search/cb1_core/formal/alns_h1/CB1_CORE_S_CF2_R01/seed_530101.json,230eeaaad461b2fd2d95c2f24e6c3bbd7ab818bf6439bfd821d883e5bfbbf4e6,paper_experiments/ablation/raw_results/no_ni_alns_h1_equivalence/runs/CB1_CORE_S_CF2_R01/seed_530101.json,230eeaaad461b2fd2d95c2f24e6c3bbd7ab818bf6439bfd821d883e5bfbbf4e6
No NI intervention (ALNS-H1 equivalence),CB1_CORE_S_CF2_R01,S,CF2,530102,128.0,1934.0,True,1934.0,64,0,outputs/phase5c/search/cb1_core/formal/alns_h1/CB1_CORE_S_CF2_R01/seed_530102.json,54a4564d064b36f00757af66096db92b59df01da2cc3a9a164193c51890ec4e7,paper_experiments/ablation/raw_results/no_ni_alns_h1_equivalence/runs/CB1_CORE_S_CF2_R01/seed_530102.json,54a4564d064b36f00757af66096db92b59df01da2cc3a9a164193c51890ec4e7
No NI intervention (ALNS-H1 equivalence),CB1_CORE_S_CF2_R01,S,CF2,530103,128.0,1934.0,True,1934.0,64,0,outputs/phase5c/search/cb1_core/formal/alns_h1/CB1_CORE_S_CF2_R01/seed_530103.json,595fccebbad50b6de8b76217d26fb2a21af4d65c539187bf6e02f41708d87525,paper_experiments/ablation/raw_results/no_ni_alns_h1_equivalence/runs/CB1_CORE_S_CF2_R01/seed_530103.json,595fccebbad50b6de8b76217d26fb2a21af4d65c539187bf6e02f41708d87525
No NI intervention (ALNS-H1 equivalence),CB1_CORE_S_CF2_R01,S,CF2,530104,128.0,1934.0,True,1934.0,64,0,outputs/phase5c/search/cb1_core/formal/alns_h1/CB1_CORE_S_CF2_R01/seed_530104.json,a86f003bcce0f86fe1abdcae7fadd76aeb06f87415324929a189393a9db04d2c,paper_experiments/ablation/raw_results/no_ni_alns_h1_equivalence/runs/CB1_CORE_S_CF2_R01/seed_530104.json,a86f003bcce0f86fe1abdcae7fadd76aeb06f87415324929a189393a9db04d2c
No NI intervention (ALNS-H1 equivalence),CB1_CORE_S_CF2_R01,S,CF2,530105,128.0,1901.0,True,1901.0,64,0,outputs/phase5c/search/cb1_core/formal/alns_h1/CB1_CORE_S_CF2_R01/seed_530105.json,4f477389c8e9cca77ebd08e474d651ebe1c6bec1d81e2ff16a74e7564612d5ca,paper_experiments/ablation/raw_results/no_ni_alns_h1_equivalence/runs/CB1_CORE_S_CF2_R01/seed_530105.json,4f477389c8e9cca77ebd08e474d651ebe1c6bec1d81e2ff16a74e7564612d5ca
No NI intervention (ALNS-H1 equivalence),CB1_CORE_S_CF2_R02,S,CF2,530101,126.0,1674.0,True,1674.0,63,0,outputs/phase5c/search/cb1_core/formal/alns_h1/CB1_CORE_S_CF2_R02/seed_530101.json,5ad4cce71ec75bd9b9a8383aa2fe875b2b3e25385792ad896c920c43219ae4c7,paper_experiments/ablation/raw_results/no_ni_alns_h1_equivalence/runs/CB1_CORE_S_CF2_R02/seed_530101.json,5ad4cce71ec75bd9b9a8383aa2fe875b2b3e25385792ad896c920c43219ae4c7
No NI intervention (ALNS-H1 equivalence),CB1_CORE_S_CF2_R02,S,CF2,530102,126.0,1674.0,True,1674.0,63,0,outputs/phase5c/search/cb1_core/formal/alns_h1/CB1_CORE_S_CF2_R02/seed_530102.json,8afeeffab010f54fa7f923ce32d6dee574e17dea7a4c4f2d4e2ee73dad3673c7,paper_experiments/ablation/raw_results/no_ni_alns_h1_equivalence/runs/CB1_CORE_S_CF2_R02/seed_530102.json,8afeeffab010f54fa7f923ce32d6dee574e17dea7a4c4f2d4e2ee73dad3673c7
No NI intervention (ALNS-H1 equivalence),CB1_CORE_S_CF2_R02,S,CF2,530103,126.0,1673.0,True,1673.0,63,0,outputs/phase5c/search/cb1_core/formal/alns_h1/CB1_CORE_S_CF2_R02/seed_530103.json,62a26297b0b4cb93dd0117135100d1764e406c488976b4b6fd8a191b1ca47dad,paper_experiments/ablation/raw_results/no_ni_alns_h1_equivalence/runs/CB1_CORE_S_CF2_R02/seed_530103.json,62a26297b0b4cb93dd0117135100d1764e406c488976b4b6fd8a191b1ca47dad
No NI intervention (ALNS-H1 equivalence),CB1_CORE_S_CF2_R02,S,CF2,530104,126.0,1674.0,True,1674.0,63,0,outputs/phase5c/search/cb1_core/formal/alns_h1/CB1_CORE_S_CF2_R02/seed_530104.json,3e0d303b4e6a2bdc8f17b84e2f3bbd8d5339f68f58dc65cde7b316d33a540f69,paper_experiments/ablation/raw_results/no_ni_alns_h1_equivalence/runs/CB1_CORE_S_CF2_R02/seed_530104.json,3e0d303b4e6a2bdc8f17b84e2f3bbd8d5339f68f58dc65cde7b316d33a540f69
No NI intervention (ALNS-H1 equivalence),CB1_CORE_S_CF2_R02,S,CF2,530105,126.0,1674.0,True,1674.0,63,0,outputs/phase5c/search/cb1_core/formal/alns_h1/CB1_CORE_S_CF2_R02/seed_530105.json,1b944fcac2dc7d4aed9c28eca959308a3dc8fd2aefd6e9266fd9b8e3ac5fdfbe,paper_experiments/ablation/raw_results/no_ni_alns_h1_equivalence/runs/CB1_CORE_S_CF2_R02/seed_530105.json,1b944fcac2dc7d4aed9c28eca959308a3dc8fd2aefd6e9266fd9b8e3ac5fdfbe
No NI intervention (ALNS-H1 equivalence),CB1_CORE_S_CF3_R01,S,CF3,530101,130.0,1605.0,True,1605.0,65,0,outputs/phase5c/search/cb1_core/formal/alns_h1/CB1_CORE_S_CF3_R01/seed_530101.json,2349a1c5b62f3ee5f3d2459c3de5338763dffd277344621a1d120582313efd50,paper_experiments/ablation/raw_results/no_ni_alns_h1_equivalence/runs/CB1_CORE_S_CF3_R01/seed_530101.json,2349a1c5b62f3ee5f3d2459c3de5338763dffd277344621a1d120582313efd50
No NI intervention (ALNS-H1 equivalence),CB1_CORE_S_CF3_R01,S,CF3,530102,130.0,1639.0,True,1639.0,65,0,outputs/phase5c/search/cb1_core/formal/alns_h1/CB1_CORE_S_CF3_R01/seed_530102.json,62915297a28ec38457dae020bfd9b639a21366f5a3b0b808df1b74a18a033938,paper_experiments/ablation/raw_results/no_ni_alns_h1_equivalence/runs/CB1_CORE_S_CF3_R01/seed_530102.json,62915297a28ec38457dae020bfd9b639a21366f5a3b0b808df1b74a18a033938
No NI intervention (ALNS-H1 equivalence),CB1_CORE_S_CF3_R01,S,CF3,530103,130.0,1582.0,True,1582.0,65,0,outputs/phase5c/search/cb1_core/formal/alns_h1/CB1_CORE_S_CF3_R01/seed_530103.json,2543049bb36a41e893201ad35e33c299bc62313f8fdce94379cdcb957396b560,paper_experiments/ablation/raw_results/no_ni_alns_h1_equivalence/runs/CB1_CORE_S_CF3_R01/seed_530103.json,2543049bb36a41e893201ad35e33c299bc62313f8fdce94379cdcb957396b560
No NI intervention (ALNS-H1 equivalence),CB1_CORE_S_CF3_R01,S,CF3,530104,130.0,1582.0,True,1582.0,65,0,outputs/phase5c/search/cb1_core/formal/alns_h1/CB1_CORE_S_CF3_R01/seed_530104.json,8c1b459038c1bb0e923b5ba3f129b4732bcbf526729f2d1f97dbc00a1b8c7855,paper_experiments/ablation/raw_results/no_ni_alns_h1_equivalence/runs/CB1_CORE_S_CF3_R01/seed_530104.json,8c1b459038c1bb0e923b5ba3f129b4732bcbf526729f2d1f97dbc00a1b8c7855
No NI intervention (ALNS-H1 equivalence),CB1_CORE_S_CF3_R01,S,CF3,530105,130.0,1639.0,True,1639.0,65,0,outputs/phase5c/search/cb1_core/formal/alns_h1/CB1_CORE_S_CF3_R01/seed_530105.json,6e09c432cac6d22abb5c159921619c8d62e2974925e4633d8a998bd80c36f56b,paper_experiments/ablation/raw_results/no_ni_alns_h1_equivalence/runs/CB1_CORE_S_CF3_R01/seed_530105.json,6e09c432cac6d22abb5c159921619c8d62e2974925e4633d8a998bd80c36f56b
No NI intervention (ALNS-H1 equivalence),CB1_CORE_S_CF3_R02,S,CF3,530101,114.0,1740.0,True,1740.0,57,0,outputs/phase5c/search/cb1_core/formal/alns_h1/CB1_CORE_S_CF3_R02/seed_530101.json,9afeffd555a5668b330c0937cd5de581144d9b3cf49a8c65fa709be511044ed1,paper_experiments/ablation/raw_results/no_ni_alns_h1_equivalence/runs/CB1_CORE_S_CF3_R02/seed_530101.json,9afeffd555a5668b330c0937cd5de581144d9b3cf49a8c65fa709be511044ed1
No NI intervention (ALNS-H1 equivalence),CB1_CORE_S_CF3_R02,S,CF3,530102,114.0,1848.0,True,1848.0,57,0,outputs/phase5c/search/cb1_core/formal/alns_h1/CB1_CORE_S_CF3_R02/seed_530102.json,f734ee353165ac4ad78355d2360fcea4434c3b6d22152fbf4357c3772dc32a78,paper_experiments/ablation/raw_results/no_ni_alns_h1_equivalence/runs/CB1_CORE_S_CF3_R02/seed_530102.json,f734ee353165ac4ad78355d2360fcea4434c3b6d22152fbf4357c3772dc32a78
No NI intervention (ALNS-H1 equivalence),CB1_CORE_S_CF3_R02,S,CF3,530103,114.0,1729.0,True,1729.0,57,0,outputs/phase5c/search/cb1_core/formal/alns_h1/CB1_CORE_S_CF3_R02/seed_530103.json,0560e9b369d8d28e35eb4ed63e03c4429e01ade9223f717c668148e559f85f1e,paper_experiments/ablation/raw_results/no_ni_alns_h1_equivalence/runs/CB1_CORE_S_CF3_R02/seed_530103.json,0560e9b369d8d28e35eb4ed63e03c4429e01ade9223f717c668148e559f85f1e
No NI intervention (ALNS-H1 equivalence),CB1_CORE_S_CF3_R02,S,CF3,530104,114.0,1802.0,True,1802.0,57,0,outputs/phase5c/search/cb1_core/formal/alns_h1/CB1_CORE_S_CF3_R02/seed_530104.json,6f7bd37de97a1def656239c112667925bf836074dd0822b79cb491ab12c3faa4,paper_experiments/ablation/raw_results/no_ni_alns_h1_equivalence/runs/CB1_CORE_S_CF3_R02/seed_530104.json,6f7bd37de97a1def656239c112667925bf836074dd0822b79cb491ab12c3faa4
No NI intervention (ALNS-H1 equivalence),CB1_CORE_S_CF3_R02,S,CF3,530105,114.0,1776.0,True,1776.0,57,0,outputs/phase5c/search/cb1_core/formal/alns_h1/CB1_CORE_S_CF3_R02/seed_530105.json,48c5ea4da651523e7903d62f5219481b5826e329782b77d720c9ea50a813b246,paper_experiments/ablation/raw_results/no_ni_alns_h1_equivalence/runs/CB1_CORE_S_CF3_R02/seed_530105.json,48c5ea4da651523e7903d62f5219481b5826e329782b77d720c9ea50a813b246
