instance_id,seed,scale,iterations,decoder_evaluations,critic_calls,refresh_count,guided_iterations,guided_iterations_per_critic_call,runtime_preparation_seconds,refresh_seconds,refresh_budget_share,decoder_evaluations_per_second,new_best_events,new_best_events_per_1000_evaluations,h1_to_final_improvement,improvement_per_second,improvement_per_1000_evaluations,best_found_seconds,budget_overshoot_seconds,refresh_p50_ms,refresh_p90_ms,refresh_p99_ms,refresh_max_ms
CB1_CAUR_M_CF3_RI2_TI2_R12,746101,M,4222,33770,212,212,4222,19.91509433962264,0.0005331240245141089,3.9170816002297215,0.016597803390803904,143.09022849266947,3,0.08883624518803672,63.0,0.2669435710701266,1.8655611489487711,228.82477122201817,0.004934479016810656,17.580018495209515,18.68564440519549,19.096595490700565,75.18666400574148
CB1_CAUR_M_CF3_RI2_TI2_R12,746102,M,4246,33962,213,213,4246,19.934272300469484,0.000779709022026509,3.8353717803256586,0.01625157534036296,143.90307716900526,2,0.05888934691714269,110.0,0.4660897028617449,3.238914080442848,212.84436475799885,0.0060720599722117186,17.603295971639454,18.794814799912274,19.30622004903853,19.87473596818745
CB1_CAUR_M_CF3_RI2_TI2_R12,746103,M,4253,34022,213,213,4253,19.96713615023474,0.000765167991630733,4.061969179019798,0.01721173380940592,144.16039083307467,11,0.32332020457351124,156.0,0.6610140782423034,4.585268355769796,173.4008659819956,0.0010249930201098323,17.674192029517144,18.88272442156449,72.70789646776393,78.96841602632776
CB1_CAUR_M_CF3_RI2_TI2_R12_C02,746101,M,4395,35157,220,220,4395,19.977272727272727,0.0005535460077226162,3.9797842807602137,0.01715424258948368,151.53704278853527,14,0.3982137269960463,250.0,1.0775737604782494,7.110959410643684,188.5411234429921,0.0026796950260177255,17.51498453086242,18.55927790165879,19.38430927519221,71.30433694692329
CB1_CAUR_M_CF3_RI2_TI2_R12_C02,746102,M,4327,34613,217,217,4327,19.94009216589862,0.0008680440369062126,3.888370378059335,0.01676021714680748,149.19251365288113,11,0.3177996706439777,248.0,1.0689551147232115,7.164938029064224,206.58559514896479,0.0022577039781026542,17.470641003455967,18.7118640053086,19.342181796673685,19.92677099769935
CB1_CAUR_M_CF3_RI2_TI2_R12_C02,746103,M,4248,33980,213,213,4248,19.943661971830984,0.001118832966312766,3.831319935270585,0.016514310065821488,146.46182512689163,16,0.47086521483225424,303.0,1.306001560136791,8.917010005885816,229.52980551100336,0.005848422006238252,17.592196993064135,18.70250783395022,19.225630909204483,20.326737023424357
CB1_CAUR_S_CF1_RI2_TI2_R12,746101,S,5821,46562,292,292,5821,19.934931506849313,0.000305722001940012,3.6119841566542163,0.02960642751355915,381.6489704617385,21,0.4510115544864911,237.0,1.9425885056361845,5.0899875434904,109.0717803669977,0.0021632540156133473,11.883225990459323,12.67104439320974,13.471446011099033,65.54323999444023
CB1_CAUR_S_CF1_RI2_TI2_R12,746102,S,5772,46171,289,289,5772,19.972318339100347,0.00040828296914696693,3.6114555341773666,0.02960209454243743,378.4432125820739,16,0.34653787009161596,220.0,1.803242441533782,4.764895713759719,64.00415067299036,0.002452322980388999,11.778531013987958,12.601395591627806,13.975770464167006,68.4874530415982
CB1_CAUR_S_CF1_RI2_TI2_R12,746103,S,5808,46459,291,291,5808,19.95876288659794,0.0004254549858160317,3.530392089218367,0.028937640075560385,380.80705424925856,18,0.38743838653436363,230.0,1.88522401423469,4.9506016057168685,85.61651516199345,0.001416417013388127,11.834417993668467,12.612073041964322,13.155547872884211,15.241698012687266
CB1_CAUR_S_CF1_RI2_TI2_R12_C02,746101,S,5842,46737,293,293,5842,19.938566552901023,0.00030303699895739555,3.501090483216103,0.031259736457286635,417.28568280590906,18,0.38513383400731754,193.0,1.7231772852673566,4.1294905535229045,95.38975565100554,0.0024048889754340053,11.448560981079936,12.198420579079539,12.75207923725247,67.87515303585678
