state_key,instance_id,dataset_origin,dataset_role,scale,CF_level,search_stage,offset,iteration,actions,fresh_bank_actions,informative_U0,positive_best_U0,stale_U0_spearman,stale_top1_normalized_rank,stale_top1_regret,semantic_bank_jaccard,top1_same_semantics,top5_overlap_fraction,top10_overlap_fraction,common_rank_spearman,common_prior_mean_absolute_drift,common_advantage_mean_absolute_drift,common_percentile_rank_mean_absolute_drift,operation_feature_relative_l2,operation_feature_mean_absolute,graph_edge_jaccard,critical_signature_changed,dominant_bottleneck_changed,stale_top1_U0,fresh_top1_U0,archived_selected_U0,stale_top1_regret_union,fresh_top1_regret_union,archived_selected_regret_union
CLEAN|CB1_TRAIN_S_CF2_RI1_TI1_R02:seed817000063:iteration2820,CB1_TRAIN_S_CF2_RI1_TI1_R02,CLEAN_NON_R12_DEVELOPMENT,TRAIN,S,CF2,40-60%,15,2835,350,355,True,True,0.049006464327443836,0.0028653295128939827,9.0,0.1557377049180328,False,0.0,0.1,0.9949048152295634,0.00011983178067141694,0.0001564330960574903,0.020848488566372475,0.0,0.0,1.0,False,False,0.0,0.0,0.0,9.0,9.0,9.0
CLEAN|CB1_TRAIN_S_CF2_RI1_TI1_R02:seed817000063:iteration2820,CB1_TRAIN_S_CF2_RI1_TI1_R02,CLEAN_NON_R12_DEVELOPMENT,TRAIN,S,CF2,40-60%,19,2839,350,350,False,False,,0.0,0.0,0.13821138211382114,False,0.0,0.1,0.994156732460426,0.00012016362700367265,7.801099735147813e-05,0.02915894151356819,0.0,0.0,1.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
R12|CB1_CAUR_M_CF1_RI2_TI2_R12|746102|0.85,CB1_CAUR_M_CF1_RI2_TI2_R12,R12_DEVELOPMENT_EXPOSED,DEVELOPMENT_EXPOSED,M,CF1,80-100%,0,3660,355,355,False,False,,0.0,0.0,1.0,True,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
R12|CB1_CAUR_M_CF1_RI2_TI2_R12|746102|0.85,CB1_CAUR_M_CF1_RI2_TI2_R12,R12_DEVELOPMENT_EXPOSED,DEVELOPMENT_EXPOSED,M,CF1,80-100%,5,3665,355,355,False,False,,0.0,0.0,0.14516129032258066,False,0.0,0.1,0.9999670741243775,2.915157045972753e-05,2.1279437674416434e-05,0.01685499058380414,0.0,0.0,1.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
R12|CB1_CAUR_M_CF1_RI2_TI2_R12|746102|0.85,CB1_CAUR_M_CF1_RI2_TI2_R12,R12_DEVELOPMENT_EXPOSED,DEVELOPMENT_EXPOSED,M,CF1,80-100%,10,3670,355,360,False,False,,0.0,0.0,0.16260162601626016,False,0.2,0.1,0.9920552055205519,0.00012204383277943939,0.00025486871600151063,0.03202122971845837,0.0,0.0,1.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
R12|CB1_CAUR_M_CF1_RI2_TI2_R12|746102|0.85,CB1_CAUR_M_CF1_RI2_TI2_R12,R12_DEVELOPMENT_EXPOSED,DEVELOPMENT_EXPOSED,M,CF1,80-100%,15,3675,355,360,False,False,,0.0,0.0,0.144,False,0.0,0.1,0.9989792978557022,5.97794563775559e-05,6.783033410708109e-05,0.021965790444615805,0.0,0.0,1.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
R12|CB1_CAUR_M_CF1_RI2_TI2_R12|746102|0.85,CB1_CAUR_M_CF1_RI2_TI2_R12,R12_DEVELOPMENT_EXPOSED,DEVELOPMENT_EXPOSED,M,CF1,80-100%,19,3679,355,360,False,False,,0.0,0.0,0.144,False,0.0,0.1,0.9948800263407005,8.059234350253528e-05,0.0001785525017314487,0.03823657470794055,0.0,0.0,1.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
CLEAN|CB1_TRAIN_S_CF1_RI1_TI1_R01:seed817000054:iteration2760,CB1_TRAIN_S_CF1_RI1_TI1_R01,CLEAN_NON_R12_DEVELOPMENT,TRAIN,S,CF1,40-60%,0,2760,345,345,False,False,,0.0,0.0,1.0,True,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
CLEAN|CB1_TRAIN_S_CF1_RI1_TI1_R01:seed817000054:iteration2760,CB1_TRAIN_S_CF1_RI1_TI1_R01,CLEAN_NON_R12_DEVELOPMENT,TRAIN,S,CF1,40-60%,5,2765,345,360,True,True,-0.08282959958054889,0.0029069767441860465,13.0,0.1557377049180328,False,0.2,0.1,0.9982782754759238,0.00012462241324485778,4.66989843468917e-05,0.021461168143523935,0.0,0.0,1.0,False,False,0.0,0.0,0.0,13.0,13.0,13.0
CLEAN|CB1_TRAIN_S_CF1_RI1_TI1_R01:seed817000054:iteration2760,CB1_TRAIN_S_CF1_RI1_TI1_R01,CLEAN_NON_R12_DEVELOPMENT,TRAIN,S,CF1,40-60%,10,2770,345,360,False,False,,0.0,0.0,0.14634146341463414,False,0.4,0.2,0.9973000781989546,0.0002705878351648078,0.0003187765677769979,0.029560201679946448,0.0,0.0,1.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
CLEAN|CB1_TRAIN_S_CF1_RI1_TI1_R01:seed817000054:iteration2760,CB1_TRAIN_S_CF1_RI1_TI1_R01,CLEAN_NON_R12_DEVELOPMENT,TRAIN,S,CF1,40-60%,15,2775,345,345,False,False,,0.0,0.0,0.15966386554621848,False,0.2,0.1,0.9958146696528556,0.00011437095906435718,8.669166188491018e-05,0.025061199510403902,0.0,0.0,1.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
CLEAN|CB1_TRAIN_S_CF1_RI1_TI1_R01:seed817000054:iteration2760,CB1_TRAIN_S_CF1_RI1_TI1_R01,CLEAN_NON_R12_DEVELOPMENT,TRAIN,S,CF1,40-60%,19,2779,345,345,False,False,,0.0,0.0,0.15966386554621848,False,0.2,0.1,0.9976763717805152,0.00022858576712001807,7.93528399969402e-05,0.025550795593635243,0.0,0.0,1.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
CLEAN|CB1_TRAIN_L_CF1_RI1_TI3_R04:seed817000081:iteration1660,CB1_TRAIN_L_CF1_RI1_TI3_R04,CLEAN_NON_R12_DEVELOPMENT,VALIDATION,L,CF1,40-60%,0,1660,360,360,False,False,,0.0,0.0,1.0,True,1.0,1.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,1.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
CLEAN|CB1_TRAIN_L_CF1_RI1_TI3_R04:seed817000081:iteration1660,CB1_TRAIN_L_CF1_RI1_TI3_R04,CLEAN_NON_R12_DEVELOPMENT,VALIDATION,L,CF1,40-60%,5,1665,360,360,True,True,0.12013267129705726,0.005571030640668524,21.0,0.125,False,0.2,0.1,0.9998359118612286,5.374982690683246e-06,8.700322359800338e-06,0.006197771587743732,0.0,0.0,1.0,False,False,0.0,0.0,0.0,21.0,21.0,21.0
CLEAN|CB1_TRAIN_L_CF1_RI1_TI3_R04:seed817000081:iteration1660,CB1_TRAIN_L_CF1_RI1_TI3_R04,CLEAN_NON_R12_DEVELOPMENT,VALIDATION,L,CF1,40-60%,10,1670,360,355,False,False,,0.0,0.0,0.1171875,False,0.2,0.1,0.9999999999999999,1.3996861652802578e-05,0.0,0.006990017258654243,0.0,0.0,1.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
CLEAN|CB1_TRAIN_L_CF1_RI1_TI3_R04:seed817000081:iteration1660,CB1_TRAIN_L_CF1_RI1_TI3_R04,CLEAN_NON_R12_DEVELOPMENT,VALIDATION,L,CF1,40-60%,15,1675,360,360,False,False,,0.0,0.0,0.125,False,0.2,0.1,0.9974214721050165,4.1676036883249044e-05,3.817537799477577e-05,0.016051532033426186,0.0,0.0,1.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
CLEAN|CB1_TRAIN_L_CF1_RI1_TI3_R04:seed817000081:iteration1660,CB1_TRAIN_L_CF1_RI1_TI3_R04,CLEAN_NON_R12_DEVELOPMENT,VALIDATION,L,CF1,40-60%,19,1679,360,355,False,False,,0.0,0.0,0.1349206349206349,False,0.2,0.1,0.9933554817275748,7.676653951609212e-05,7.687184740515316e-05,0.018054193964068793,0.0,0.0,1.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
R12|CB1_CAUR_L_CF1_RI2_TI2_R12|746102|0.50,CB1_CAUR_L_CF1_RI2_TI2_R12,R12_DEVELOPMENT_EXPOSED,DEVELOPMENT_EXPOSED,L,CF1,40-60%,0,1680,360,360,False,False,,0.0,0.0,1.0,True,1.0,1.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,1.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
R12|CB1_CAUR_L_CF1_RI2_TI2_R12|746102|0.50,CB1_CAUR_L_CF1_RI2_TI2_R12,R12_DEVELOPMENT_EXPOSED,DEVELOPMENT_EXPOSED,L,CF1,40-60%,5,1685,360,360,False,False,,0.0,0.0,0.11627906976744186,False,0.0,0.1,0.9999999999999999,3.672104982673596e-05,0.0,0.021727019498607246,0.0,0.0,1.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
R12|CB1_CAUR_L_CF1_RI2_TI2_R12|746102|0.50,CB1_CAUR_L_CF1_RI2_TI2_R12,R12_DEVELOPMENT_EXPOSED,DEVELOPMENT_EXPOSED,L,CF1,40-60%,10,1690,360,360,False,False,,0.0,0.0,0.11627906976744186,False,0.0,0.1,0.9999999999999999,8.609904713757205e-05,0.0,0.04668523676880223,0.0,0.0,1.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
R12|CB1_CAUR_L_CF1_RI2_TI2_R12|746102|0.50,CB1_CAUR_L_CF1_RI2_TI2_R12,R12_DEVELOPMENT_EXPOSED,DEVELOPMENT_EXPOSED,L,CF1,40-60%,15,1695,360,355,True,True,0.06881480264641046,0.002785515320334262,7.0,0.1349206349206349,False,0.0,0.1,0.9949579831932773,9.395187907978334e-05,0.00017978426288155948,0.06238498987716517,0.0,0.0,1.0,False,False,0.0,0.0,0.0,7.0,7.0,7.0
R12|CB1_CAUR_L_CF1_RI2_TI2_R12|746102|0.50,CB1_CAUR_L_CF1_RI2_TI2_R12,R12_DEVELOPMENT_EXPOSED,DEVELOPMENT_EXPOSED,L,CF1,40-60%,19,1699,360,350,False,False,,0.0,0.0,0.12698412698412698,False,0.0,0.1,0.9994608532583216,7.598605991361383e-05,2.5504454970359803e-05,0.016669493419319826,0.0,0.0,1.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
CLEAN|CB1_TRAIN_S_CF3_RI1_TI3_R04:seed817000105:iteration2660,CB1_TRAIN_S_CF3_RI1_TI3_R04,CLEAN_NON_R12_DEVELOPMENT,VALIDATION,S,CF3,40-60%,0,2660,345,345,False,False,,0.0,0.0,1.0,True,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
CLEAN|CB1_TRAIN_S_CF3_RI1_TI3_R04:seed817000105:iteration2660,CB1_TRAIN_S_CF3_RI1_TI3_R04,CLEAN_NON_R12_DEVELOPMENT,VALIDATION,S,CF3,40-60%,5,2665,345,355,False,False,,0.0,0.0,0.13821138211382114,False,0.0,0.1,0.9997264021887825,0.00031363602756286725,9.343115722431856e-06,0.0412396531336224,0.0,0.0,1.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
CLEAN|CB1_TRAIN_S_CF3_RI1_TI3_R04:seed817000105:iteration2660,CB1_TRAIN_S_CF3_RI1_TI3_R04,CLEAN_NON_R12_DEVELOPMENT,VALIDATION,S,CF3,40-60%,10,2670,345,350,False,False,,0.0,0.0,0.16806722689075632,False,0.2,0.1,0.9999999999999999,0.00042765912866104877,5.483552813529968e-06,0.04005289198374093,0.0,0.0,1.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
CLEAN|CB1_TRAIN_S_CF3_RI1_TI3_R04:seed817000105:iteration2660,CB1_TRAIN_S_CF3_RI1_TI3_R04,CLEAN_NON_R12_DEVELOPMENT,VALIDATION,S,CF3,40-60%,15,2675,345,355,False,False,,0.0,0.0,0.14754098360655737,False,0.0,0.0,0.9914886611515824,0.0002866802575596875,8.166068130069308e-05,0.04951897107986978,0.0,0.0,1.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
CLEAN|CB1_TRAIN_S_CF3_RI1_TI3_R04:seed817000105:iteration2660,CB1_TRAIN_S_CF3_RI1_TI3_R04,CLEAN_NON_R12_DEVELOPMENT,VALIDATION,S,CF3,40-60%,19,2679,345,355,True,True,0.1107594947133639,0.005813953488372093,21.0,0.12903225806451613,False,0.0,0.0,0.9979137365213315,0.0005852985329086158,6.512757390737533e-05,0.06623534193929839,0.0,0.0,1.0,False,False,0.0,0.0,0.0,21.0,21.0,21.0
R12|CB1_CAUR_L_CF3_RI2_TI2_R12_C02|746102|0.85,CB1_CAUR_L_CF3_RI2_TI2_R12_C02,R12_DEVELOPMENT_EXPOSED,DEVELOPMENT_EXPOSED,L,CF3,80-100%,0,2780,360,360,False,False,,0.0,0.0,1.0,True,1.0,1.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,1.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
R12|CB1_CAUR_L_CF3_RI2_TI2_R12_C02|746102|0.85,CB1_CAUR_L_CF3_RI2_TI2_R12_C02,R12_DEVELOPMENT_EXPOSED,DEVELOPMENT_EXPOSED,L,CF3,80-100%,5,2785,360,350,False,False,,0.0,0.0,0.136,True,0.2,0.2,0.9865937072503421,0.00015278595751523215,0.00015901037875343772,0.032068873075245544,0.0,0.0,1.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
R12|CB1_CAUR_L_CF3_RI2_TI2_R12_C02|746102|0.85,CB1_CAUR_L_CF3_RI2_TI2_R12_C02,R12_DEVELOPMENT_EXPOSED,DEVELOPMENT_EXPOSED,L,CF3,80-100%,10,2790,360,360,False,False,,0.0,0.0,0.11627906976744186,True,0.2,0.2,0.9999999999999999,0.00010034045930982197,0.0,0.012181987000928504,0.0,0.0,1.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
R12|CB1_CAUR_L_CF3_RI2_TI2_R12_C02|746102|0.85,CB1_CAUR_L_CF3_RI2_TI2_R12_C02,R12_DEVELOPMENT_EXPOSED,DEVELOPMENT_EXPOSED,L,CF3,80-100%,15,2795,360,360,False,False,,0.0,0.0,0.11627906976744186,True,0.2,0.2,0.9999999999999999,5.510173800591393e-05,0.0,0.011290622098421535,0.0,0.0,1.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
R12|CB1_CAUR_L_CF3_RI2_TI2_R12_C02|746102|0.85,CB1_CAUR_L_CF3_RI2_TI2_R12_C02,R12_DEVELOPMENT_EXPOSED,DEVELOPMENT_EXPOSED,L,CF3,80-100%,19,2799,360,360,False,False,,0.0,0.0,0.14285714285714285,True,0.2,0.2,0.9908301436391324,0.0001067985919630092,0.0001917418506410387,0.030238316310739706,0.0,0.0,1.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
CLEAN|CB1_TRAIN_M_CF2_RI1_TI1_R03:seed817000036:iteration2140,CB1_TRAIN_M_CF2_RI1_TI1_R03,CLEAN_NON_R12_DEVELOPMENT,TRAIN,M,CF2,40-60%,0,2140,360,360,True,True,0.011426812982313404,0.002785515320334262,10.0,1.0,True,1.0,1.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,1.0,False,False,0.0,0.0,0.0,10.0,10.0,10.0
CLEAN|CB1_TRAIN_M_CF2_RI1_TI1_R03:seed817000036:iteration2140,CB1_TRAIN_M_CF2_RI1_TI1_R03,CLEAN_NON_R12_DEVELOPMENT,TRAIN,M,CF2,40-60%,5,2145,360,355,True,True,0.08862128290727506,0.002785515320334262,6.0,0.144,False,0.0,0.1,0.9996872041815861,0.00015724312450309392,4.9392879009246823e-05,0.04496246636136159,0.0,0.0,1.0,False,False,0.0,0.0,0.0,6.0,6.0,6.0
CLEAN|CB1_TRAIN_M_CF2_RI1_TI1_R03:seed817000036:iteration2140,CB1_TRAIN_M_CF2_RI1_TI1_R03,CLEAN_NON_R12_DEVELOPMENT,TRAIN,M,CF2,40-60%,10,2150,360,345,True,True,0.048816043929648785,0.005571030640668524,9.0,0.13709677419354838,False,0.2,0.1,1.0,2.017600706584336e-05,1.7355470096363742e-08,0.029495215848858163,0.0,0.0,1.0,False,False,0.0,0.0,0.0,9.0,9.0,9.0
CLEAN|CB1_TRAIN_M_CF2_RI1_TI1_R03:seed817000036:iteration2140,CB1_TRAIN_M_CF2_RI1_TI1_R03,CLEAN_NON_R12_DEVELOPMENT,TRAIN,M,CF2,40-60%,15,2155,360,355,True,True,0.027734384041783036,0.008356545961002786,19.0,0.144,False,0.2,0.1,0.9980573733382722,0.00014863918964503063,0.0001229527923795912,0.019195750209394517,0.0,0.0,1.0,False,False,0.0,0.0,0.0,19.0,19.0,19.0
CLEAN|CB1_TRAIN_M_CF2_RI1_TI1_R03:seed817000036:iteration2140,CB1_TRAIN_M_CF2_RI1_TI1_R03,CLEAN_NON_R12_DEVELOPMENT,TRAIN,M,CF2,40-60%,19,2159,360,355,False,False,,0.0,0.0,0.1349206349206349,False,0.0,0.0,0.9955051788157124,0.0001139842943163723,0.00012605523361879236,0.02072677047779595,0.0,0.0,1.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
CLEAN|CB1_TRAIN_S_CF2_RI1_TI2_R04:seed817000102:iteration2840,CB1_TRAIN_S_CF2_RI1_TI2_R04,CLEAN_NON_R12_DEVELOPMENT,VALIDATION,S,CF2,40-60%,0,2840,355,355,False,False,,0.0,0.0,1.0,True,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
CLEAN|CB1_TRAIN_S_CF2_RI1_TI2_R04:seed817000102:iteration2840,CB1_TRAIN_S_CF2_RI1_TI2_R04,CLEAN_NON_R12_DEVELOPMENT,VALIDATION,S,CF2,40-60%,5,2845,355,355,True,True,0.061199006136210446,0.002824858757062147,4.0,0.14516129032258066,False,0.0,0.1,0.9999012223731325,0.0002620701173265618,1.2944969866010877e-05,0.028939108600125545,0.0,0.0,1.0,False,False,0.0,0.0,0.0,4.0,4.0,4.0
CLEAN|CB1_TRAIN_S_CF2_RI1_TI2_R04:seed817000102:iteration2840,CB1_TRAIN_S_CF2_RI1_TI2_R04,CLEAN_NON_R12_DEVELOPMENT,VALIDATION,S,CF2,40-60%,10,2850,355,360,False,False,,0.0,0.0,0.1349206349206349,False,0.0,0.0,0.9963650576509674,9.94994190905304e-05,9.681547389310949e-05,0.0240027364517404,0.0,0.0,1.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
CLEAN|CB1_TRAIN_S_CF2_RI1_TI2_R04:seed817000102:iteration2840,CB1_TRAIN_S_CF2_RI1_TI2_R04,CLEAN_NON_R12_DEVELOPMENT,VALIDATION,S,CF2,40-60%,15,2855,355,355,False,False,,0.0,0.0,0.14516129032258066,False,0.0,0.1,0.9962464501790343,0.00014801798653837922,0.00018859869903988308,0.02416823603264281,0.0,0.0,1.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
CLEAN|CB1_TRAIN_S_CF2_RI1_TI2_R04:seed817000102:iteration2840,CB1_TRAIN_S_CF2_RI1_TI2_R04,CLEAN_NON_R12_DEVELOPMENT,VALIDATION,S,CF2,40-60%,19,2859,355,340,False,False,,0.0,0.0,0.17796610169491525,False,0.0,0.1,0.9950653120464441,0.00020844121746737697,0.00020648106223060972,0.03605962559014905,0.0,0.0,1.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
R12|CB1_CAUR_S_CF1_RI2_TI2_R12|746102|0.50,CB1_CAUR_S_CF1_RI2_TI2_R12,R12_DEVELOPMENT_EXPOSED,DEVELOPMENT_EXPOSED,S,CF1,40-60%,0,2860,350,350,False,False,,0.0,0.0,1.0,True,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
R12|CB1_CAUR_S_CF1_RI2_TI2_R12|746102|0.50,CB1_CAUR_S_CF1_RI2_TI2_R12,R12_DEVELOPMENT_EXPOSED,DEVELOPMENT_EXPOSED,S,CF1,40-60%,5,2865,350,350,False,False,,0.0,0.0,0.13821138211382114,False,0.2,0.1,0.9984952120383037,0.00020519444214539423,0.0001200718038222369,0.03232765885723918,0.0,0.0,1.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
R12|CB1_CAUR_S_CF1_RI2_TI2_R12|746102|0.50,CB1_CAUR_S_CF1_RI2_TI2_R12,R12_DEVELOPMENT_EXPOSED,DEVELOPMENT_EXPOSED,S,CF1,40-60%,10,2870,350,345,False,False,,0.0,0.0,0.1487603305785124,False,0.2,0.1,0.996032431987488,3.974141727555251e-05,0.00010896374781926473,0.039869449812309804,0.0,0.0,1.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
R12|CB1_CAUR_S_CF1_RI2_TI2_R12|746102|0.50,CB1_CAUR_S_CF1_RI2_TI2_R12,R12_DEVELOPMENT_EXPOSED,DEVELOPMENT_EXPOSED,S,CF1,40-60%,15,2875,350,340,False,False,,0.0,0.0,0.1694915254237288,False,0.2,0.1,0.9844584458445843,0.0003831167849655577,0.00021578416228294374,0.04442198950224409,0.0,0.0,1.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
R12|CB1_CAUR_S_CF1_RI2_TI2_R12|746102|0.50,CB1_CAUR_S_CF1_RI2_TI2_R12,R12_DEVELOPMENT_EXPOSED,DEVELOPMENT_EXPOSED,S,CF1,40-60%,19,2879,350,355,False,False,,0.0,0.0,0.1652892561983471,False,0.2,0.2,0.9745214521452144,0.0001467831114465674,0.00029644131660461426,0.039039224256552214,0.0,0.0,1.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
CLEAN|CB1_TRAIN_M_CF1_RI1_TI1_R02:seed817000027:iteration2040,CB1_TRAIN_M_CF1_RI1_TI1_R02,CLEAN_NON_R12_DEVELOPMENT,TRAIN,M,CF1,40-60%,0,2040,360,360,False,False,,0.0,0.0,1.0,True,1.0,1.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,1.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
CLEAN|CB1_TRAIN_M_CF1_RI1_TI1_R02:seed817000027:iteration2040,CB1_TRAIN_M_CF1_RI1_TI1_R02,CLEAN_NON_R12_DEVELOPMENT,TRAIN,M,CF1,40-60%,5,2045,360,355,False,False,,0.0,0.0,0.144,False,0.0,0.1,0.9955220809153392,0.00018468927194756655,0.00010913900203175015,0.03560852056437722,0.0,0.0,1.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
CLEAN|CB1_TRAIN_M_CF1_RI1_TI1_R02:seed817000027:iteration2040,CB1_TRAIN_M_CF1_RI1_TI1_R02,CLEAN_NON_R12_DEVELOPMENT,TRAIN,M,CF1,40-60%,10,2050,360,360,False,False,,0.0,0.0,0.125,False,0.0,0.1,0.9983591186122832,0.00016263057412627745,7.281014695763588e-05,0.01472841225626741,0.0,0.0,1.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
CLEAN|CB1_TRAIN_M_CF1_RI1_TI1_R02:seed817000027:iteration2040,CB1_TRAIN_M_CF1_RI1_TI1_R02,CLEAN_NON_R12_DEVELOPMENT,TRAIN,M,CF1,40-60%,15,2055,360,360,False,False,,0.0,0.0,0.11627906976744186,False,0.0,0.0,0.9999999999999999,0.0001700084202149808,0.0,0.018235840297121636,0.0,0.0,1.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
CLEAN|CB1_TRAIN_M_CF1_RI1_TI1_R02:seed817000027:iteration2040,CB1_TRAIN_M_CF1_RI1_TI1_R02,CLEAN_NON_R12_DEVELOPMENT,TRAIN,M,CF1,40-60%,19,2059,360,360,False,False,,0.0,0.0,0.13385826771653545,False,0.0,0.1,0.9964236857533711,0.0001764426433219079,0.0001736107117989484,0.029821399311813872,0.0,0.0,1.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
R12|CB1_CAUR_S_CF3_RI2_TI2_R12_C02|746102|0.15,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,R12_DEVELOPMENT_EXPOSED,DEVELOPMENT_EXPOSED,S,CF3,0-20%,0,840,345,345,True,True,0.08119577678713709,0.00872093023255814,10.0,1.0,True,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,0.0,0.0,0.0,10.0,10.0,10.0
R12|CB1_CAUR_S_CF3_RI2_TI2_R12_C02|746102|0.15,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,R12_DEVELOPMENT_EXPOSED,DEVELOPMENT_EXPOSED,S,CF3,0-20%,5,845,345,335,True,True,0.16621414957194666,0.011627906976744186,37.0,0.1826086956521739,True,0.4,0.4,0.9982065104706613,0.000239673595759446,0.00013528537182580858,0.022767421966697832,0.0,0.0,1.0,False,False,0.0,0.0,0.0,37.0,37.0,37.0
R12|CB1_CAUR_S_CF3_RI2_TI2_R12_C02|746102|0.15,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,R12_DEVELOPMENT_EXPOSED,DEVELOPMENT_EXPOSED,S,CF3,0-20%,10,850,345,340,True,True,0.11355459521851835,0.020348837209302327,17.0,0.1810344827586207,False,0.2,0.2,0.9955421936554011,0.0001519055308476951,0.00010548971948169527,0.045939134383258695,0.0,0.0,1.0,False,False,0.0,0.0,0.0,17.0,17.0,17.0
R12|CB1_CAUR_S_CF3_RI2_TI2_R12_C02|746102|0.15,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,R12_DEVELOPMENT_EXPOSED,DEVELOPMENT_EXPOSED,S,CF3,0-20%,15,855,345,355,True,True,0.10024029468315052,0.011627906976744186,19.0,0.14754098360655737,False,0.2,0.1,0.994781248713833,6.813540963062328e-05,6.75835543208652e-05,0.03025810595775121,0.0,0.0,1.0,False,False,0.0,0.0,0.0,19.0,19.0,19.0
R12|CB1_CAUR_S_CF3_RI2_TI2_R12_C02|746102|0.15,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,R12_DEVELOPMENT_EXPOSED,DEVELOPMENT_EXPOSED,S,CF3,0-20%,19,859,345,345,True,True,0.04764055748763578,0.0029069767441860465,7.0,0.14049586776859505,False,0.2,0.1,1.0,0.0001077999601172605,0.0,0.02411080711354309,0.0,0.0,1.0,False,False,0.0,10.0,0.0,10.0,0.0,10.0
CLEAN|CB1_TRAIN_L_CF2_RI1_TI1_R04:seed817000084:iteration1680,CB1_TRAIN_L_CF2_RI1_TI1_R04,CLEAN_NON_R12_DEVELOPMENT,VALIDATION,L,CF2,40-60%,0,1680,360,360,False,False,,0.0,0.0,1.0,True,1.0,1.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,1.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
CLEAN|CB1_TRAIN_L_CF2_RI1_TI1_R04:seed817000084:iteration1680,CB1_TRAIN_L_CF2_RI1_TI1_R04,CLEAN_NON_R12_DEVELOPMENT,VALIDATION,L,CF2,40-60%,5,1685,360,360,False,False,,0.0,0.0,0.13385826771653545,False,0.0,0.1,0.99812390072308,0.00014906262966048338,0.00017130348612280454,0.03532688841553334,0.0,0.0,1.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
