instance_id,scale,CF_level,algorithm,best,mean,median,standard_deviation,worst,runtime,time_to_best,decoder_evaluations,feasibility_rate,time_limit,h1_makespan,ppo_mean_makespan,mean_improvement_over_h1_percent,mean_improvement_over_ppo_percent,best_improvement_over_h1_percent,best_improvement_over_ppo_percent
CB1_CORE_S_CF1_R02,S,CF1,Adapted DCGA,2228.0,2249.1,2251.5,11.873874215642097,2268.0,136.25935759340064,100.02452432740537,5681.6,1.0,130.0,2223.0,3037.3333333333335,-1.174089068825907,25.951492537313438,-0.2249212775528565,26.646180860403867
CB1_CORE_S_CF1_R02,S,CF1,GA,2128.0,2166.0,2172.0,27.450966386551077,2210.0,130.00612264070077,92.00203129810106,16314.6,1.0,130.0,2223.0,3037.3333333333335,2.5641025641025643,28.687445127304656,4.273504273504273,29.93854258121159
CB1_CORE_S_CF1_R03,S,CF1,ALNS-H1,1733.0,1781.1,1774.0,40.36899250112092,1854.0,122.00403293720447,82.17733513729472,17369.6,1.0,122.0,1925.0,2127.6666666666665,7.47532467532468,16.28857903806987,9.974025974025974,18.54927150242832
CB1_CORE_S_CF1_R03,S,CF1,Adapted DCGA,1920.0,1948.9,1947.5,16.508920147739637,1978.0,131.94189038950134,113.38729997710034,6072.2,1.0,122.0,1925.0,2127.6666666666665,-1.2415584415584462,8.4020053266489,0.2597402597402597,9.76030079899733
CB1_CORE_S_CF1_R03,S,CF1,GA,1689.0,1760.6,1766.5,43.38765825541737,1812.0,122.00326066560228,85.68263475179847,16260.8,1.0,122.0,1925.0,2127.6666666666665,8.540259740259744,17.252075826413908,12.25974025974026,20.617264609117964
CB1_CORE_S_CF1_R04,S,CF1,ALNS-H1,1869.0,1963.0,1991.5,50.46891232344038,2003.0,124.00315350919846,49.38325548199937,16976.8,1.0,124.0,2003.0,3028.3333333333335,1.9970044932601099,35.178866263071,6.689965052421368,38.28288387451844
CB1_CORE_S_CF1_R04,S,CF1,Adapted DCGA,1973.0,2030.6,2034.0,32.53101084606296,2086.0,134.9890078834025,95.50509644230479,6070.6,1.0,124.0,2003.0,3028.3333333333335,-1.3779331003494713,32.94661529994497,1.4977533699450825,34.84865162355531
CB1_CORE_S_CF1_R04,S,CF1,GA,1800.0,1875.1,1881.5,38.77126656573283,1934.0,124.00379233580315,80.86978775969764,17660.6,1.0,124.0,2003.0,3028.3333333333335,6.385421867199206,38.081452944413876,10.134797803295058,40.561364887176666
CB1_CORE_S_CF1_R05,S,CF1,ALNS-H1,1629.0,1689.8,1692.5,30.422214105996797,1744.0,122.00387939710053,78.47891840009542,16514.4,1.0,122.0,1815.0,2296.6666666666665,6.898071625344355,26.423802612481854,10.24793388429752,29.071117561683597
CB1_CORE_S_CF1_R05,S,CF1,Adapted DCGA,1712.0,1765.4,1769.5,22.35173371351763,1789.0,133.09702627349762,104.25785637040099,6018.0,1.0,122.0,1815.0,2296.6666666666665,2.7327823691460007,23.132075471698105,5.674931129476584,25.457184325108848
CB1_CORE_S_CF1_R05,S,CF1,GA,1615.0,1660.5,1660.0,29.6844515978764,1708.0,122.00419219500327,88.05816450949933,17245.3,1.0,122.0,1815.0,2296.6666666666665,8.512396694214877,27.699564586357035,11.019283746556473,29.680696661828733
CB1_CORE_S_CF2_R01,S,CF2,ALNS-H1,1901.0,1930.3,1934.0,10.3392456204503,1934.0,128.00535823659737,8.323036694494657,16963.5,1.0,128.0,1934.0,2507.0,0.19131334022751012,23.003589948145198,1.7063081695966908,24.172317510969286
CB1_CORE_S_CF2_R01,S,CF2,Adapted DCGA,2033.0,2071.4,2079.5,25.011997121381572,2102.0,135.43696550719906,99.97274795179837,5899.2,1.0,128.0,1934.0,2507.0,-7.10444674250259,17.375349022736334,-5.118924508790072,18.907060231352215
CB1_CORE_S_CF2_R01,S,CF2,GA,1877.0,1944.6,1947.0,37.98011175456033,2004.0,128.00487719719823,98.39531411449425,16736.1,1.0,128.0,1934.0,2507.0,-0.5480868665977202,22.43318707618668,2.9472595656670113,25.12963701635421
CB1_CORE_S_CF2_R02,S,CF2,ALNS-H1,1642.0,1670.0,1674.0,10.07747763855394,1674.0,126.00347649759787,26.650172978101182,16652.4,1.0,126.0,1674.0,2370.0,0.23894862604540024,29.535864978902953,1.911589008363202,30.717299578059073
CB1_CORE_S_CF2_R02,S,CF2,Adapted DCGA,1840.0,1861.9,1858.0,19.023085390592637,1905.0,137.8469687348028,114.5666356598027,6039.2,1.0,126.0,1674.0,2370.0,-11.22461170848268,21.43881856540084,-9.91636798088411,22.362869198312236
CB1_CORE_S_CF2_R02,S,CF2,GA,1515.0,1662.5,1650.5,91.73179504524163,1861.0,126.00387476739998,86.59396136160066,16457.6,1.0,126.0,1674.0,2370.0,0.6869772998805257,29.852320675105485,9.498207885304659,36.075949367088604
CB1_CORE_S_CF2_R03,S,CF2,ALNS-H1,1649.0,1725.0,1741.5,41.641325627314025,1767.0,116.00274291309469,45.15225523109548,17782.7,1.0,116.0,1795.0,2644.3333333333335,3.8997214484679668,34.766166645657385,8.133704735376044,37.64023698474726
CB1_CORE_S_CF2_R03,S,CF2,Adapted DCGA,1774.0,1814.6,1813.5,28.729388747026555,1868.0,125.01134044420905,96.25346778520034,6100.4,1.0,116.0,1795.0,2644.3333333333335,-1.0919220055710255,31.377788982730372,1.16991643454039,32.91314761124417
CB1_CORE_S_CF2_R03,S,CF2,GA,1580.0,1649.8,1658.0,42.8273017802637,1717.0,116.0028337611031,80.98977566180402,18438.9,1.0,116.0,1795.0,2644.3333333333335,8.089136490250699,37.60998361275684,11.977715877437326,40.249590318920966
CB1_CORE_S_CF2_R04,S,CF2,ALNS-H1,1642.0,1727.2,1723.5,57.71731879504531,1820.0,128.00330785519617,72.36357090459788,16857.0,1.0,128.0,1841.0,2013.6666666666667,6.181423139598042,14.226121503062409,10.809342748506246,18.457209071345805
CB1_CORE_S_CF2_R04,S,CF2,Adapted DCGA,1840.0,1889.9,1894.5,33.191196958765325,1945.0,131.91468498879985,100.9351136414014,5915.0,1.0,128.0,1841.0,2013.6666666666667,-2.6561651276480225,6.1463333885118345,0.054318305268875614,8.624399933785801
CB1_CORE_S_CF2_R04,S,CF2,GA,1578.0,1697.3,1701.5,55.82522329158707,1766.0,128.00417673729243,96.6218769903935,16881.0,1.0,128.0,1841.0,2013.6666666666667,7.805540467137427,15.710975004138394,14.285714285714286,21.63549081277934
CB1_CORE_S_CF2_R05,S,CF2,ALNS-H1,1586.0,1668.0,1655.5,65.2635681933906,1813.0,118.00386843360029,64.70444865730242,16873.7,1.0,118.0,1848.0,1769.3333333333333,9.74025974025974,5.72720422004521,14.177489177489177,10.36171816126601
CB1_CORE_S_CF2_R05,S,CF2,Adapted DCGA,1905.0,1944.5,1952.5,21.721724916160174,1966.0,127.25598894059658,91.62521857029932,6105.6,1.0,118.0,1848.0,1769.3333333333333,-5.221861471861472,-9.900150715900534,-3.0844155844155843,-7.667671439336855
CB1_CORE_S_CF2_R05,S,CF2,GA,1534.0,1634.4,1632.5,64.64466979831617,1740.0,118.00421836990282,94.02220036510553,17539.1,1.0,118.0,1848.0,1769.3333333333333,11.558441558441555,7.626224566691778,16.99134199134199,13.300678221552369
CB1_CORE_S_CF3_R01,S,CF3,ALNS-H1,1563.0,1612.9,1620.5,29.0877981291125,1639.0,130.00481975529982,27.747657961398364,17080.9,1.0,130.0,1639.0,3037.3333333333335,1.592434411226352,46.897497805092186,4.636973764490543,48.54038630377524
CB1_CORE_S_CF3_R01,S,CF3,Adapted DCGA,1737.0,1768.3,1765.5,17.76419620097307,1800.0,143.52799243879855,107.1998763277923,5679.2,1.0,130.0,1639.0,3037.3333333333335,-7.888956680902988,41.781167690956984,-5.979255643685174,42.8116769095698
CB1_CORE_S_CF3_R01,S,CF3,GA,1510.0,1587.5,1581.5,46.66488091821417,1649.0,130.00443263970084,97.77260973550146,16437.2,1.0,130.0,1639.0,3037.3333333333335,3.1421598535692494,47.73375768217735,7.87065283709579,50.28533801580334
CB1_CORE_S_CF3_R02,S,CF3,ALNS-H1,1729.0,1783.5,1787.0,39.864353333105335,1848.0,114.00451230029867,73.73305651880219,17309.6,1.0,114.0,1939.0,2311.3333333333335,8.019597730789066,22.836746466685902,10.830324909747292,25.194692817998273
CB1_CORE_S_CF3_R02,S,CF3,Adapted DCGA,1833.0,1863.8,1867.0,19.15318366341336,1888.0,117.96870854919544,97.02042340949993,6176.4,1.0,114.0,1939.0,2311.3333333333335,3.878287777204747,19.36256129218345,5.466735430634348,20.695125468704937
CB1_CORE_S_CF3_R02,S,CF3,GA,1670.0,1707.6,1697.5,40.86889607839524,1808.0,114.00257435879902,88.60898354809615,17933.6,1.0,114.0,1939.0,2311.3333333333335,11.933986591026306,26.120565330256714,13.873130479628674,27.747331987308918
CB1_CORE_S_CF3_R03,S,CF3,ALNS-H1,1823.0,1862.7,1866.5,25.970282161646907,1913.0,114.00337760550028,76.39843912780051,17120.3,1.0,114.0,2005.0,2207.6666666666665,7.09725685785536,15.625849313000144,9.077306733167083,17.424128038653173
CB1_CORE_S_CF3_R03,S,CF3,Adapted DCGA,1895.0,1970.5,1983.0,31.302289586120306,1998.0,121.17965405729774,89.72074705759879,6112.4,1.0,114.0,2005.0,2207.6666666666665,1.7206982543640899,10.742865770798725,5.486284289276808,14.162766118073375
CB1_CORE_S_CF3_R03,S,CF3,GA,1703.0,1763.9,1752.5,56.459326559529174,1902.0,114.00409938970407,85.42260657200241,17729.7,1.0,114.0,2005.0,2207.6666666666665,12.024937655860345,20.101162615129088,15.062344139650873,22.859731239619503
CB1_CORE_S_CF3_R04,S,CF3,ALNS-H1,1529.0,1541.0,1544.0,6.324555320336756,1544.0,116.0029908097029,16.1297242400964,17728.5,1.0,116.0,1544.0,2829.3333333333335,0.19430051813471502,45.534872761545714,0.9715025906735751,45.95900094250707
CB1_CORE_S_CF3_R04,S,CF3,Adapted DCGA,1710.0,1761.5,1763.5,31.8965341203224,1808.0,125.59220064049005,87.8446832542948,6084.4,1.0,116.0,1544.0,2829.3333333333335,-14.086787564766839,37.741517436380775,-10.751295336787564,39.5617342130066
CB1_CORE_S_CF3_R04,S,CF3,GA,1423.0,1508.5,1504.0,59.558094887820786,1611.0,116.00289466580143,77.96520728050382,17217.6,1.0,116.0,1544.0,2829.3333333333335,2.2992227979274613,46.683553251649386,7.83678756476684,49.705466540999055
CB1_CORE_S_CF3_R05,S,CF3,ALNS-H1,1531.0,1582.8,1576.0,31.98193934777011,1627.0,112.00296659219893,50.88233809419908,18324.6,1.0,112.0,1627.0,3045.6666666666665,2.71665642286417,48.0310824121703,5.900430239704979,49.731859472474554
CB1_CORE_S_CF3_R05,S,CF3,Adapted DCGA,1670.0,1707.0,1712.0,22.934689882359425,1740.0,116.18610354339762,71.54968054159835,6253.4,1.0,112.0,1627.0,3045.6666666666665,-4.917025199754149,43.953157491518006,-2.642901044867855,45.167998248878185
CB1_CORE_S_CF3_R05,S,CF3,GA,1497.0,1555.1,1537.0,50.33984505339682,1634.0,112.00322706110019,87.97705521259631,17994.1,1.0,112.0,1627.0,3045.6666666666665,4.419176398279046,48.940571303491296,7.990165949600492,50.848199627886615
