instance_id,algorithm,seed,makespan,runtime,time_limit,time_to_best,decoder_evaluations,feasible,suite,freeze_hash,result_path,scale,CF_level,number_of_operations,runtime_ratio
CB1_CORE_S_CF1_R04,Adapted DCGA,530102,2086.0,124.01035252399743,124.0,95.6134939219919,6106,True,cb1_core,3d97e6a3f84d930213c424a633fa9e8192b16ec4eb9c2f169f65c0b48e691f0a,outputs/phase5c/search/cb1_core/formal/adapted_dcga/CB1_CORE_S_CF1_R04/seed_530102.json,S,CF1,62,1.0000834880967535
CB1_CORE_S_CF1_R04,Adapted DCGA,530103,1973.0,142.460305332992,124.0,107.49827062498662,5990,True,cb1_core,3d97e6a3f84d930213c424a633fa9e8192b16ec4eb9c2f169f65c0b48e691f0a,outputs/phase5c/search/cb1_core/formal/adapted_dcga/CB1_CORE_S_CF1_R04/seed_530103.json,S,CF1,62,1.148873430104774
CB1_CORE_S_CF1_R04,Adapted DCGA,530104,2045.0,143.48133166099433,124.0,127.28145597298862,5990,True,cb1_core,3d97e6a3f84d930213c424a633fa9e8192b16ec4eb9c2f169f65c0b48e691f0a,outputs/phase5c/search/cb1_core/formal/adapted_dcga/CB1_CORE_S_CF1_R04/seed_530104.json,S,CF1,62,1.1571075133951156
CB1_CORE_S_CF1_R04,Adapted DCGA,530105,2050.0,143.81439639700693,124.0,123.63693108799635,5990,True,cb1_core,3d97e6a3f84d930213c424a633fa9e8192b16ec4eb9c2f169f65c0b48e691f0a,outputs/phase5c/search/cb1_core/formal/adapted_dcga/CB1_CORE_S_CF1_R04/seed_530105.json,S,CF1,62,1.159793519330701
CB1_CORE_S_CF1_R04,Adapted DCGA,530106,2037.0,142.61396278999746,124.0,125.75747825900908,5990,True,cb1_core,3d97e6a3f84d930213c424a633fa9e8192b16ec4eb9c2f169f65c0b48e691f0a,outputs/phase5c/search/cb1_core/formal/adapted_dcga/CB1_CORE_S_CF1_R04/seed_530106.json,S,CF1,62,1.1501126031451407
CB1_CORE_S_CF1_R04,Adapted DCGA,530107,2025.0,124.02243096401799,124.0,25.356149181025103,6262,True,cb1_core,3d97e6a3f84d930213c424a633fa9e8192b16ec4eb9c2f169f65c0b48e691f0a,outputs/phase5c/search/cb1_core/formal/adapted_dcga/CB1_CORE_S_CF1_R04/seed_530107.json,S,CF1,62,1.0001808948711128
CB1_CORE_S_CF1_R04,Adapted DCGA,530108,2031.0,124.03169837399037,124.0,49.94905910801026,6204,True,cb1_core,3d97e6a3f84d930213c424a633fa9e8192b16ec4eb9c2f169f65c0b48e691f0a,outputs/phase5c/search/cb1_core/formal/adapted_dcga/CB1_CORE_S_CF1_R04/seed_530108.json,S,CF1,62,1.0002556320483094
CB1_CORE_S_CF1_R04,Adapted DCGA,530109,1997.0,124.01353347301483,124.0,108.62274268001784,6194,True,cb1_core,3d97e6a3f84d930213c424a633fa9e8192b16ec4eb9c2f169f65c0b48e691f0a,outputs/phase5c/search/cb1_core/formal/adapted_dcga/CB1_CORE_S_CF1_R04/seed_530109.json,S,CF1,62,1.00010914091141
CB1_CORE_S_CF1_R04,Adapted DCGA,530110,2057.0,144.73237984301522,124.0,116.7678289450123,5990,True,cb1_core,3d97e6a3f84d930213c424a633fa9e8192b16ec4eb9c2f169f65c0b48e691f0a,outputs/phase5c/search/cb1_core/formal/adapted_dcga/CB1_CORE_S_CF1_R04/seed_530110.json,S,CF1,62,1.1671966116372194
CB1_CORE_S_CF1_R05,Adapted DCGA,530101,1753.0,122.01192200300284,122.0,51.115654305001954,6132,True,cb1_core,3d97e6a3f84d930213c424a633fa9e8192b16ec4eb9c2f169f65c0b48e691f0a,outputs/phase5c/search/cb1_core/formal/adapted_dcga/CB1_CORE_S_CF1_R05/seed_530101.json,S,CF1,61,1.0000977213360889
CB1_CORE_S_CF1_R05,Adapted DCGA,530102,1765.0,123.37044735599193,122.0,92.64558204700006,5990,True,cb1_core,3d97e6a3f84d930213c424a633fa9e8192b16ec4eb9c2f169f65c0b48e691f0a,outputs/phase5c/search/cb1_core/formal/adapted_dcga/CB1_CORE_S_CF1_R05/seed_530102.json,S,CF1,61,1.0112331750491141
CB1_CORE_S_CF1_R05,Adapted DCGA,530103,1784.0,123.87720224799705,122.0,96.66691641899524,5990,True,cb1_core,3d97e6a3f84d930213c424a633fa9e8192b16ec4eb9c2f169f65c0b48e691f0a,outputs/phase5c/search/cb1_core/formal/adapted_dcga/CB1_CORE_S_CF1_R05/seed_530103.json,S,CF1,61,1.015386903672107
CB1_CORE_S_CF1_R05,Adapted DCGA,530104,1754.0,140.51830620400142,122.0,117.1730480559927,5990,True,cb1_core,3d97e6a3f84d930213c424a633fa9e8192b16ec4eb9c2f169f65c0b48e691f0a,outputs/phase5c/search/cb1_core/formal/adapted_dcga/CB1_CORE_S_CF1_R05/seed_530104.json,S,CF1,61,1.1517893951147657
CB1_CORE_S_CF1_R05,Adapted DCGA,530105,1789.0,140.58737124397885,122.0,126.9624230210029,5990,True,cb1_core,3d97e6a3f84d930213c424a633fa9e8192b16ec4eb9c2f169f65c0b48e691f0a,outputs/phase5c/search/cb1_core/formal/adapted_dcga/CB1_CORE_S_CF1_R05/seed_530105.json,S,CF1,61,1.1523555019998266
CB1_CORE_S_CF1_R05,Adapted DCGA,530106,1712.0,143.78754634101642,122.0,109.24011149001308,5990,True,cb1_core,3d97e6a3f84d930213c424a633fa9e8192b16ec4eb9c2f169f65c0b48e691f0a,outputs/phase5c/search/cb1_core/formal/adapted_dcga/CB1_CORE_S_CF1_R05/seed_530106.json,S,CF1,61,1.1785864454181674
CB1_CORE_S_CF1_R05,Adapted DCGA,530107,1768.0,142.7081722310104,122.0,137.26637633302016,5990,True,cb1_core,3d97e6a3f84d930213c424a633fa9e8192b16ec4eb9c2f169f65c0b48e691f0a,outputs/phase5c/search/cb1_core/formal/adapted_dcga/CB1_CORE_S_CF1_R05/seed_530107.json,S,CF1,61,1.169739116647626
CB1_CORE_S_CF1_R05,Adapted DCGA,530108,1771.0,122.02212219400099,122.0,50.086683586006984,6128,True,cb1_core,3d97e6a3f84d930213c424a633fa9e8192b16ec4eb9c2f169f65c0b48e691f0a,outputs/phase5c/search/cb1_core/formal/adapted_dcga/CB1_CORE_S_CF1_R05/seed_530108.json,S,CF1,61,1.0001813294590245
CB1_CORE_S_CF1_R05,Adapted DCGA,530109,1774.0,130.22968616097933,122.0,123.72093037798186,5990,True,cb1_core,3d97e6a3f84d930213c424a633fa9e8192b16ec4eb9c2f169f65c0b48e691f0a,outputs/phase5c/search/cb1_core/formal/adapted_dcga/CB1_CORE_S_CF1_R05/seed_530109.json,S,CF1,61,1.0674564439424534
CB1_CORE_S_CF1_R05,Adapted DCGA,530110,1784.0,141.85748675299692,122.0,137.70083806899493,5990,True,cb1_core,3d97e6a3f84d930213c424a633fa9e8192b16ec4eb9c2f169f65c0b48e691f0a,outputs/phase5c/search/cb1_core/formal/adapted_dcga/CB1_CORE_S_CF1_R05/seed_530110.json,S,CF1,61,1.1627662848606304
CB1_CORE_S_CF2_R01,Adapted DCGA,530101,2075.0,138.91824266099138,128.0,122.54953046099399,5990,True,cb1_core,3d97e6a3f84d930213c424a633fa9e8192b16ec4eb9c2f169f65c0b48e691f0a,outputs/phase5c/search/cb1_core/formal/adapted_dcga/CB1_CORE_S_CF2_R01/seed_530101.json,S,CF2,64,1.0852987707889952
CB1_CORE_S_CF2_R01,Adapted DCGA,530102,2087.0,128.03963248900254,128.0,116.47422725899378,4990,True,cb1_core,3d97e6a3f84d930213c424a633fa9e8192b16ec4eb9c2f169f65c0b48e691f0a,outputs/phase5c/search/cb1_core/formal/adapted_dcga/CB1_CORE_S_CF2_R01/seed_530102.json,S,CF2,64,1.0003096288203324
CB1_CORE_S_CF2_R01,Adapted DCGA,530103,2084.0,128.0255317449919,128.0,91.79598357400391,5994,True,cb1_core,3d97e6a3f84d930213c424a633fa9e8192b16ec4eb9c2f169f65c0b48e691f0a,outputs/phase5c/search/cb1_core/formal/adapted_dcga/CB1_CORE_S_CF2_R01/seed_530103.json,S,CF2,64,1.0001994667577492
CB1_CORE_S_CF2_R01,Adapted DCGA,530104,2044.0,128.01288833099534,128.0,86.5284884670109,6078,True,cb1_core,3d97e6a3f84d930213c424a633fa9e8192b16ec4eb9c2f169f65c0b48e691f0a,outputs/phase5c/search/cb1_core/formal/adapted_dcga/CB1_CORE_S_CF2_R01/seed_530104.json,S,CF2,64,1.000100690085901
CB1_CORE_S_CF2_R01,Adapted DCGA,530105,2095.0,139.7550689089985,128.0,104.48761354398448,5990,True,cb1_core,3d97e6a3f84d930213c424a633fa9e8192b16ec4eb9c2f169f65c0b48e691f0a,outputs/phase5c/search/cb1_core/formal/adapted_dcga/CB1_CORE_S_CF2_R01/seed_530105.json,S,CF2,64,1.0918364758515509
CB1_CORE_S_CF2_R01,Adapted DCGA,530106,2102.0,129.61844433599617,128.0,92.7031096899882,5990,True,cb1_core,3d97e6a3f84d930213c424a633fa9e8192b16ec4eb9c2f169f65c0b48e691f0a,outputs/phase5c/search/cb1_core/formal/adapted_dcga/CB1_CORE_S_CF2_R01/seed_530106.json,S,CF2,64,1.01264409637497
CB1_CORE_S_CF2_R01,Adapted DCGA,530107,2033.0,128.86039842799073,128.0,88.33446969400393,5990,True,cb1_core,3d97e6a3f84d930213c424a633fa9e8192b16ec4eb9c2f169f65c0b48e691f0a,outputs/phase5c/search/cb1_core/formal/adapted_dcga/CB1_CORE_S_CF2_R01/seed_530107.json,S,CF2,64,1.0067218627186776
CB1_CORE_S_CF2_R01,Adapted DCGA,530108,2036.0,151.77983258201857,128.0,116.19638444200973,5990,True,cb1_core,3d97e6a3f84d930213c424a633fa9e8192b16ec4eb9c2f169f65c0b48e691f0a,outputs/phase5c/search/cb1_core/formal/adapted_dcga/CB1_CORE_S_CF2_R01/seed_530108.json,S,CF2,64,1.18577994204702
CB1_CORE_S_CF2_R01,Adapted DCGA,530109,2071.0,129.55735892200028,128.0,68.93582572799642,5990,True,cb1_core,3d97e6a3f84d930213c424a633fa9e8192b16ec4eb9c2f169f65c0b48e691f0a,outputs/phase5c/search/cb1_core/formal/adapted_dcga/CB1_CORE_S_CF2_R01/seed_530109.json,S,CF2,64,1.0121668665781272
CB1_CORE_S_CF2_R01,Adapted DCGA,530110,2087.0,151.80225666900515,128.0,111.7218466589984,5990,True,cb1_core,3d97e6a3f84d930213c424a633fa9e8192b16ec4eb9c2f169f65c0b48e691f0a,outputs/phase5c/search/cb1_core/formal/adapted_dcga/CB1_CORE_S_CF2_R01/seed_530110.json,S,CF2,64,1.1859551302266027
CB1_CORE_S_CF2_R02,Adapted DCGA,530101,1858.0,126.01583165000193,126.0,111.43505845899926,6206,True,cb1_core,3d97e6a3f84d930213c424a633fa9e8192b16ec4eb9c2f169f65c0b48e691f0a,outputs/phase5c/search/cb1_core/formal/adapted_dcga/CB1_CORE_S_CF2_R02/seed_530101.json,S,CF2,63,1.0001256480158882
CB1_CORE_S_CF2_R02,Adapted DCGA,530102,1853.0,140.23706590602524,126.0,131.5627891740005,5990,True,cb1_core,3d97e6a3f84d930213c424a633fa9e8192b16ec4eb9c2f169f65c0b48e691f0a,outputs/phase5c/search/cb1_core/formal/adapted_dcga/CB1_CORE_S_CF2_R02/seed_530102.json,S,CF2,63,1.112992586555756
CB1_CORE_S_CF2_R02,Adapted DCGA,530103,1870.0,146.76702525900328,126.0,142.4666620240023,5990,True,cb1_core,3d97e6a3f84d930213c424a633fa9e8192b16ec4eb9c2f169f65c0b48e691f0a,outputs/phase5c/search/cb1_core/formal/adapted_dcga/CB1_CORE_S_CF2_R02/seed_530103.json,S,CF2,63,1.1648176607857403
CB1_CORE_S_CF2_R02,Adapted DCGA,530104,1905.0,132.28733468000428,126.0,128.68715547802276,5990,True,cb1_core,3d97e6a3f84d930213c424a633fa9e8192b16ec4eb9c2f169f65c0b48e691f0a,outputs/phase5c/search/cb1_core/formal/adapted_dcga/CB1_CORE_S_CF2_R02/seed_530104.json,S,CF2,63,1.0498994815873355
CB1_CORE_S_CF2_R02,Adapted DCGA,530105,1840.0,147.279805853992,126.0,101.98923105999711,5990,True,cb1_core,3d97e6a3f84d930213c424a633fa9e8192b16ec4eb9c2f169f65c0b48e691f0a,outputs/phase5c/search/cb1_core/formal/adapted_dcga/CB1_CORE_S_CF2_R02/seed_530105.json,S,CF2,63,1.1688873480475557
CB1_CORE_S_CF2_R02,Adapted DCGA,530106,1845.0,139.71512775300653,126.0,138.5844101870025,5990,True,cb1_core,3d97e6a3f84d930213c424a633fa9e8192b16ec4eb9c2f169f65c0b48e691f0a,outputs/phase5c/search/cb1_core/formal/adapted_dcga/CB1_CORE_S_CF2_R02/seed_530106.json,S,CF2,63,1.1088502202619566
CB1_CORE_S_CF2_R02,Adapted DCGA,530107,1858.0,126.00945216801483,126.0,102.78748877701582,6146,True,cb1_core,3d97e6a3f84d930213c424a633fa9e8192b16ec4eb9c2f169f65c0b48e691f0a,outputs/phase5c/search/cb1_core/formal/adapted_dcga/CB1_CORE_S_CF2_R02/seed_530107.json,S,CF2,63,1.000075017206467
CB1_CORE_S_CF2_R02,Adapted DCGA,530108,1871.0,146.98305268900003,126.0,94.71562112099491,5990,True,cb1_core,3d97e6a3f84d930213c424a633fa9e8192b16ec4eb9c2f169f65c0b48e691f0a,outputs/phase5c/search/cb1_core/formal/adapted_dcga/CB1_CORE_S_CF2_R02/seed_530108.json,S,CF2,63,1.166532164198413
CB1_CORE_S_CF2_R02,Adapted DCGA,530109,1873.0,126.03713244499522,126.0,57.84304566800711,6110,True,cb1_core,3d97e6a3f84d930213c424a633fa9e8192b16ec4eb9c2f169f65c0b48e691f0a,outputs/phase5c/search/cb1_core/formal/adapted_dcga/CB1_CORE_S_CF2_R02/seed_530109.json,S,CF2,63,1.0002947019444066
CB1_CORE_S_CF2_R02,Adapted DCGA,530110,1846.0,147.1378589439846,126.0,135.59489464998478,5990,True,cb1_core,3d97e6a3f84d930213c424a633fa9e8192b16ec4eb9c2f169f65c0b48e691f0a,outputs/phase5c/search/cb1_core/formal/adapted_dcga/CB1_CORE_S_CF2_R02/seed_530110.json,S,CF2,63,1.1677607852697192
CB1_CORE_S_CF2_R03,Adapted DCGA,530101,1774.0,116.02254146698397,116.0,108.0830237850023,6294,True,cb1_core,3d97e6a3f84d930213c424a633fa9e8192b16ec4eb9c2f169f65c0b48e691f0a,outputs/phase5c/search/cb1_core/formal/adapted_dcga/CB1_CORE_S_CF2_R03/seed_530101.json,S,CF2,58,1.0001943229912411
CB1_CORE_S_CF2_R03,Adapted DCGA,530102,1786.0,132.01789644302335,116.0,59.80222730600508,5990,True,cb1_core,3d97e6a3f84d930213c424a633fa9e8192b16ec4eb9c2f169f65c0b48e691f0a,outputs/phase5c/search/cb1_core/formal/adapted_dcga/CB1_CORE_S_CF2_R03/seed_530102.json,S,CF2,58,1.1380853141639944
CB1_CORE_S_CF2_R03,Adapted DCGA,530103,1825.0,131.43619180002133,116.0,49.76479119400028,5990,True,cb1_core,3d97e6a3f84d930213c424a633fa9e8192b16ec4eb9c2f169f65c0b48e691f0a,outputs/phase5c/search/cb1_core/formal/adapted_dcga/CB1_CORE_S_CF2_R03/seed_530103.json,S,CF2,58,1.1330706189657012
CB1_CORE_S_CF2_R03,Adapted DCGA,530104,1800.0,116.01020462199813,116.0,89.12918431198341,6208,True,cb1_core,3d97e6a3f84d930213c424a633fa9e8192b16ec4eb9c2f169f65c0b48e691f0a,outputs/phase5c/search/cb1_core/formal/adapted_dcga/CB1_CORE_S_CF2_R03/seed_530104.json,S,CF2,58,1.0000879708792942
CB1_CORE_S_CF2_R03,Adapted DCGA,530105,1827.0,116.00240737799322,116.0,97.07834537699819,6232,True,cb1_core,3d97e6a3f84d930213c424a633fa9e8192b16ec4eb9c2f169f65c0b48e691f0a,outputs/phase5c/search/cb1_core/formal/adapted_dcga/CB1_CORE_S_CF2_R03/seed_530105.json,S,CF2,58,1.0000207532585623
CB1_CORE_S_CF2_R03,Adapted DCGA,530106,1831.0,131.6368210640212,116.0,101.61028117800015,5990,True,cb1_core,3d97e6a3f84d930213c424a633fa9e8192b16ec4eb9c2f169f65c0b48e691f0a,outputs/phase5c/search/cb1_core/formal/adapted_dcga/CB1_CORE_S_CF2_R03/seed_530106.json,S,CF2,58,1.1348001815863897
CB1_CORE_S_CF2_R03,Adapted DCGA,530107,1868.0,128.03626933100168,116.0,120.50029697699938,5990,True,cb1_core,3d97e6a3f84d930213c424a633fa9e8192b16ec4eb9c2f169f65c0b48e691f0a,outputs/phase5c/search/cb1_core/formal/adapted_dcga/CB1_CORE_S_CF2_R03/seed_530107.json,S,CF2,58,1.1037609425086352
CB1_CORE_S_CF2_R03,Adapted DCGA,530108,1841.0,132.3767190980143,116.0,102.41110918001505,5990,True,cb1_core,3d97e6a3f84d930213c424a633fa9e8192b16ec4eb9c2f169f65c0b48e691f0a,outputs/phase5c/search/cb1_core/formal/adapted_dcga/CB1_CORE_S_CF2_R03/seed_530108.json,S,CF2,58,1.1411786129139163
CB1_CORE_S_CF2_R03,Adapted DCGA,530109,1802.0,130.57333837202168,116.0,123.00393136500497,5990,True,cb1_core,3d97e6a3f84d930213c424a633fa9e8192b16ec4eb9c2f169f65c0b48e691f0a,outputs/phase5c/search/cb1_core/formal/adapted_dcga/CB1_CORE_S_CF2_R03/seed_530109.json,S,CF2,58,1.1256322273450146
CB1_CORE_S_CF2_R03,Adapted DCGA,530110,1792.0,116.00101486701169,116.0,111.15148717799457,6330,True,cb1_core,3d97e6a3f84d930213c424a633fa9e8192b16ec4eb9c2f169f65c0b48e691f0a,outputs/phase5c/search/cb1_core/formal/adapted_dcga/CB1_CORE_S_CF2_R03/seed_530110.json,S,CF2,58,1.000008748853549
CB1_CORE_S_CF2_R04,Adapted DCGA,530101,1879.0,151.32837334100623,128.0,129.35585761102266,5990,True,cb1_core,3d97e6a3f84d930213c424a633fa9e8192b16ec4eb9c2f169f65c0b48e691f0a,outputs/phase5c/search/cb1_core/formal/adapted_dcga/CB1_CORE_S_CF2_R04/seed_530101.json,S,CF2,64,1.1822529167266111
CB1_CORE_S_CF2_R04,Adapted DCGA,530102,1840.0,129.31018564500846,128.0,112.26498826098396,5990,True,cb1_core,3d97e6a3f84d930213c424a633fa9e8192b16ec4eb9c2f169f65c0b48e691f0a,outputs/phase5c/search/cb1_core/formal/adapted_dcga/CB1_CORE_S_CF2_R04/seed_530102.json,S,CF2,64,1.0102358253516286
CB1_CORE_S_CF2_R04,Adapted DCGA,530103,1945.0,128.0036928000045,128.0,104.75044825300574,4980,True,cb1_core,3d97e6a3f84d930213c424a633fa9e8192b16ec4eb9c2f169f65c0b48e691f0a,outputs/phase5c/search/cb1_core/formal/adapted_dcga/CB1_CORE_S_CF2_R04/seed_530103.json,S,CF2,64,1.0000288500000352
CB1_CORE_S_CF2_R04,Adapted DCGA,530104,1901.0,128.64613357998314,128.0,104.96461060800357,5990,True,cb1_core,3d97e6a3f84d930213c424a633fa9e8192b16ec4eb9c2f169f65c0b48e691f0a,outputs/phase5c/search/cb1_core/formal/adapted_dcga/CB1_CORE_S_CF2_R04/seed_530104.json,S,CF2,64,1.0050479185936183
CB1_CORE_S_CF2_R04,Adapted DCGA,530105,1929.0,140.32135204199585,128.0,97.45360786499805,5990,True,cb1_core,3d97e6a3f84d930213c424a633fa9e8192b16ec4eb9c2f169f65c0b48e691f0a,outputs/phase5c/search/cb1_core/formal/adapted_dcga/CB1_CORE_S_CF2_R04/seed_530105.json,S,CF2,64,1.0962605628280926
CB1_CORE_S_CF2_R04,Adapted DCGA,530106,1904.0,128.00161078898236,128.0,126.56165309998323,6098,True,cb1_core,3d97e6a3f84d930213c424a633fa9e8192b16ec4eb9c2f169f65c0b48e691f0a,outputs/phase5c/search/cb1_core/formal/adapted_dcga/CB1_CORE_S_CF2_R04/seed_530106.json,S,CF2,64,1.0000125842889247
CB1_CORE_S_CF2_R04,Adapted DCGA,530107,1900.0,128.03254176900373,128.0,93.78914316699957,6018,True,cb1_core,3d97e6a3f84d930213c424a633fa9e8192b16ec4eb9c2f169f65c0b48e691f0a,outputs/phase5c/search/cb1_core/formal/adapted_dcga/CB1_CORE_S_CF2_R04/seed_530107.json,S,CF2,64,1.0002542325703416
CB1_CORE_S_CF2_R04,Adapted DCGA,530108,1853.0,129.4454201470071,128.0,90.88301427999977,5990,True,cb1_core,3d97e6a3f84d930213c424a633fa9e8192b16ec4eb9c2f169f65c0b48e691f0a,outputs/phase5c/search/cb1_core/formal/adapted_dcga/CB1_CORE_S_CF2_R04/seed_530108.json,S,CF2,64,1.011292344898493
CB1_CORE_S_CF2_R04,Adapted DCGA,530109,1859.0,128.02178788100719,128.0,45.72986536801909,6056,True,cb1_core,3d97e6a3f84d930213c424a633fa9e8192b16ec4eb9c2f169f65c0b48e691f0a,outputs/phase5c/search/cb1_core/formal/adapted_dcga/CB1_CORE_S_CF2_R04/seed_530109.json,S,CF2,64,1.0001702178203686
CB1_CORE_S_CF2_R04,Adapted DCGA,530110,1889.0,128.035751894,128.0,103.5979479009984,6048,True,cb1_core,3d97e6a3f84d930213c424a633fa9e8192b16ec4eb9c2f169f65c0b48e691f0a,outputs/phase5c/search/cb1_core/formal/adapted_dcga/CB1_CORE_S_CF2_R04/seed_530110.json,S,CF2,64,1.000279311671875
CB1_CORE_S_CF2_R05,Adapted DCGA,530101,1952.0,118.01077487101429,118.0,113.3676198850153,6366,True,cb1_core,3d97e6a3f84d930213c424a633fa9e8192b16ec4eb9c2f169f65c0b48e691f0a,outputs/phase5c/search/cb1_core/formal/adapted_dcga/CB1_CORE_S_CF2_R05/seed_530101.json,S,CF2,59,1.0000913124662227
CB1_CORE_S_CF2_R05,Adapted DCGA,530102,1964.0,132.8707455190015,118.0,65.552123483998,5990,True,cb1_core,3d97e6a3f84d930213c424a633fa9e8192b16ec4eb9c2f169f65c0b48e691f0a,outputs/phase5c/search/cb1_core/formal/adapted_dcga/CB1_CORE_S_CF2_R05/seed_530102.json,S,CF2,59,1.1260232671101822
CB1_CORE_S_CF2_R05,Adapted DCGA,530103,1953.0,118.03620671998942,118.0,86.80909621698083,6302,True,cb1_core,3d97e6a3f84d930213c424a633fa9e8192b16ec4eb9c2f169f65c0b48e691f0a,outputs/phase5c/search/cb1_core/formal/adapted_dcga/CB1_CORE_S_CF2_R05/seed_530103.json,S,CF2,59,1.0003068366100798
CB1_CORE_S_CF2_R05,Adapted DCGA,530104,1965.0,118.06412425500457,118.0,61.87433066300582,6332,True,cb1_core,3d97e6a3f84d930213c424a633fa9e8192b16ec4eb9c2f169f65c0b48e691f0a,outputs/phase5c/search/cb1_core/formal/adapted_dcga/CB1_CORE_S_CF2_R05/seed_530104.json,S,CF2,59,1.0005434258898693
CB1_CORE_S_CF2_R05,Adapted DCGA,530105,1937.0,134.92160526898806,118.0,115.31505559998914,5990,True,cb1_core,3d97e6a3f84d930213c424a633fa9e8192b16ec4eb9c2f169f65c0b48e691f0a,outputs/phase5c/search/cb1_core/formal/adapted_dcga/CB1_CORE_S_CF2_R05/seed_530105.json,S,CF2,59,1.1434034344829496
CB1_CORE_S_CF2_R05,Adapted DCGA,530106,1905.0,118.02689211899997,118.0,77.83296366900322,6116,True,cb1_core,3d97e6a3f84d930213c424a633fa9e8192b16ec4eb9c2f169f65c0b48e691f0a,outputs/phase5c/search/cb1_core/formal/adapted_dcga/CB1_CORE_S_CF2_R05/seed_530106.json,S,CF2,59,1.0002278993135592
CB1_CORE_S_CF2_R05,Adapted DCGA,530107,1966.0,134.84290097499616,118.0,114.80708883400075,5990,True,cb1_core,3d97e6a3f84d930213c424a633fa9e8192b16ec4eb9c2f169f65c0b48e691f0a,outputs/phase5c/search/cb1_core/formal/adapted_dcga/CB1_CORE_S_CF2_R05/seed_530107.json,S,CF2,59,1.1427364489406453
CB1_CORE_S_CF2_R05,Adapted DCGA,530108,1912.0,132.11241800399148,118.0,125.9965496060031,5990,True,cb1_core,3d97e6a3f84d930213c424a633fa9e8192b16ec4eb9c2f169f65c0b48e691f0a,outputs/phase5c/search/cb1_core/formal/adapted_dcga/CB1_CORE_S_CF2_R05/seed_530108.json,S,CF2,59,1.1195967627456904
CB1_CORE_S_CF2_R05,Adapted DCGA,530109,1936.0,132.76010355597828,118.0,45.27523466700222,5990,True,cb1_core,3d97e6a3f84d930213c424a633fa9e8192b16ec4eb9c2f169f65c0b48e691f0a,outputs/phase5c/search/cb1_core/formal/adapted_dcga/CB1_CORE_S_CF2_R05/seed_530109.json,S,CF2,59,1.125085623355748
CB1_CORE_S_CF2_R05,Adapted DCGA,530110,1955.0,132.91411811800208,118.0,109.42212307799491,5990,True,cb1_core,3d97e6a3f84d930213c424a633fa9e8192b16ec4eb9c2f169f65c0b48e691f0a,outputs/phase5c/search/cb1_core/formal/adapted_dcga/CB1_CORE_S_CF2_R05/seed_530110.json,S,CF2,59,1.1263908315084923
CB1_CORE_S_CF3_R01,Adapted DCGA,530101,1772.0,130.03616888902616,130.0,30.76489954101271,4898,True,cb1_core,3d97e6a3f84d930213c424a633fa9e8192b16ec4eb9c2f169f65c0b48e691f0a,outputs/phase5c/search/cb1_core/formal/adapted_dcga/CB1_CORE_S_CF3_R01/seed_530101.json,S,CF3,65,1.0002782222232782
CB1_CORE_S_CF3_R01,Adapted DCGA,530102,1737.0,154.7269849969889,130.0,144.99341103999177,5990,True,cb1_core,3d97e6a3f84d930213c424a633fa9e8192b16ec4eb9c2f169f65c0b48e691f0a,outputs/phase5c/search/cb1_core/formal/adapted_dcga/CB1_CORE_S_CF3_R01/seed_530102.json,S,CF3,65,1.1902075768999147
CB1_CORE_S_CF3_R01,Adapted DCGA,530103,1780.0,155.78862090298207,130.0,105.8199758239789,5990,True,cb1_core,3d97e6a3f84d930213c424a633fa9e8192b16ec4eb9c2f169f65c0b48e691f0a,outputs/phase5c/search/cb1_core/formal/adapted_dcga/CB1_CORE_S_CF3_R01/seed_530103.json,S,CF3,65,1.198374006946016
CB1_CORE_S_CF3_R01,Adapted DCGA,530104,1780.0,143.96889973900397,130.0,125.72086366699659,5990,True,cb1_core,3d97e6a3f84d930213c424a633fa9e8192b16ec4eb9c2f169f65c0b48e691f0a,outputs/phase5c/search/cb1_core/formal/adapted_dcga/CB1_CORE_S_CF3_R01/seed_530104.json,S,CF3,65,1.1074530749154152
CB1_CORE_S_CF3_R01,Adapted DCGA,530105,1758.0,148.49825456697727,130.0,107.88463513797615,5990,True,cb1_core,3d97e6a3f84d930213c424a633fa9e8192b16ec4eb9c2f169f65c0b48e691f0a,outputs/phase5c/search/cb1_core/formal/adapted_dcga/CB1_CORE_S_CF3_R01/seed_530105.json,S,CF3,65,1.1422942658998252
CB1_CORE_S_CF3_R01,Adapted DCGA,530106,1759.0,130.03649438000866,130.0,115.52504464198137,4982,True,cb1_core,3d97e6a3f84d930213c424a633fa9e8192b16ec4eb9c2f169f65c0b48e691f0a,outputs/phase5c/search/cb1_core/formal/adapted_dcga/CB1_CORE_S_CF3_R01/seed_530106.json,S,CF3,65,1.0002807260000666
CB1_CORE_S_CF3_R01,Adapted DCGA,530107,1800.0,131.60371277999366,130.0,118.59898605398485,5990,True,cb1_core,3d97e6a3f84d930213c424a633fa9e8192b16ec4eb9c2f169f65c0b48e691f0a,outputs/phase5c/search/cb1_core/formal/adapted_dcga/CB1_CORE_S_CF3_R01/seed_530107.json,S,CF3,65,1.0123362521537973
CB1_CORE_S_CF3_R01,Adapted DCGA,530108,1759.0,130.03235623901128,130.0,104.34080444500432,4982,True,cb1_core,3d97e6a3f84d930213c424a633fa9e8192b16ec4eb9c2f169f65c0b48e691f0a,outputs/phase5c/search/cb1_core/formal/adapted_dcga/CB1_CORE_S_CF3_R01/seed_530108.json,S,CF3,65,1.0002488941462406
