instance_id,method,makespan,runtime_seconds,inference_seconds,feasible,suite,scale,CF_level,training_seed,gap_to_h1_percent
CB1_CORE_M_CF3_R01,H2,3599.0,0.12462252500699833,0.12462252500699833,True,CORE,M,CF3,NA,20.046697798532357
CB1_CORE_M_CF3_R01,PPO,3372.0,9.038119839999126,6.159788402932463,True,CORE,M,CF3,520101,12.47498332221481
CB1_CORE_M_CF3_R01,PPO,3736.0,9.128792514995439,6.241603157919599,True,CORE,M,CF3,520102,24.616410940627084
CB1_CORE_M_CF3_R01,PPO,3422.0,9.02788450900698,6.1331689993385226,True,CORE,M,CF3,520103,14.142761841227484
CB1_CORE_M_CF3_R02,BC,4358.0,6.9700379540154245,2.7809583672496956,True,CORE,M,CF3,BC,26.245654692931634
CB1_CORE_M_CF3_R02,H1,3452.0,0.2778302409860771,0.2778302409860771,True,CORE,M,CF3,NA,0.0
CB1_CORE_M_CF3_R02,H2,3909.0,0.16785093100043014,0.16785093100043014,True,CORE,M,CF3,NA,13.238702201622248
CB1_CORE_M_CF3_R02,PPO,5358.0,11.572316578996833,7.7941621461941395,True,CORE,M,CF3,520101,55.2143684820394
CB1_CORE_M_CF3_R02,PPO,4773.0,11.859535805007908,7.819346728851087,True,CORE,M,CF3,520102,38.26767091541136
CB1_CORE_M_CF3_R02,PPO,3515.0,12.071034706983482,7.926430634892313,True,CORE,M,CF3,520103,1.825028968713789
CB1_CORE_M_CF3_R03,BC,3912.0,5.721749127988005,2.3701035568665247,True,CORE,M,CF3,BC,32.11752786220871
CB1_CORE_M_CF3_R03,H1,2961.0,0.24113765300717205,0.24113765300717205,True,CORE,M,CF3,NA,0.0
CB1_CORE_M_CF3_R03,H2,3304.0,0.13537458999780938,0.13537458999780938,True,CORE,M,CF3,NA,11.583924349881796
CB1_CORE_M_CF3_R03,PPO,5951.0,9.64684144500643,6.590936026739655,True,CORE,M,CF3,520101,100.97939885173928
CB1_CORE_M_CF3_R03,PPO,6354.0,9.787840864999453,6.651245487068081,True,CORE,M,CF3,520102,114.58966565349544
CB1_CORE_M_CF3_R03,PPO,4179.0,10.16861124400748,6.675451693910873,True,CORE,M,CF3,520103,41.13475177304964
CB1_CORE_M_CF3_R04,BC,4656.0,5.91343645498273,2.462069259985583,True,CORE,M,CF3,BC,39.19282511210762
CB1_CORE_M_CF3_R04,H1,3345.0,0.23548205601400696,0.23548205601400696,True,CORE,M,CF3,NA,0.0
CB1_CORE_M_CF3_R04,H2,3375.0,0.1362821460061241,0.1362821460061241,True,CORE,M,CF3,NA,0.8968609865470852
CB1_CORE_M_CF3_R04,PPO,3205.0,10.254352399002528,6.912632674589986,True,CORE,M,CF3,520101,-4.185351270553064
CB1_CORE_M_CF3_R04,PPO,3734.0,10.432118344004266,6.99340336601017,True,CORE,M,CF3,520102,11.629297458893872
CB1_CORE_M_CF3_R04,PPO,3833.0,10.206133878993569,6.866111398208886,True,CORE,M,CF3,520103,14.588938714499253
CB1_CORE_M_CF3_R05,BC,4225.0,5.37484554600087,2.2555351491901092,True,CORE,M,CF3,BC,38.02678863116628
CB1_CORE_M_CF3_R05,H1,3061.0,0.24140691800857894,0.24140691800857894,True,CORE,M,CF3,NA,0.0
CB1_CORE_M_CF3_R05,H2,3857.0,0.1453675189986825,0.1453675189986825,True,CORE,M,CF3,NA,26.004573668735706
CB1_CORE_M_CF3_R05,PPO,5872.0,9.50543054001173,6.402459675038699,True,CORE,M,CF3,520101,91.83273440052271
CB1_CORE_M_CF3_R05,PPO,6247.0,9.69494423098513,6.473848777008243,True,CORE,M,CF3,520102,104.08363279973865
CB1_CORE_M_CF3_R05,PPO,4845.0,9.533094037993578,6.379407951637404,True,CORE,M,CF3,520103,58.28160731786998
CB1_CORE_S_CF1_R01,BC,2624.0,1.0376464829896577,0.6591116988856811,True,CORE,S,CF1,BC,41.37931034482759
CB1_CORE_S_CF1_R01,H1,1856.0,0.021574735001195222,0.021574735001195222,True,CORE,S,CF1,NA,0.0
