scale,CF_level,RI_level,TI_level,search_stage,bottleneck_proxy,arm_count,state_count,positive_fraction,mean_absolute_improvement,mean_relative_improvement,best_arm_fraction,mean_runtime,mean_decoder_evaluations
S,CF1,RI1,TI2,60-80%,W_LOGISTICS,540,40,0.005555555555555556,-144.06296296296296,-0.08222771858616607,0.07407407407407407,0.03428567555555067,8.0
S,CF1,RI1,TI2,80-100%,W_LOGISTICS,541,40,0.0,-153.78558225508317,-0.0877771588213945,0.07393715341959335,0.03449236351571857,8.0
S,CF1,RI1,TI3,0-20%,CROSS_RESOURCE_SYNCHRONIZATION,110,8,0.4090909090909091,-31.37272727272727,-0.009449658436741983,0.07272727272727272,0.04913808367273305,8.0
S,CF1,RI1,TI3,0-20%,F_LOGISTICS,178,13,0.47191011235955055,17.028089887640448,0.0026720324326040957,0.07303370786516854,0.049842006797738,8.0
S,CF1,RI1,TI3,0-20%,RECONFIGURATION,53,4,0.1509433962264151,-62.60377358490566,-0.021391585606951376,0.07547169811320754,0.04706701996222038,8.0
S,CF1,RI1,TI3,0-20%,W_LOGISTICS,202,15,0.2623762376237624,-56.68811881188119,-0.018710088005824407,0.07425742574257425,0.04014150625745051,8.0
S,CF1,RI1,TI3,20-40%,RECONFIGURATION,548,40,0.020072992700729927,-85.74817518248175,-0.02852544101666165,0.072992700729927,0.03635812206754339,8.0
S,CF1,RI1,TI3,40-60%,RECONFIGURATION,541,40,0.0018484288354898336,-94.91497227356747,-0.03176538563372405,0.07393715341959335,0.036505471918646296,8.0
S,CF1,RI1,TI3,60-80%,RECONFIGURATION,543,40,0.0,-95.18600368324125,-0.031856092263467625,0.07366482504604052,0.03668319207365706,8.0
S,CF1,RI1,TI3,80-100%,RECONFIGURATION,542,40,0.0018450184501845018,-98.6789667896679,-0.03302508928703745,0.07380073800738007,0.036484819715891334,8.0
S,CF1,RI2,TI1,0-20%,CROSS_RESOURCE_SYNCHRONIZATION,67,5,0.04477611940298507,-119.49253731343283,-0.09234353733650141,0.07462686567164178,0.032638353283542906,8.0
S,CF1,RI2,TI1,0-20%,RECONFIGURATION,420,31,0.02857142857142857,-144.5452380952381,-0.10782885298341922,0.07380952380952381,0.03414079453094105,8.0
S,CF1,RI2,TI1,0-20%,W_LOGISTICS,55,4,0.07272727272727272,-129.4181818181818,-0.09895061004899232,0.07272727272727272,0.03447613630907488,8.0
S,CF1,RI2,TI1,20-40%,RECONFIGURATION,538,40,0.0,-148.5539033457249,-0.11724854249859896,0.07434944237918216,0.033635991368029805,8.0
S,CF1,RI2,TI1,40-60%,RECONFIGURATION,547,40,0.0,-151.6124314442413,-0.12085347082483539,0.07312614259597806,0.03362304982815583,8.0
S,CF1,RI2,TI1,60-80%,RECONFIGURATION,546,40,0.0018315018315018315,-157.37912087912088,-0.12600409998328332,0.07326007326007326,0.03407021916483402,8.0
S,CF1,RI2,TI1,80-100%,RECONFIGURATION,538,40,0.0018587360594795538,-152.55947955390334,-0.12214529988302908,0.07434944237918216,0.03360303225838337,8.0
S,CF1,RI2,TI2,0-20%,CROSS_RESOURCE_SYNCHRONIZATION,365,27,0.07123287671232877,-124.98904109589041,-0.06611120236178791,0.07397260273972603,0.049045670117796876,8.0
S,CF1,RI2,TI2,0-20%,F_LOGISTICS,42,3,0.21428571428571427,-63.357142857142854,-0.03205569717084129,0.07142857142857142,0.04791257580949432,8.0
S,CF1,RI2,TI2,0-20%,RECONFIGURATION,92,7,0.31521739130434784,-46.65217391304348,-0.022855975657384148,0.07608695652173914,0.047912895652208805,8.0
S,CF1,RI2,TI2,0-20%,W_LOGISTICS,42,3,0.5476190476190477,16.333333333333332,0.006238453135103529,0.07142857142857142,0.04835595892856353,8.0
S,CF1,RI2,TI2,20-40%,CROSS_RESOURCE_SYNCHRONIZATION,255,19,0.011764705882352941,-116.4235294117647,-0.06360589480373186,0.07450980392156863,0.03816057905882475,8.0
S,CF1,RI2,TI2,20-40%,W_LOGISTICS,287,21,0.024390243902439025,-135.06968641114983,-0.07388340132698462,0.07317073170731707,0.03330286824044879,8.0
S,CF1,RI2,TI2,40-60%,CROSS_RESOURCE_SYNCHRONIZATION,111,8,0.0,-125.76576576576576,-0.0688750086340448,0.07207207207207207,0.0334473655315673,8.0
S,CF1,RI2,TI2,40-60%,W_LOGISTICS,434,32,0.0,-134.8294930875576,-0.07422730963968388,0.07373271889400922,0.03353978242627361,8.0
S,CF1,RI2,TI2,60-80%,W_LOGISTICS,537,40,0.00186219739292365,-170.71322160148975,-0.09442102964684168,0.074487895716946,0.03415482604471485,8.0
S,CF1,RI2,TI2,80-100%,W_LOGISTICS,546,40,0.005494505494505495,-166.75457875457874,-0.09275697013565828,0.07326007326007326,0.03396290330952053,8.0
S,CF1,RI2,TI3,0-20%,CROSS_RESOURCE_SYNCHRONIZATION,272,20,0.3382352941176471,-38.154411764705884,-0.013481711815368856,0.07352941176470588,0.05015853426106573,8.0
S,CF1,RI2,TI3,0-20%,F_LOGISTICS,176,13,0.10795454545454546,-86.44318181818181,-0.028010338616699656,0.07386363636363637,0.05033366661931702,8.0
S,CF1,RI2,TI3,0-20%,RECONFIGURATION,14,1,0.5,-9.357142857142858,-0.0027840353636247725,0.07142857142857142,0.049230182571461355,8.0
S,CF1,RI2,TI3,0-20%,W_LOGISTICS,79,6,0.5569620253164557,23.518987341772153,0.005123613705961839,0.0759493670886076,0.050325291670928946,8.0
S,CF1,RI2,TI3,20-40%,CROSS_RESOURCE_SYNCHRONIZATION,367,27,0.005449591280653951,-151.52316076294278,-0.04992086244343522,0.07356948228882834,0.051232500961857684,8.0
S,CF1,RI2,TI3,20-40%,F_LOGISTICS,178,13,0.02247191011235955,-132.6067415730337,-0.04359195975444895,0.07303370786516854,0.05117263592132423,8.0
S,CF1,RI2,TI3,40-60%,CROSS_RESOURCE_SYNCHRONIZATION,540,40,0.003703703703703704,-146.17592592592592,-0.04820649856457789,0.07407407407407407,0.05130092815369675,8.0
S,CF1,RI2,TI3,60-80%,CROSS_RESOURCE_SYNCHRONIZATION,547,40,0.0018281535648994515,-159.9707495429616,-0.052830498528058656,0.07312614259597806,0.05122099420476456,8.0
S,CF1,RI2,TI3,80-100%,CROSS_RESOURCE_SYNCHRONIZATION,500,37,0.018,-123.084,-0.04064861294583883,0.074,0.050846796095986066,8.0
S,CF1,RI2,TI3,80-100%,F_LOGISTICS,41,3,0.0,-94.53658536585365,-0.031293143120110445,0.07317073170731707,0.051093974365890395,8.0
S,CF1,RI3,TI1,0-20%,CROSS_RESOURCE_SYNCHRONIZATION,417,31,0.014388489208633094,-189.64028776978418,-0.15038762303237102,0.07434052757793765,0.031883519884920025,8.0
S,CF1,RI3,TI1,0-20%,RECONFIGURATION,14,1,0.07142857142857142,-150.71428571428572,-0.11487369337979092,0.07142857142857142,0.030565698571535904,8.0
S,CF1,RI3,TI1,0-20%,W_LOGISTICS,110,8,0.01818181818181818,-199.87272727272727,-0.1530153176032568,0.07272727272727272,0.032796535709100925,8.0
S,CF1,RI3,TI1,20-40%,CROSS_RESOURCE_SYNCHRONIZATION,529,39,0.0,-215.1436672967864,-0.17707297719900114,0.07372400756143667,0.031804927321379385,8.0
S,CF1,RI3,TI1,20-40%,W_LOGISTICS,13,1,0.0,-169.92307692307693,-0.13973937246963564,0.07692307692307693,0.03222310707706828,8.0
S,CF1,RI3,TI1,40-60%,W_LOGISTICS,544,40,0.0,-203.97610294117646,-0.16782995791010524,0.07352941176470588,0.03187148347241726,8.0
S,CF1,RI3,TI1,60-80%,W_LOGISTICS,532,40,0.0,-205.22556390977442,-0.1692634165015062,0.07518796992481203,0.03211065270300635,8.0
S,CF1,RI3,TI1,80-100%,W_LOGISTICS,522,40,0.0019157088122605363,-197.17816091954023,-0.1633621880029331,0.07662835249042145,0.031870528465509314,8.0
S,CF1,RI3,TI2,0-20%,CROSS_RESOURCE_SYNCHRONIZATION,96,7,0.23958333333333334,-61.447916666666664,-0.02963756901796934,0.07291666666666667,0.048016500395732464,8.0
S,CF1,RI3,TI2,0-20%,F_LOGISTICS,14,1,0.0,-140.42857142857142,-0.073987656179437,0.07142857142857142,0.047962943142790336,8.0
S,CF1,RI3,TI2,0-20%,RECONFIGURATION,360,27,0.1,-149.74444444444444,-0.07850355599323981,0.075,0.04919413915555298,8.0
S,CF1,RI3,TI2,0-20%,W_LOGISTICS,67,5,0.34328358208955223,-41.47761194029851,-0.021740037792145336,0.07462686567164178,0.04862159338805593,8.0
S,CF1,RI3,TI2,20-40%,CROSS_RESOURCE_SYNCHRONIZATION,147,11,0.013605442176870748,-143.73469387755102,-0.07891417589671358,0.07482993197278912,0.049972998659825796,8.0
S,CF1,RI3,TI2,20-40%,RECONFIGURATION,297,22,0.0,-206.14814814814815,-0.11031321665013463,0.07407407407407407,0.04378001911108697,8.0
S,CF1,RI3,TI2,20-40%,W_LOGISTICS,95,7,0.031578947368421054,-118.89473684210526,-0.06385324212787606,0.07368421052631578,0.04689408351584318,8.0
S,CF1,RI3,TI2,40-60%,CROSS_RESOURCE_SYNCHRONIZATION,539,40,0.0,-188.8330241187384,-0.10658089807976795,0.07421150278293136,0.04054146330054884,8.0
S,CF1,RI3,TI2,60-80%,CROSS_RESOURCE_SYNCHRONIZATION,549,40,0.0036429872495446266,-170.30783242258653,-0.09643705120191762,0.07285974499089254,0.04936469402004753,8.0
S,CF1,RI3,TI2,80-100%,W_LOGISTICS,542,40,0.005535055350553505,-200.1180811808118,-0.11363888766655979,0.07380073800738007,0.049802762132849135,8.0
S,CF1,RI3,TI3,0-20%,CROSS_RESOURCE_SYNCHRONIZATION,134,10,0.30597014925373134,-74.05223880597015,-0.022124104468398558,0.07462686567164178,0.03478519571643038,8.0
S,CF1,RI3,TI3,0-20%,F_LOGISTICS,122,9,0.16393442622950818,-88.09016393442623,-0.026303158111247893,0.07377049180327869,0.0345733769835399,8.0
S,CF1,RI3,TI3,0-20%,RECONFIGURATION,70,5,0.4142857142857143,-39.07142857142857,-0.011802620239827451,0.07142857142857142,0.03394519281431972,8.0
S,CF1,RI3,TI3,0-20%,W_LOGISTICS,214,16,0.3177570093457944,-62.44859813084112,-0.01909889800258352,0.07476635514018691,0.03461291285513704,8.0
S,CF1,RI3,TI3,20-40%,F_LOGISTICS,539,40,0.03525046382189239,-125.22077922077922,-0.04001755608603089,0.07421150278293136,0.03587134017437575,8.0
S,CF1,RI3,TI3,40-60%,CROSS_RESOURCE_SYNCHRONIZATION,215,16,0.027906976744186046,-116.31627906976745,-0.03748659575859288,0.07441860465116279,0.03530228596746172,8.0
S,CF1,RI3,TI3,40-60%,RECONFIGURATION,327,24,0.0672782874617737,-125.12538226299694,-0.04071590783290781,0.07339449541284404,0.03567518155041982,8.0
S,CF1,RI3,TI3,60-80%,CROSS_RESOURCE_SYNCHRONIZATION,65,5,0.0,-128.35384615384615,-0.0420556507712471,0.07692307692307693,0.03635646072303084,8.0
S,CF1,RI3,TI3,60-80%,F_LOGISTICS,14,1,0.0,-214.57142857142858,-0.0703743616173921,0.07142857142857142,0.03628034050013541,8.0
S,CF1,RI3,TI3,60-80%,RECONFIGURATION,452,34,0.008849557522123894,-144.73008849557522,-0.04735738729784645,0.0752212389380531,0.036001960389375705,8.0
S,CF1,RI3,TI3,80-100%,F_LOGISTICS,539,40,0.011131725417439703,-144.07792207792207,-0.047283688508132866,0.07421150278293136,0.03509267549161585,8.0
S,CF2,RI1,TI1,0-20%,RECONFIGURATION,180,13,0.0,-248.82222222222222,-0.2344276362647504,0.07222222222222222,0.03602727694442365,8.0
S,CF2,RI1,TI1,0-20%,W_LOGISTICS,368,27,0.0,-309.6875,-0.27496056160469085,0.07336956521739131,0.03484674198640307,8.0
S,CF2,RI1,TI1,20-40%,W_LOGISTICS,542,40,0.0,-319.44464944649445,-0.28369862295425796,0.07380073800738007,0.034869594487063095,8.0
S,CF2,RI1,TI1,40-60%,W_LOGISTICS,541,40,0.0,-318.48428835489835,-0.28284572678054914,0.07393715341959335,0.03468456707392835,8.0
S,CF2,RI1,TI1,60-80%,W_LOGISTICS,551,40,0.0,-325.82214156079857,-0.28936247030266304,0.07259528130671507,0.03538211442285381,8.0
S,CF2,RI1,TI1,80-100%,W_LOGISTICS,544,40,0.0,-323.3069852941176,-0.2871287613624491,0.07352941176470588,0.03496376524999706,8.0
S,CF2,RI1,TI2,0-20%,RECONFIGURATION,349,26,0.03724928366762178,-212.77077363896848,-0.12134523496264443,0.07449856733524356,0.036441268939853035,8.0
S,CF2,RI1,TI2,0-20%,W_LOGISTICS,191,14,0.25654450261780104,-62.696335078534034,-0.030908943496888483,0.07329842931937172,0.040859598172811984,8.0
S,CF2,RI1,TI2,20-40%,RECONFIGURATION,217,16,0.0,-241.34101382488478,-0.13902132132769862,0.07373271889400922,0.034868541875611746,8.0
S,CF2,RI1,TI2,20-40%,W_LOGISTICS,327,24,0.05198776758409786,-122.41284403669725,-0.07106319880701457,0.07339449541284404,0.03525453173698094,8.0
S,CF2,RI1,TI2,40-60%,W_LOGISTICS,538,40,0.007434944237918215,-182.71375464684016,-0.10667449586461106,0.07434944237918216,0.03560213958364674,8.0
S,CF2,RI1,TI2,60-80%,W_LOGISTICS,540,40,0.001851851851851852,-219.48703703703703,-0.128505291005291,0.07407407407407407,0.03562486616111292,8.0
S,CF2,RI1,TI2,80-100%,W_LOGISTICS,545,40,0.0,-215.67339449541285,-0.126272479212771,0.07339449541284404,0.03616155629723993,8.0
S,CF2,RI1,TI3,0-20%,CROSS_RESOURCE_SYNCHRONIZATION,12,1,0.0,-175.16666666666666,-0.05643256013745706,0.08333333333333333,0.036573714916661025,8.0
S,CF2,RI1,TI3,0-20%,F_LOGISTICS,26,2,0.07692307692307693,-90.6923076923077,-0.029560314563110594,0.07692307692307693,0.03544636096159173,8.0
S,CF2,RI1,TI3,0-20%,RECONFIGURATION,97,7,0.5257731958762887,-9.577319587628866,-0.002478807806233416,0.07216494845360824,0.03536590042268031,8.0
S,CF2,RI1,TI3,0-20%,W_LOGISTICS,403,30,0.25806451612903225,-70.21588089330025,-0.023865125966608385,0.07444168734491315,0.035567422238225746,8.0
S,CF2,RI1,TI3,20-40%,W_LOGISTICS,549,40,0.0,-232.52094717668487,-0.08216287886101939,0.07285974499089254,0.03654434698359172,8.0
S,CF2,RI1,TI3,40-60%,RECONFIGURATION,477,35,0.012578616352201259,-244.1928721174004,-0.08680869965069335,0.07337526205450734,0.0363853882599488,8.0
S,CF2,RI1,TI3,40-60%,W_LOGISTICS,68,5,0.0,-223.5441176470588,-0.07899085429224695,0.07352941176470588,0.03639918007357825,8.0
S,CF2,RI1,TI3,60-80%,RECONFIGURATION,192,14,0.015625,-234.671875,-0.08342405794525416,0.07291666666666667,0.03644523882293053,8.0
S,CF2,RI1,TI3,60-80%,W_LOGISTICS,353,26,0.0,-241.09631728045326,-0.08613659066825768,0.07365439093484419,0.03643596377054095,8.0
S,CF2,RI1,TI3,80-100%,RECONFIGURATION,435,32,0.004597701149425287,-268.1632183908046,-0.09744302993851911,0.0735632183908046,0.035638996586199394,8.0
S,CF2,RI1,TI3,80-100%,W_LOGISTICS,106,8,0.009433962264150943,-245.5943396226415,-0.08774360115135459,0.07547169811320754,0.03600089898112993,8.0
S,CF2,RI2,TI1,0-20%,RECONFIGURATION,28,2,0.0,-342.14285714285717,-0.24792960662525879,0.07142857142857142,0.04949361325004377,8.0
S,CF2,RI2,TI1,0-20%,W_LOGISTICS,517,38,0.0019342359767891683,-280.7949709864603,-0.22205912698313507,0.0735009671179884,0.04701079565765559,8.0
S,CF2,RI2,TI1,20-40%,W_LOGISTICS,539,40,0.0,-255.19109461966605,-0.20301598617316313,0.07421150278293136,0.043960818283859414,8.0
S,CF2,RI2,TI1,40-60%,CROSS_RESOURCE_SYNCHRONIZATION,326,24,0.0,-337.2638036809816,-0.270243432436684,0.0736196319018405,0.0506201600398716,8.0
S,CF2,RI2,TI1,40-60%,RECONFIGURATION,92,7,0.0,-208.2173913043478,-0.16617509282070858,0.07608695652173914,0.0512573295543758,8.0
S,CF2,RI2,TI1,40-60%,W_LOGISTICS,120,9,0.0,-249.65833333333333,-0.19906857893291505,0.075,0.05107718839161256,8.0
S,CF2,RI2,TI1,60-80%,CROSS_RESOURCE_SYNCHRONIZATION,515,38,0.0,-290.7359223300971,-0.2354137022915766,0.07378640776699029,0.050078388895152544,8.0
S,CF2,RI2,TI1,60-80%,RECONFIGURATION,13,1,0.0,-284.7692307692308,-0.23058237309249457,0.07692307692307693,0.051174185615379356,8.0
S,CF2,RI2,TI1,60-80%,W_LOGISTICS,13,1,0.0,-325.6923076923077,-0.26329208382563274,0.07692307692307693,0.049604551923179176,8.0
S,CF2,RI2,TI1,80-100%,RECONFIGURATION,81,6,0.0,-355.4938271604938,-0.2881438152437838,0.07407407407407407,0.05002822081475227,8.0
S,CF2,RI2,TI1,80-100%,W_LOGISTICS,458,34,0.0,-307.7227074235808,-0.2574074039521482,0.07423580786026202,0.05046378016809027,8.0
S,CF2,RI2,TI2,0-20%,CROSS_RESOURCE_SYNCHRONIZATION,13,1,0.07692307692307693,-132.46153846153845,-0.06782464846980976,0.07692307692307693,0.048915436538454045,8.0
S,CF2,RI2,TI2,0-20%,RECONFIGURATION,268,20,0.026119402985074626,-246.80597014925374,-0.13446849085113324,0.07462686567164178,0.03482099705600906,8.0
S,CF2,RI2,TI2,0-20%,W_LOGISTICS,258,19,0.023255813953488372,-188.3953488372093,-0.09929263332419758,0.07364341085271318,0.03406066883332621,8.0
S,CF2,RI2,TI2,20-40%,RECONFIGURATION,244,18,0.0,-292.72131147540983,-0.16127895949058396,0.07377049180327869,0.03485746272132824,8.0
S,CF2,RI2,TI2,20-40%,W_LOGISTICS,298,22,0.0,-281.2718120805369,-0.1562621178225205,0.0738255033557047,0.037599132956379955,8.0
S,CF2,RI2,TI2,40-60%,CROSS_RESOURCE_SYNCHRONIZATION,259,19,0.003861003861003861,-238.1930501930502,-0.13232947232947234,0.07335907335907337,0.050366242455599244,8.0
S,CF2,RI2,TI2,40-60%,W_LOGISTICS,282,21,0.0070921985815602835,-224.75177304964538,-0.12542663992830996,0.07446808510638298,0.05025062710639875,8.0
S,CF2,RI2,TI2,60-80%,W_LOGISTICS,538,40,0.0,-249.75092936802974,-0.1441147890179052,0.07434944237918216,0.05137173388103972,8.0
S,CF2,RI2,TI2,80-100%,W_LOGISTICS,542,40,0.0,-252.83025830258302,-0.1458916666489227,0.07380073800738007,0.04954909195755146,8.0
S,CF2,RI2,TI3,0-20%,F_LOGISTICS,256,19,0.0234375,-252.69140625,-0.08796020074786838,0.07421875,0.03569905718751443,8.0
S,CF2,RI2,TI3,0-20%,RECONFIGURATION,135,10,0.044444444444444446,-166.57777777777778,-0.057658216205245506,0.07407407407407407,0.03555596941481511,8.0
S,CF2,RI2,TI3,0-20%,W_LOGISTICS,148,11,0.1891891891891892,-124.74324324324324,-0.0425904559102624,0.07432432432432433,0.035222090912193874,8.0
S,CF2,RI2,TI3,20-40%,F_LOGISTICS,547,40,0.003656307129798903,-273.8171846435101,-0.09560655888390715,0.07312614259597806,0.03556152433456086,8.0
S,CF2,RI2,TI3,40-60%,F_LOGISTICS,547,40,0.003656307129798903,-269.0274223034735,-0.0939341558322184,0.07312614259597806,0.0397633629872206,8.0
S,CF2,RI2,TI3,60-80%,F_LOGISTICS,537,40,0.0037243947858473,-275.8417132216015,-0.09631344735391113,0.074487895716946,0.05164877982869201,8.0
S,CF2,RI2,TI3,80-100%,F_LOGISTICS,546,40,0.0018315018315018315,-265.15567765567766,-0.09258228968424499,0.07326007326007326,0.05160584963920013,8.0
S,CF2,RI3,TI1,0-20%,RECONFIGURATION,66,5,0.015151515151515152,-373.75757575757575,-0.262981271296953,0.07575757575757576,0.03726853183337825,8.0
S,CF2,RI3,TI1,0-20%,W_LOGISTICS,476,35,0.0,-425.1512605042017,-0.31630349813856823,0.07352941176470588,0.039286398470584336,8.0
S,CF2,RI3,TI1,20-40%,RECONFIGURATION,377,28,0.0,-440.50132625994695,-0.335492251530805,0.07427055702917772,0.03371468339788764,8.0
S,CF2,RI3,TI1,20-40%,W_LOGISTICS,164,12,0.0,-449.5609756097561,-0.3398042143686743,0.07317073170731707,0.034046689457310514,8.0
S,CF2,RI3,TI1,40-60%,RECONFIGURATION,272,21,0.0,-449.8639705882353,-0.34788117405884605,0.07720588235294118,0.03406258713238565,8.0
S,CF2,RI3,TI1,40-60%,W_LOGISTICS,259,19,0.0,-375.2200772200772,-0.29815418348131306,0.07335907335907337,0.033853877247046124,8.0
S,CF2,RI3,TI1,60-80%,W_LOGISTICS,543,40,0.0,-361.6390423572744,-0.2898077286508107,0.07366482504604052,0.03354815404975921,8.0
S,CF2,RI3,TI1,80-100%,W_LOGISTICS,544,40,0.0,-363.84191176470586,-0.2938538117341686,0.07352941176470588,0.03352662256799356,8.0
S,CF2,RI3,TI2,0-20%,CROSS_RESOURCE_SYNCHRONIZATION,26,2,0.07692307692307693,-147.69230769230768,-0.0691682255927142,0.07692307692307693,0.050133954884586274,8.0
S,CF2,RI3,TI2,0-20%,RECONFIGURATION,82,6,0.024390243902439025,-241.0487804878049,-0.11311880956902425,0.07317073170731707,0.04238949410967884,8.0
S,CF2,RI3,TI2,0-20%,W_LOGISTICS,428,32,0.016355140186915886,-257.2593457943925,-0.1207272027000209,0.07476635514018691,0.0395958659205802,8.0
S,CF2,RI3,TI2,20-40%,RECONFIGURATION,27,2,0.0,-295.25925925925924,-0.13947059955562555,0.07407407407407407,0.05131583685188498,8.0
S,CF2,RI3,TI2,20-40%,W_LOGISTICS,514,38,0.0038910505836575876,-262.20428015564204,-0.13746785233533318,0.07392996108949416,0.04168238786576638,8.0
S,CF2,RI3,TI2,40-60%,W_LOGISTICS,543,40,0.0,-350.6611418047882,-0.19470357679333047,0.07366482504604052,0.05005561645858082,8.0
S,CF2,RI3,TI2,60-80%,W_LOGISTICS,541,40,0.0018484288354898336,-337.29205175600737,-0.1872804285152734,0.07393715341959335,0.04646874237892049,8.0
S,CF2,RI3,TI2,80-100%,W_LOGISTICS,550,40,0.0,-352.8781818181818,-0.195934581797991,0.07272727272727272,0.031007691730909837,8.0
S,CF2,RI3,TI3,0-20%,CROSS_RESOURCE_SYNCHRONIZATION,14,1,0.5714285714285714,4.142857142857143,0.0010965741511003557,0.07142857142857142,0.034638901714255814,8.0
S,CF2,RI3,TI3,0-20%,F_LOGISTICS,217,16,0.009216589861751152,-217.83410138248848,-0.0704955164338072,0.07373271889400922,0.034493292410122535,8.0
S,CF2,RI3,TI3,0-20%,RECONFIGURATION,175,13,0.11428571428571428,-160.2057142857143,-0.0498587271250363,0.07428571428571429,0.03775945632567267,8.0
S,CF2,RI3,TI3,0-20%,W_LOGISTICS,137,10,0.5255474452554745,-3.0583941605839415,-0.001429785489988238,0.072992700729927,0.03796427564960333,8.0
S,CF2,RI3,TI3,20-40%,CROSS_RESOURCE_SYNCHRONIZATION,381,28,0.007874015748031496,-280.8556430446194,-0.09345967789229707,0.07349081364829396,0.05030098909972562,8.0
S,CF2,RI3,TI3,20-40%,F_LOGISTICS,165,12,0.030303030303030304,-182.15151515151516,-0.05904425126467266,0.07272727272727272,0.0498926453817727,8.0
S,CF2,RI3,TI3,40-60%,CROSS_RESOURCE_SYNCHRONIZATION,538,40,0.0018587360594795538,-291.6672862453532,-0.09807238945707908,0.07434944237918216,0.05033317690708574,8.0
S,CF2,RI3,TI3,60-80%,CROSS_RESOURCE_SYNCHRONIZATION,543,40,0.001841620626151013,-290.4806629834254,-0.09767339037774897,0.07366482504604052,0.040377094922661644,8.0
S,CF2,RI3,TI3,80-100%,CROSS_RESOURCE_SYNCHRONIZATION,543,40,0.0,-247.74769797421732,-0.08460495956985657,0.07366482504604052,0.03189708922650886,8.0
S,CF3,RI1,TI1,0-20%,CROSS_RESOURCE_SYNCHRONIZATION,380,28,0.0,-184.85263157894738,-0.14543873452316866,0.07368421052631578,0.037197425286850425,8.0
S,CF3,RI1,TI1,0-20%,RECONFIGURATION,40,3,0.05,-160.35,-0.12547077487564962,0.075,0.03835418024996216,8.0
S,CF3,RI1,TI1,0-20%,W_LOGISTICS,123,9,0.06504065040650407,-158.4390243902439,-0.118891698710679,0.07317073170731707,0.037110217024340135,8.0
S,CF3,RI1,TI1,20-40%,CROSS_RESOURCE_SYNCHRONIZATION,122,9,0.00819672131147541,-182.68032786885246,-0.14372960493222067,0.07377049180327869,0.03644672914754769,8.0
S,CF3,RI1,TI1,20-40%,W_LOGISTICS,422,31,0.0,-199.0568720379147,-0.15723291630167038,0.07345971563981042,0.03656763185308505,8.0
S,CF3,RI1,TI1,40-60%,W_LOGISTICS,543,40,0.0,-212.70165745856355,-0.16876684191164237,0.07366482504604052,0.036876203850825726,8.0
S,CF3,RI1,TI1,60-80%,W_LOGISTICS,539,40,0.0018552875695732839,-207.74768089053802,-0.1650100721926434,0.07421150278293136,0.0360009901113343,8.0
S,CF3,RI1,TI1,80-100%,W_LOGISTICS,541,40,0.0,-218.99630314232903,-0.1739446410979579,0.07393715341959335,0.039506600072091544,8.0
S,CF3,RI1,TI2,0-20%,CROSS_RESOURCE_SYNCHRONIZATION,190,14,0.04736842105263158,-199.3842105263158,-0.10261992893104208,0.07368421052631578,0.04288579803159289,8.0
S,CF3,RI1,TI2,0-20%,F_LOGISTICS,27,2,0.18518518518518517,-130.25925925925927,-0.06548197012447261,0.07407407407407407,0.04588580237038884,8.0
S,CF3,RI1,TI2,0-20%,RECONFIGURATION,106,8,0.04716981132075472,-139.75471698113208,-0.07153130980047706,0.07547169811320754,0.036816601990567674,8.0
S,CF3,RI1,TI2,0-20%,W_LOGISTICS,218,16,0.10091743119266056,-148.151376146789,-0.07457481084315022,0.07339449541284404,0.037114276724790826,8.0
S,CF3,RI1,TI2,20-40%,CROSS_RESOURCE_SYNCHRONIZATION,245,18,0.0163265306122449,-208.75510204081633,-0.11045243494223084,0.07346938775510205,0.03697805032649684,8.0
S,CF3,RI1,TI2,20-40%,W_LOGISTICS,299,22,0.016722408026755852,-189.40133779264215,-0.10106794972926475,0.07357859531772576,0.05300224264878897,8.0
S,CF3,RI1,TI2,40-60%,W_LOGISTICS,540,40,0.007407407407407408,-214.81666666666666,-0.11511049498586404,0.07407407407407407,0.04951505064633003,8.0
S,CF3,RI1,TI2,60-80%,W_LOGISTICS,546,40,0.003663003663003663,-213.62637362637363,-0.11448358715239745,0.07326007326007326,0.03357927188828345,8.0
S,CF3,RI1,TI2,80-100%,CROSS_RESOURCE_SYNCHRONIZATION,353,26,0.0084985835694051,-215.97450424929178,-0.11586615034833249,0.07365439093484419,0.032812083382420414,8.0
S,CF3,RI1,TI2,80-100%,RECONFIGURATION,67,5,0.0,-200.26865671641792,-0.10749793704584966,0.07462686567164178,0.032003473761125945,8.0
S,CF3,RI1,TI2,80-100%,W_LOGISTICS,121,9,0.0,-196.62809917355372,-0.10537411531272975,0.0743801652892562,0.03116368618181192,8.0
S,CF3,RI1,TI3,0-20%,CROSS_RESOURCE_SYNCHRONIZATION,39,3,0.358974358974359,-89.38461538461539,-0.02888689624435833,0.07692307692307693,0.05519206179491075,8.0
S,CF3,RI1,TI3,0-20%,F_LOGISTICS,52,4,0.2692307692307692,-89.17307692307692,-0.02643188468542507,0.07692307692307693,0.0563043213461207,8.0
S,CF3,RI1,TI3,0-20%,RECONFIGURATION,337,25,0.10979228486646884,-132.30563798219583,-0.04563381691958501,0.07418397626112759,0.0497779449881276,8.0
S,CF3,RI1,TI3,0-20%,W_LOGISTICS,106,8,0.4339622641509434,-39.283018867924525,-0.012120603273387777,0.07547169811320754,0.043451661377404444,8.0
