state_id,instance_id,scale,CF_level,search_stage,winner_target_set_id,winner_origin_family,candidate_bank_size,ensemble_winner_advantage_mean,ensemble_winner_advantage_std,winner_beats_fallback_probability_raw_mean,winner_beats_fallback_probability_raw_std,winner_beats_fallback_logit_mean,winner_beats_fallback_logit_std,calibrated_probability,top1_top2_advantage_margin,winner_fallback_advantage_margin,seed_top1_vote_for_ensemble_winner_fraction,seed_top1_max_vote_fraction,seed_top1_unique_candidates,mean_pairwise_seed_rank_correlation,mean_pairwise_seed_rank_disagreement,candidate_score_normalized_entropy,candidate_score_std,candidate_score_spread,fraction_candidates_predicted_above_fallback,supported_candidate_count,supported_candidate_fraction,selected_winner_supported,selected_winner_is_fallback,realized_winner_lift,reference_p055_intervened,false_positive_intervention,false_negative_abstention
CB1_CAUR_S_CF1_RI2_TI2_R12_C02__seed691201__it0000136,CB1_CAUR_S_CF1_RI2_TI2_R12_C02,S,CF1,40-60%,ts_5c5600d90da370e8a542,ORIGINAL_OPERATOR,24,0.4666842520236969,0.09388365837661522,0.6139628489812216,0.024427532082892525,0.4652392566204071,0.1034879752838577,0.7316332971137797,0.13296964764595032,0.3989386335015297,0.6666666666666666,0.6666666666666666,2,0.7391304347826085,0.2608695652173914,0.9810140801265064,1.0315841201003344,5.490535169839859,0.4166666666666667,16,0.6666666666666666,True,False,0.0012054001928640309,False,False,True
CB1_CAUR_S_CF1_RI2_TI2_R12_C02__seed691201__it0000176,CB1_CAUR_S_CF1_RI2_TI2_R12_C02,S,CF1,40-60%,ts_696c65313ba729d5274a,RELATED_VARIANT,24,0.5237441062927246,0.029017043573117726,0.5884656111399332,0.02999982724958742,0.35910211006800336,0.12500788958823453,0.6933295291022454,0.03708323836326599,0.608799010515213,0.3333333333333333,0.6666666666666666,2,0.9057971014492754,0.09420289855072468,0.9730097148116658,0.8119415668285557,4.2495033740997314,0.7916666666666666,17,0.7083333333333334,True,False,0.017937219730941704,False,False,True
CB1_CAUR_S_CF1_RI2_TI2_R12_C02__seed691201__it0000218,CB1_CAUR_S_CF1_RI2_TI2_R12_C02,S,CF1,60-80%,ts_0cbb67c8a9eaace86e68,RELATED_VARIANT,23,0.36367225646972656,0.38749236618646904,0.4365883568922679,0.037673149079585425,-0.25639884546399117,0.15305207379959923,0.4329503647700412,0.061732977628707886,0.5061106532812119,0.3333333333333333,0.3333333333333333,3,0.6505270092226615,0.34947299077733857,0.9681778396931755,0.7797038499230254,3.944805383682251,0.6086956521739131,19,0.8260869565217391,True,False,0.012072434607645876,False,False,True
CB1_CAUR_S_CF1_RI2_TI2_R12_C02__seed691201__it0000258,CB1_CAUR_S_CF1_RI2_TI2_R12_C02,S,CF1,80-100%,ts_171241994c85967ddb3e,ORIGINAL_OPERATOR,24,0.4488125145435333,0.13992858127512817,0.5863848527272543,0.008036784093885635,0.34913299481074017,0.03307538416860644,0.6895784365174106,0.06749573349952698,0.42435296811163425,0.6666666666666666,0.6666666666666666,2,0.8831884057971013,0.1168115942028987,0.9744188053978279,0.8423459011640365,4.440590888261795,0.5833333333333334,11,0.4583333333333333,True,False,0.03459764223475141,False,False,True
CB1_CAUR_S_CF1_RI2_TI2_R12_C02__seed691201__it0000288,CB1_CAUR_S_CF1_RI2_TI2_R12_C02,S,CF1,80-100%,ts_e9672dc39c592c7de3d3,STRUCTURED_NEAR_NEIGHBOR,23,0.29932212829589844,0.08932214464066482,0.5403565963109335,0.034809298915394526,0.16258182811240354,0.14052043702016906,0.6151778050113991,0.022709637880325317,0.4097260907292366,0.3333333333333333,0.3333333333333333,3,0.8949275362318841,0.10507246376811592,0.9692214497972788,0.9442972896260583,4.657887935638428,0.5652173913043478,16,0.6956521739130435,True,False,-0.042029728344438744,False,False,False
CB1_CAUR_S_CF1_RI2_TI2_R12_C02__seed691202__it0000014,CB1_CAUR_S_CF1_RI2_TI2_R12_C02,S,CF1,0-20%,ts_16d5a17385862632cc3f,LOCAL_PERTURBATION,23,0.3713572919368744,0.06623062823484445,0.5761505365371704,0.02998256367132218,0.3081258287032445,0.12289333648544258,0.6738884412616205,0.016767680644989014,0.2765170633792877,0.3333333333333333,0.3333333333333333,3,0.8023715415019764,0.19762845849802366,0.953597752120593,0.5286724562384753,2.4637297093868256,0.5217391304347826,16,0.6956521739130435,True,False,-0.03976190476190476,False,False,False
CB1_CAUR_S_CF1_RI2_TI2_R12_C02__seed691202__it0000054,CB1_CAUR_S_CF1_RI2_TI2_R12_C02,S,CF1,0-20%,ts_6451b1d894deab2b0ffe,RELATED_VARIANT,24,0.32026925683021545,0.07658403600463133,0.5636484424273173,0.037171372748130385,0.25740959495306015,0.15140154577099554,0.6539340522138706,0.06732824444770813,0.23002683371305466,0.6666666666666666,0.6666666666666666,2,0.9475362318840578,0.05246376811594219,0.9750048280320439,1.1779894426627582,5.958873897790909,0.4166666666666667,19,0.7916666666666666,True,False,0.021939953810623556,True,False,False
CB1_CAUR_S_CF1_RI2_TI2_R12_C02__seed691202__it0000094,CB1_CAUR_S_CF1_RI2_TI2_R12_C02,S,CF1,20-40%,ts_990247c6cc30a2f4d464,LOCAL_PERTURBATION,23,0.46847739815711975,0.10292331672382646,0.6295516093571981,0.029172491355567178,0.5324407716592153,0.12649870588122122,0.7542572109538449,0.07961690425872803,0.8964428007602692,0.6666666666666666,0.6666666666666666,2,0.8659420289855073,0.13405797101449277,0.9814018683719364,1.1911534536511381,6.090199142694473,0.9130434782608695,11,0.4782608695652174,False,False,-0.03333333333333333,False,False,False
CB1_CAUR_S_CF1_RI2_TI2_R12_C02__seed691202__it0000134,CB1_CAUR_S_CF1_RI2_TI2_R12_C02,S,CF1,40-60%,ts_17c99d1732f2ca5e22b1,STRUCTURED_NEAR_NEIGHBOR,24,0.3658897578716278,0.1011789158198764,0.5314107239246368,0.027301154523106157,0.1261093895882368,0.10953717799799816,0.5998412617601885,0.05023527145385742,0.25104593485593796,0.6666666666666666,0.6666666666666666,2,0.9855072463768115,0.014492753623188507,0.9660030541910608,1.0959231981636288,5.600902765989304,0.3333333333333333,18,0.75,True,False,-0.005240590757503573,False,False,False
CB1_CAUR_S_CF1_RI2_TI2_R12_C02__seed691202__it0000173,CB1_CAUR_S_CF1_RI2_TI2_R12_C02,S,CF1,40-60%,ts_0e67a2d3d2011ffcf7dc,LOCAL_PERTURBATION,23,0.29147660732269287,0.0812825675596644,0.5386957327524821,0.02513745145264643,0.15548814398547015,0.10127686780192356,0.6122117753608004,0.06776219606399536,0.11590558290481567,0.3333333333333333,0.3333333333333333,3,0.9446640316205533,0.05533596837944662,0.9652037480167366,1.2851253184726206,6.155298113822937,0.21739130434782608,11,0.4782608695652174,True,False,0.01306141154903758,False,False,True
CB1_CAUR_S_CF1_RI2_TI2_R12_C02__seed691202__it0000215,CB1_CAUR_S_CF1_RI2_TI2_R12_C02,S,CF1,60-80%,ts_813e040637c8159e9bac,RELATED_VARIANT,22,0.36591455340385437,0.09303708194448729,0.5388375719388326,0.014955071892061668,0.15581637620925903,0.0603006194972869,0.6123492006953778,0.06157258152961731,0.2813934460282326,0.6666666666666666,0.6666666666666666,2,0.8930924148315453,0.1069075851684546,0.9689521002718012,1.0238449532176432,5.17742320895195,0.18181818181818182,15,0.6818181818181818,True,False,0.00406687754179846,False,False,True
CB1_CAUR_S_CF1_RI2_TI2_R12_C02__seed691202__it0000254,CB1_CAUR_S_CF1_RI2_TI2_R12_C02,S,CF1,80-100%,ts_063926c053a7cdc467e8,STRUCTURED_NEAR_NEIGHBOR,24,0.391070693731308,0.07025299088762511,0.5256001949310303,0.03723127461330832,0.10286836822827657,0.1493327055647915,0.5899633066263993,0.07623106241226196,0.24315257370471954,1.0,1.0,1,0.9715942028985506,0.028405797101449415,0.9559453470314363,1.1388291507957726,5.837405055761337,0.25,18,0.75,True,False,-0.04352078239608802,False,False,False
CB1_CAUR_S_CF1_RI2_TI2_R12_C02__seed691202__it0000284,CB1_CAUR_S_CF1_RI2_TI2_R12_C02,S,CF1,80-100%,ts_2f6eaf3222ceded4e3bc,LOCAL_PERTURBATION,24,0.29838913679122925,0.09825311216065938,0.4972473581631978,0.03467294924414039,-0.011216344932715097,0.1390677312940754,0.5405614570207148,0.046485453844070435,0.19827383011579514,0.3333333333333333,0.3333333333333333,3,0.8634782608695651,0.13652173913043486,0.9503654182455669,1.0135554206117598,5.1940290331840515,0.125,20,0.8333333333333334,True,False,-0.00875912408759124,False,False,False
CB1_CAUR_S_CF1_RI2_TI2_R12__seed691201__it0000011,CB1_CAUR_S_CF1_RI2_TI2_R12,S,CF1,0-20%,ts_6c93f11a446a73dcac26,STRUCTURED_NEAR_NEIGHBOR,21,0.38899895548820496,0.04211701190245334,0.5772878328959147,0.0470524770028978,0.31473682820796967,0.194575832344073,0.6764456099994615,0.023155778646469116,0.6549798846244812,0.6666666666666666,0.6666666666666666,2,0.9606060606060606,0.039393939393939426,0.9691730991238268,1.0006934616931555,4.8296670615673065,0.6666666666666666,16,0.7619047619047619,False,False,0.011254924029262803,False,False,True
CB1_CAUR_S_CF1_RI2_TI2_R12__seed691201__it0000050,CB1_CAUR_S_CF1_RI2_TI2_R12,S,CF1,0-20%,ts_cde72e00adcf4f9e047f,ORIGINAL_OPERATOR,22,0.41190704703330994,0.1460131795913509,0.524470329284668,0.018105245362698794,0.09810405845443408,0.07270481574231052,0.5879290911145172,0.059350013732910156,0.5888995081186295,0.3333333333333333,0.6666666666666666,2,0.7436476566911351,0.2563523433088649,0.9759874218452345,0.7014935159446181,3.5898416936397552,0.8636363636363636,15,0.6818181818181818,True,False,-0.003680078508341511,False,False,False
CB1_CAUR_S_CF1_RI2_TI2_R12__seed691201__it0000092,CB1_CAUR_S_CF1_RI2_TI2_R12,S,CF1,20-40%,ts_d3d8f871c600054ffd0a,STRUCTURED_NEAR_NEIGHBOR,23,0.37903475761413574,0.016076157924739806,0.5416770378748575,0.019689053809793685,0.16738502929608026,0.07953433602389477,0.6171813058044772,0.02128589153289795,0.3023456111550331,0.3333333333333333,0.6666666666666666,2,0.9196310935441371,0.08036890645586292,0.9545781224964769,0.5744055153804781,2.77492094039917,0.30434782608695654,9,0.391304347826087,False,False,-0.023785678517776666,False,False,False
CB1_CAUR_S_CF1_RI2_TI2_R12__seed691201__it0000130,CB1_CAUR_S_CF1_RI2_TI2_R12,S,CF1,40-60%,ts_9a0c465927ae759b08c0,ORIGINAL_OPERATOR,23,0.34805139899253845,0.3657315329416496,0.46710829933484393,0.012787309236424911,-0.13184387236833572,0.05138810860935034,0.4874658957812244,0.14975477755069733,0.24871563166379929,0.6666666666666666,0.6666666666666666,2,0.8695652173913043,0.13043478260869565,0.9533807324937784,0.717157409532672,3.554954618215561,0.21739130434782608,13,0.5652173913043478,True,False,-0.03164556962025317,False,False,False
CB1_CAUR_S_CF1_RI2_TI2_R12__seed691201__it0000170,CB1_CAUR_S_CF1_RI2_TI2_R12,S,CF1,40-60%,ts_66091950f9235f80ef39,STRUCTURED_NEAR_NEIGHBOR,24,0.28377842903137207,0.06238257845545991,0.5098553697268168,0.035935920594434505,0.0395896869401137,0.14413858033497928,0.562720247245962,0.013730853796005249,0.1644730567932129,0.3333333333333333,0.6666666666666666,2,0.8594202898550724,0.14057971014492765,0.9728042724038419,0.6658861307523745,3.420870304107666,0.3333333333333333,14,0.5833333333333334,True,False,-0.03903654485049834,False,False,False
CB1_CAUR_S_CF1_RI2_TI2_R12__seed691201__it0000212,CB1_CAUR_S_CF1_RI2_TI2_R12,S,CF1,60-80%,ts_0c91274ec0ca0c392cc9,MATCHED_RANDOM,22,0.271352618932724,0.09674629023648311,0.564106265703837,0.02551836659043541,0.2584693456689517,0.10344477186057759,0.6543569064375273,0.022325783967971802,0.21243737637996674,0.3333333333333333,0.3333333333333333,3,0.8863165819687561,0.11368341803124397,0.9757845621966581,0.9247570955170601,4.575354903936386,0.5,16,0.7272727272727273,True,False,0.05709624796084829,False,False,True
CB1_CAUR_S_CF1_RI2_TI2_R12__seed691201__it0000250,CB1_CAUR_S_CF1_RI2_TI2_R12,S,CF1,80-100%,ts_1ec617b3e54d323532fa,STRUCTURED_NEAR_NEIGHBOR,22,0.315631240606308,0.040003684668946875,0.508524477481842,0.02647220657024021,0.03416350608070692,0.10603599377788604,0.5603639662412949,0.025906294584274292,0.41711149364709854,0.3333333333333333,0.3333333333333333,3,0.839638622247318,0.16036137775268197,0.9717582977736867,0.8285026863866302,4.161954015493393,0.5454545454545454,16,0.7272727272727273,True,False,0.005614973262032085,False,False,True
CB1_CAUR_S_CF1_RI2_TI2_R12__seed691201__it0000281,CB1_CAUR_S_CF1_RI2_TI2_R12,S,CF1,80-100%,ts_da94b18b42a3ff594c81,STRUCTURED_NEAR_NEIGHBOR,23,0.3640919029712677,0.057970543305893275,0.5221712589263916,0.044198417411005275,0.08914708594481151,0.1773954138954845,0.5840966467268478,0.07472816109657288,0.2125186175107956,0.6666666666666666,0.6666666666666666,2,0.9469696969696969,0.05303030303030298,0.9667216287685102,0.8052149937400335,4.102582961320877,0.21739130434782608,19,0.8260869565217391,False,False,0.00661025912215759,False,False,True
CB1_CAUR_S_CF1_RI2_TI2_R12__seed691202__it0000014,CB1_CAUR_S_CF1_RI2_TI2_R12,S,CF1,0-20%,ts_27946996d7b8c89c55a1,RELATED_VARIANT,24,0.4392596483230591,0.062156269013159064,0.5799014170964559,0.027864182688870004,0.3233880251646042,0.1143378772028766,0.6797760652000876,0.085534006357193,0.3585252985358238,1.0,1.0,1,0.9666666666666665,0.03333333333333347,0.9670998722031696,1.0328054086394582,5.2162147760391235,0.4166666666666667,18,0.75,True,False,-0.0045945945945945945,True,True,False
CB1_CAUR_S_CF1_RI2_TI2_R12__seed691202__it0000052,CB1_CAUR_S_CF1_RI2_TI2_R12,S,CF1,0-20%,ts_06c0297d5a71cbb50564,ORIGINAL_OPERATOR,23,0.4616227149963379,0.10945485965761513,0.5862083633740743,0.024338574448553755,0.3491254548231761,0.09991942439220186,0.6895755898905457,0.015876442193984985,0.465871577616781,0.0,0.6666666666666666,2,0.8448616600790514,0.1551383399209486,0.9721621010759844,1.0954576800706302,5.580172538757324,0.43478260869565216,10,0.43478260869565216,False,False,0.03089736700698549,False,False,True
CB1_CAUR_S_CF1_RI2_TI2_R12__seed691202__it0000094,CB1_CAUR_S_CF1_RI2_TI2_R12,S,CF1,20-40%,ts_0911112b0adee9d83e24,ORIGINAL_OPERATOR,23,0.5924768447875977,0.06489248117199804,0.6419597864151001,0.09660946484341339,0.6165599475304285,0.4515294862040691,0.7807099570197951,0.05947309732437134,0.6234272122383118,0.6666666666666666,0.6666666666666666,2,0.9015151515151515,0.09848484848484847,0.8906281199127628,0.3645855444050495,1.305555820465088,0.6086956521739131,14,0.6086956521739131,False,False,0.006097560975609756,False,False,True
CB1_CAUR_S_CF1_RI2_TI2_R12__seed691202__it0000133,CB1_CAUR_S_CF1_RI2_TI2_R12,S,CF1,40-60%,ts_174b0e69993c2a9c87f1,LOCAL_PERTURBATION,24,0.2709539830684662,0.05907615565321801,0.5956274668375651,0.02882476700544046,0.38875853021939594,0.12080290582988631,0.7043369701729291,0.07046575844287872,0.1430240422487259,1.0,1.0,1,0.7266666666666666,0.2733333333333334,0.9453960190885363,0.5490148902361505,2.1027476489543915,0.2916666666666667,19,0.7916666666666666,True,False,-0.012473460721868366,True,True,False
CB1_CAUR_S_CF1_RI2_TI2_R12__seed691202__it0000174,CB1_CAUR_S_CF1_RI2_TI2_R12,S,CF1,40-60%,ts_9958b945dc5e5d3cd49a,ORIGINAL_OPERATOR,23,0.6252211928367615,0.026440899100930313,0.6078474919001261,0.036718874860912555,0.44097790122032166,0.1554742053287146,0.7231489294499535,0.2739703357219696,0.6673339121043682,1.0,1.0,1,0.9528985507246377,0.047101449275362306,0.9734358228696459,1.0329566200627454,5.469814240932465,0.5217391304347826,16,0.6956521739130435,True,False,0.020607934054611025,False,False,True
CB1_CAUR_S_CF1_RI2_TI2_R12__seed691202__it0000217,CB1_CAUR_S_CF1_RI2_TI2_R12,S,CF1,60-80%,ts_3254ac3ff463ee7f546e,STRUCTURED_NEAR_NEIGHBOR,24,0.3466331958770752,0.06951357646287668,0.5681401292483012,0.01155413102832259,0.2744190841913223,0.04711895023829087,0.660691367674861,0.010625332593917847,0.17683227360248566,0.6666666666666666,0.6666666666666666,2,0.8768115942028984,0.12318840579710155,0.9696462654301558,0.8576327893594227,4.346938371658325,0.2916666666666667,16,0.6666666666666666,True,False,0.039316239316239315,True,False,False
CB1_CAUR_S_CF1_RI2_TI2_R12__seed691202__it0000258,CB1_CAUR_S_CF1_RI2_TI2_R12,S,CF1,80-100%,ts_a94a4f842a5ef0a64637,LOCAL_PERTURBATION,24,0.3653189241886139,0.07117116441982585,0.5745642383893331,0.02125698349209547,0.3010833611090978,0.08724233986794434,0.6711529474206411,0.15254218876361847,0.4009392075240612,1.0,1.0,1,0.8631884057971013,0.13681159420289865,0.9649600774530788,0.5693982409607705,2.966344267129898,0.5833333333333334,18,0.75,True,False,-0.039526832083092905,False,False,False
CB1_CAUR_S_CF1_RI2_TI2_R12__seed691202__it0000289,CB1_CAUR_S_CF1_RI2_TI2_R12,S,CF1,80-100%,ts_ba43ddeca0f727f28af3,ORIGINAL_OPERATOR,24,0.9601808190345764,0.14924305053221168,0.7136814991633097,0.059834379222358576,0.9348260561625162,0.3117039213648615,0.8618965960435646,0.017871379852294922,1.394208401441574,0.3333333333333333,0.3333333333333333,3,0.6666666666666665,0.3333333333333335,0.8512498502632857,0.3741887039653889,1.394208401441574,0.9583333333333334,19,0.7916666666666666,True,False,0.02407932011331445,False,False,True
CB1_CAUR_S_CF2_RI2_TI2_R12_C02__seed691201__it0000014,CB1_CAUR_S_CF2_RI2_TI2_R12_C02,S,CF2,0-20%,ts_31fc4f9acd7a749fe3c0,RELATED_VARIANT,22,0.8809139132499695,0.6841326319431511,0.5259329378604889,0.030582746773448476,0.10411047438780467,0.12262441731863909,0.5664361070105033,0.11424660682678223,0.6147598326206207,1.0,1.0,1,0.8833051006964053,0.11669489930359482,0.9683723623501358,0.9369306738997685,4.75579446554184,0.5,18,0.8181818181818182,True,False,0.00802139037433155,False,False,True
CB1_CAUR_S_CF2_RI2_TI2_R12_C02__seed691201__it0000054,CB1_CAUR_S_CF2_RI2_TI2_R12_C02,S,CF2,0-20%,ts_94f8a5e2d28bca4be270,RELATED_VARIANT,24,0.9191589951515198,0.7677680820347873,0.5310051739215851,0.03438655107024829,0.12466941277186076,0.13812814066067525,0.5748551220788121,0.0037697553634643555,0.9048228608444333,0.6666666666666666,0.6666666666666666,2,0.9243478260869563,0.07565217391304362,0.9682505166990288,1.2314667720009598,6.29815536737442,0.6666666666666666,20,0.8333333333333334,True,False,0.039671985815602835,True,False,False
CB1_CAUR_S_CF2_RI2_TI2_R12_C02__seed691201__it0000098,CB1_CAUR_S_CF2_RI2_TI2_R12_C02,S,CF2,20-40%,ts_211edd36b21c5fd2ed2d,LOCAL_PERTURBATION,23,0.6521771550178528,0.5964871258281866,0.486772616704305,0.02172986184764773,-0.053036866088708244,0.08708965483547211,0.5011658514052592,0.005673050880432129,0.1990463137626648,0.6666666666666666,0.6666666666666666,2,0.9051383399209487,0.09486166007905135,0.9584817824500098,1.4490681638859997,6.480423748493195,0.13043478260869565,18,0.782608695652174,True,False,-0.011075949367088608,False,False,False
CB1_CAUR_S_CF2_RI2_TI2_R12_C02__seed691201__it0000138,CB1_CAUR_S_CF2_RI2_TI2_R12_C02,S,CF2,40-60%,ts_843831bd52be32b07cf7,ORIGINAL_OPERATOR,22,0.686526358127594,0.47850849191703554,0.5260695417722067,0.018674362689772538,0.10450001976763208,0.07487374708481134,0.5665959985734603,0.03805500268936157,0.20106270909309387,0.3333333333333333,0.3333333333333333,3,0.7869376999811784,0.21306230001882168,0.974171423256518,0.7011707161320524,3.5198405385017395,0.36363636363636365,16,0.7272727272727273,False,False,0.02087114337568058,False,False,True
CB1_CAUR_S_CF2_RI2_TI2_R12_C02__seed691201__it0000179,CB1_CAUR_S_CF2_RI2_TI2_R12_C02,S,CF2,40-60%,ts_3826dec94c248a800626,RELATED_VARIANT,22,0.6597527861595154,0.5167363946132614,0.5081121325492859,0.03630981655835778,0.03244281808535258,0.14554146476985588,0.5368175453268162,0.11714041233062744,0.18805661797523499,0.6666666666666666,0.6666666666666666,2,0.816299642386599,0.18370035761340098,0.970502424205772,1.3051675825893645,5.946947515010834,0.13636363636363635,18,0.8181818181818182,False,False,0.038360941586748035,False,False,True
CB1_CAUR_S_CF2_RI2_TI2_R12_C02__seed691201__it0000222,CB1_CAUR_S_CF2_RI2_TI2_R12_C02,S,CF2,60-80%,ts_274d3edd2923078b2917,RELATED_VARIANT,23,0.6317377686500549,0.5864231400721384,0.4971946179866791,0.007634075045314316,-0.011224814535429081,0.030541369064655377,0.5186287674051938,0.11658602952957153,0.1225823163986206,1.0,1.0,1,0.9262187088274046,0.07378129117259546,0.9556443003267533,1.3291065802020667,5.749700129032135,0.13043478260869565,16,0.6956521739130435,True,False,-0.0023126734505087886,False,False,False
CB1_CAUR_S_CF2_RI2_TI2_R12_C02__seed691201__it0000262,CB1_CAUR_S_CF2_RI2_TI2_R12_C02,S,CF2,80-100%,ts_3b9365546dac3feb8112,LOCAL_PERTURBATION,24,0.6100433468818665,0.6023037480727008,0.46213383475939435,0.030875268497193714,-0.15228722089280686,0.12425760084474749,0.45978028774830715,0.01869380474090576,0.16278812289237976,0.3333333333333333,0.3333333333333333,3,0.9298550724637681,0.07014492753623196,0.949930683067925,1.586201596103383,6.637649834156036,0.25,19,0.7916666666666666,True,False,-0.011246485473289597,False,False,False
CB1_CAUR_S_CF2_RI2_TI2_R12_C02__seed691201__it0000294,CB1_CAUR_S_CF2_RI2_TI2_R12_C02,S,CF2,80-100%,ts_15102b7d9398aad2dd4d,MATCHED_RANDOM,23,0.7997984886169434,0.6650190717929756,0.5010316173235575,0.030873696105659296,0.0040328775842984515,0.123720761384547,0.5249921126654221,0.06663340330123901,0.42450666427612305,0.6666666666666666,0.6666666666666666,2,0.9337944664031621,0.06620553359683794,0.9698253938760544,1.2479804533884054,6.196366786956787,0.43478260869565216,18,0.782608695652174,True,False,-0.044069385841537745,False,False,False
CB1_CAUR_S_CF2_RI2_TI2_R12_C02__seed691202__it0000015,CB1_CAUR_S_CF2_RI2_TI2_R12_C02,S,CF2,0-20%,ts_f3a9a8e074355e0e2707,STRUCTURED_NEAR_NEIGHBOR,24,0.6265692710876465,0.5170917511199599,0.5064667761325836,0.034417828642751655,0.02584153413772583,0.13793734443461322,0.5340730086118616,0.010310173034667969,0.10893106460571289,0.3333333333333333,0.3333333333333333,3,0.6971014492753622,0.3028985507246377,0.9682071114558505,1.1039413328790595,5.311312198638916,0.2916666666666667,12,0.5,False,False,0.004179498460184778,False,False,True
CB1_CAUR_S_CF2_RI2_TI2_R12_C02__seed691202__it0000055,CB1_CAUR_S_CF2_RI2_TI2_R12_C02,S,CF2,0-20%,ts_964d24f1c4d1af55cd4f,RELATED_VARIANT,24,0.6607270836830139,0.5818877565440278,0.5053805112838745,0.005975017897792287,0.021525290484229725,0.023902447830068785,0.5322773701147211,0.09152328968048096,0.14989179372787476,0.6666666666666666,0.6666666666666666,2,0.9063768115942028,0.0936231884057972,0.9576284836751255,0.9643682045078702,4.4270599484443665,0.08333333333333333,19,0.7916666666666666,True,False,-0.009689922480620155,False,False,False
CB1_CAUR_S_CF2_RI2_TI2_R12_C02__seed691202__it0000098,CB1_CAUR_S_CF2_RI2_TI2_R12_C02,S,CF2,20-40%,ts_77d23e3dcc35ddb4b173,LOCAL_PERTURBATION,24,0.6283363699913025,0.6014819812538127,0.46679922938346863,0.007261468340272476,-0.13302612056334814,0.02916558719234601,0.4677863111081365,0.0865129828453064,0.13106530904769897,1.0,1.0,1,0.9269565217391303,0.07304347826086961,0.9523768763476516,1.2963271502394043,4.711102902889252,0.16666666666666666,21,0.875,True,False,-0.011241217798594848,False,False,False
CB1_CAUR_S_CF2_RI2_TI2_R12_C02__seed691202__it0000138,CB1_CAUR_S_CF2_RI2_TI2_R12_C02,S,CF2,40-60%,ts_3e17330d108abf71f108,STRUCTURED_NEAR_NEIGHBOR,23,1.23638117313385,0.7386228267722511,0.5229811668395996,0.06614460555019405,0.09387559692064922,0.2677628869785468,0.5622301971832161,0.04295945167541504,1.335972547531128,0.6666666666666666,0.6666666666666666,2,0.8833992094861661,0.11660079051383392,0.9650668922228985,1.151555151970415,4.8179110288619995,0.8695652173913043,12,0.5217391304347826,False,False,0.025829483410331793,False,False,True
CB1_CAUR_S_CF2_RI2_TI2_R12_C02__seed691202__it0000178,CB1_CAUR_S_CF2_RI2_TI2_R12_C02,S,CF2,40-60%,ts_418c34520eb63ab8d0a3,RELATED_VARIANT,21,0.9835755228996277,0.6661674469964033,0.49236543973286945,0.06107316222487708,-0.03128504287451506,0.24630605460893165,0.5102536103472491,0.035035789012908936,1.0110454950481653,0.3333333333333333,0.3333333333333333,3,0.9536796536796537,0.04632034632034628,0.9636919780155043,1.1792742388793664,5.6967989802360535,0.7619047619047619,17,0.8095238095238095,False,False,-0.010521281683405069,False,False,False
CB1_CAUR_S_CF2_RI2_TI2_R12_C02__seed691202__it0000221,CB1_CAUR_S_CF2_RI2_TI2_R12_C02,S,CF2,60-80%,ts_473ccaaaa5262741307a,STRUCTURED_NEAR_NEIGHBOR,24,0.5891628265380859,0.5014792239134975,0.4540916581948598,0.02568334724744782,-0.18464845791459084,0.103758628112673,0.4463777818240395,0.11542859673500061,0.12990424036979675,0.6666666666666666,0.6666666666666666,2,0.8852173913043476,0.11478260869565227,0.9688005313569841,1.3456126168963811,6.338541030883789,0.08333333333333333,19,0.7916666666666666,False,False,0.02298050139275766,False,False,True
CB1_CAUR_S_CF2_RI2_TI2_R12_C02__seed691202__it0000261,CB1_CAUR_S_CF2_RI2_TI2_R12_C02,S,CF2,80-100%,ts_0306271bb24e8e76bcbd,MATCHED_RANDOM,23,0.6772875189781189,0.7389724929159899,0.48045740524927777,0.013160668153558049,-0.0782726729909579,0.05277731344664047,0.4906219478660009,0.060707688331604004,0.2623204290866852,0.6666666666666666,0.6666666666666666,2,0.5200922266139658,0.4799077733860342,0.9738688932275296,0.5948906492449795,3.0414626002311707,0.43478260869565216,17,0.7391304347826086,True,False,-0.019205002233139794,False,False,False
CB1_CAUR_S_CF2_RI2_TI2_R12_C02__seed691202__it0000293,CB1_CAUR_S_CF2_RI2_TI2_R12_C02,S,CF2,80-100%,ts_b04c2f94e36c4ade7a63,STRUCTURED_NEAR_NEIGHBOR,23,0.8173311352729797,0.6162813905015503,0.4920086959997813,0.04750552516471596,-0.03264380246400833,0.19113299678158294,0.5096860651317533,0.001625657081604004,0.3109976649284363,0.6666666666666666,0.6666666666666666,2,0.9193017127799736,0.08069828722002632,0.9633890144830172,1.1826399739628717,5.628682434558868,0.34782608695652173,12,0.5217391304347826,False,False,-0.00891089108910891,False,False,False
CB1_CAUR_S_CF2_RI2_TI2_R12__seed691201__it0000015,CB1_CAUR_S_CF2_RI2_TI2_R12,S,CF2,0-20%,ts_cd13475ff1a51d017d67,ORIGINAL_OPERATOR,24,1.11949622631073,0.6934013497818562,0.5177554587523142,0.07833264544913723,0.07106781999270122,0.31646044031125947,0.5528262232756065,0.016054987907409668,1.4155075252056122,0.6666666666666666,0.6666666666666666,2,0.9730434782608693,0.026956521739130546,0.9474047841608795,1.3004817476643142,5.55249297618866,0.75,18,0.75,False,False,-0.00465686274509804,False,False,False
