state_id,instance_id,target_set_id,oof_fold,scale,CF_level,search_stage,origin_family,primary_origin_rule,origin_destroy_operator,selected_winner,categorical_reason_count,numeric_reason_count,reason_count,multiple_causes,maximum_absolute_robust_z,categorical_reasons,numeric_reasons,reason_signature
CB1_CAUR_S_CF1_RI2_TI2_R12__seed691201__it0000092,CB1_CAUR_S_CF1_RI2_TI2_R12,ts_b00021d20b1a466a37c3,0,S,CF1,20-40%,STRUCTURED_NEAR_NEIGHBOR,near_low_slack,related,False,0,1,1,False,222222.22222222222,,numeric_robust_z:critical_overlap_fraction,numeric_robust_z:critical_overlap_fraction
CB1_CAUR_S_CF1_RI2_TI2_R12__seed691201__it0000092,CB1_CAUR_S_CF1_RI2_TI2_R12,ts_beb6683101cc6fe59db1,0,S,CF1,20-40%,STRUCTURED_NEAR_NEIGHBOR,near_high_W_delay,related,False,0,1,1,False,111111.11111111111,,numeric_robust_z:critical_overlap_fraction,numeric_robust_z:critical_overlap_fraction
CB1_CAUR_S_CF1_RI2_TI2_R12__seed691201__it0000092,CB1_CAUR_S_CF1_RI2_TI2_R12,ts_c33bd1dd482f57a50d73,0,S,CF1,20-40%,ORIGINAL_OPERATOR,operator_critical,critical,False,0,1,1,False,222222.22222222222,,numeric_robust_z:critical_overlap_fraction,numeric_robust_z:critical_overlap_fraction
CB1_CAUR_S_CF1_RI2_TI2_R12__seed691201__it0000092,CB1_CAUR_S_CF1_RI2_TI2_R12,ts_d3d8f871c600054ffd0a,0,S,CF1,20-40%,STRUCTURED_NEAR_NEIGHBOR,near_same_island_chain,related,True,0,1,1,False,111111.11111111111,,numeric_robust_z:critical_overlap_fraction,numeric_robust_z:critical_overlap_fraction
CB1_CAUR_S_CF1_RI2_TI2_R12__seed691201__it0000092,CB1_CAUR_S_CF1_RI2_TI2_R12,ts_d4bb158730579063e57b,0,S,CF1,20-40%,ORIGINAL_OPERATOR,operator_w_bottleneck,w_bottleneck,False,0,1,1,False,111111.11111111111,,numeric_robust_z:critical_overlap_fraction,numeric_robust_z:critical_overlap_fraction
CB1_CAUR_S_CF1_RI2_TI2_R12__seed691201__it0000092,CB1_CAUR_S_CF1_RI2_TI2_R12,ts_dcc8eed17f51f0720d98,0,S,CF1,20-40%,RELATED_VARIANT,related_variant_2,related,False,0,1,1,False,1000000.0,,numeric_robust_z:origin_rule_count,numeric_robust_z:origin_rule_count
CB1_CAUR_S_CF1_RI2_TI2_R12__seed691201__it0000092,CB1_CAUR_S_CF1_RI2_TI2_R12,ts_efaffb2cdc0e0c1886cf,0,S,CF1,20-40%,STRUCTURED_NEAR_NEIGHBOR,near_precedence_neighbor,related,False,0,1,1,False,111111.11111111111,,numeric_robust_z:critical_overlap_fraction,numeric_robust_z:critical_overlap_fraction
CB1_CAUR_S_CF1_RI2_TI2_R12__seed691201__it0000092,CB1_CAUR_S_CF1_RI2_TI2_R12,ts_f47ab23df042f511fa06,0,S,CF1,20-40%,LOCAL_PERTURBATION,one_operation_swap,related,False,0,1,1,False,111111.11111111111,,numeric_robust_z:critical_overlap_fraction,numeric_robust_z:critical_overlap_fraction
CB1_CAUR_S_CF1_RI2_TI2_R12__seed691201__it0000092,CB1_CAUR_S_CF1_RI2_TI2_R12,ts_faf93ab73f4baba7a866,0,S,CF1,20-40%,MATCHED_RANDOM,matched_random_3,random,False,0,1,1,False,111111.11111111111,,numeric_robust_z:critical_overlap_fraction,numeric_robust_z:critical_overlap_fraction
CB1_CAUR_S_CF1_RI2_TI2_R12__seed691201__it0000130,CB1_CAUR_S_CF1_RI2_TI2_R12,ts_2a9a75a42f0b05e62705,0,S,CF1,40-60%,ORIGINAL_OPERATOR,operator_related,related,False,0,1,1,False,1000000.0,,numeric_robust_z:is_fallback,numeric_robust_z:is_fallback
CB1_CAUR_S_CF1_RI2_TI2_R12__seed691201__it0000130,CB1_CAUR_S_CF1_RI2_TI2_R12,ts_2b8763ab657829dca3fb,0,S,CF1,40-60%,RELATED_VARIANT,related_variant_3,related,False,0,1,1,False,111111.11111111111,,numeric_robust_z:critical_overlap_fraction,numeric_robust_z:critical_overlap_fraction
CB1_CAUR_S_CF1_RI2_TI2_R12__seed691201__it0000130,CB1_CAUR_S_CF1_RI2_TI2_R12,ts_63aad0e5d40a656794c9,0,S,CF1,40-60%,STRUCTURED_NEAR_NEIGHBOR,near_low_slack,related,False,0,1,1,False,111111.11111111111,,numeric_robust_z:critical_overlap_fraction,numeric_robust_z:critical_overlap_fraction
CB1_CAUR_S_CF1_RI2_TI2_R12__seed691201__it0000130,CB1_CAUR_S_CF1_RI2_TI2_R12,ts_8ca45bbd0ebb6705bdae,0,S,CF1,40-60%,RELATED_VARIANT,related_variant_1,related,False,0,1,1,False,1000000.0,,numeric_robust_z:origin_rule_count,numeric_robust_z:origin_rule_count
CB1_CAUR_S_CF1_RI2_TI2_R12__seed691201__it0000130,CB1_CAUR_S_CF1_RI2_TI2_R12,ts_91d0ee42107f82d970de,0,S,CF1,40-60%,ORIGINAL_OPERATOR,operator_overloaded_island,overloaded_island,False,0,1,1,False,222222.22222222222,,numeric_robust_z:critical_overlap_fraction,numeric_robust_z:critical_overlap_fraction
CB1_CAUR_S_CF1_RI2_TI2_R12__seed691201__it0000130,CB1_CAUR_S_CF1_RI2_TI2_R12,ts_95aca20024a77b9251e4,0,S,CF1,40-60%,LOCAL_PERTURBATION,related_replace_25,related,False,0,1,1,False,111111.11111111111,,numeric_robust_z:critical_overlap_fraction,numeric_robust_z:critical_overlap_fraction
CB1_CAUR_S_CF1_RI2_TI2_R12__seed691201__it0000130,CB1_CAUR_S_CF1_RI2_TI2_R12,ts_9f48b95b97dd8fe9a73a,0,S,CF1,40-60%,ORIGINAL_OPERATOR,operator_f_bottleneck,f_bottleneck,False,0,1,1,False,111111.11111111111,,numeric_robust_z:critical_overlap_fraction,numeric_robust_z:critical_overlap_fraction
CB1_CAUR_S_CF1_RI2_TI2_R12__seed691201__it0000130,CB1_CAUR_S_CF1_RI2_TI2_R12,ts_ac1bfcd65eb639344823,0,S,CF1,40-60%,ORIGINAL_OPERATOR,operator_random,random,False,0,1,1,False,111111.11111111111,,numeric_robust_z:critical_overlap_fraction,numeric_robust_z:critical_overlap_fraction
CB1_CAUR_S_CF1_RI2_TI2_R12__seed691201__it0000130,CB1_CAUR_S_CF1_RI2_TI2_R12,ts_c1a11fcb6b4064b9336b,0,S,CF1,40-60%,ORIGINAL_OPERATOR,operator_critical,critical,False,0,1,1,False,222222.22222222222,,numeric_robust_z:critical_overlap_fraction,numeric_robust_z:critical_overlap_fraction
CB1_CAUR_S_CF1_RI2_TI2_R12__seed691201__it0000130,CB1_CAUR_S_CF1_RI2_TI2_R12,ts_df7552a1ada7a2de9f5d,0,S,CF1,40-60%,MATCHED_RANDOM,matched_random_3,random,False,0,1,1,False,111111.11111111111,,numeric_robust_z:critical_overlap_fraction,numeric_robust_z:critical_overlap_fraction
CB1_CAUR_S_CF1_RI2_TI2_R12__seed691201__it0000170,CB1_CAUR_S_CF1_RI2_TI2_R12,ts_4a5853b00d0bf78811cc,0,S,CF1,40-60%,MATCHED_RANDOM,matched_random_3,random,False,0,1,1,False,111111.11111111111,,numeric_robust_z:critical_overlap_fraction,numeric_robust_z:critical_overlap_fraction
CB1_CAUR_S_CF1_RI2_TI2_R12__seed691201__it0000170,CB1_CAUR_S_CF1_RI2_TI2_R12,ts_863c49510c294c064594,0,S,CF1,40-60%,ORIGINAL_OPERATOR,operator_critical,critical,False,0,1,1,False,111111.11111111111,,numeric_robust_z:critical_overlap_fraction,numeric_robust_z:critical_overlap_fraction
CB1_CAUR_S_CF1_RI2_TI2_R12__seed691201__it0000170,CB1_CAUR_S_CF1_RI2_TI2_R12,ts_8fb1e3cf025defc6b8cd,0,S,CF1,40-60%,STRUCTURED_NEAR_NEIGHBOR,near_low_slack,related,False,0,1,1,False,111111.11111111111,,numeric_robust_z:critical_overlap_fraction,numeric_robust_z:critical_overlap_fraction
CB1_CAUR_S_CF1_RI2_TI2_R12__seed691201__it0000170,CB1_CAUR_S_CF1_RI2_TI2_R12,ts_90fc31fa77ba9940dad5,0,S,CF1,40-60%,STRUCTURED_NEAR_NEIGHBOR,near_high_W_delay,related,False,0,1,1,False,111111.11111111111,,numeric_robust_z:critical_overlap_fraction,numeric_robust_z:critical_overlap_fraction
CB1_CAUR_S_CF1_RI2_TI2_R12__seed691201__it0000170,CB1_CAUR_S_CF1_RI2_TI2_R12,ts_be164db2a36a49fd9502,0,S,CF1,40-60%,LOCAL_PERTURBATION,one_operation_swap,related,False,0,1,1,False,111111.11111111111,,numeric_robust_z:critical_overlap_fraction,numeric_robust_z:critical_overlap_fraction
CB1_CAUR_S_CF1_RI2_TI2_R12__seed691201__it0000170,CB1_CAUR_S_CF1_RI2_TI2_R12,ts_c561712fcb8d227a199b,0,S,CF1,40-60%,RELATED_VARIANT,related_variant_2,related,False,0,1,1,False,111111.11111111111,,numeric_robust_z:critical_overlap_fraction,numeric_robust_z:critical_overlap_fraction
CB1_CAUR_S_CF1_RI2_TI2_R12__seed691201__it0000170,CB1_CAUR_S_CF1_RI2_TI2_R12,ts_d13b7a1fe44151444a7b,0,S,CF1,40-60%,ORIGINAL_OPERATOR,operator_overloaded_island,overloaded_island,False,0,1,1,False,111111.11111111111,,numeric_robust_z:critical_overlap_fraction,numeric_robust_z:critical_overlap_fraction
CB1_CAUR_S_CF1_RI2_TI2_R12__seed691201__it0000170,CB1_CAUR_S_CF1_RI2_TI2_R12,ts_d768d1a6bfc1da664ab0,0,S,CF1,40-60%,ORIGINAL_OPERATOR,operator_related,related,False,0,2,2,True,1000000.0,,numeric_robust_z:critical_overlap_fraction+numeric_robust_z:is_fallback,numeric_robust_z:critical_overlap_fraction+numeric_robust_z:is_fallback
CB1_CAUR_S_CF1_RI2_TI2_R12__seed691201__it0000170,CB1_CAUR_S_CF1_RI2_TI2_R12,ts_e6d68f0e2507bdc1af2e,0,S,CF1,40-60%,STRUCTURED_NEAR_NEIGHBOR,near_same_island_chain,related,False,0,1,1,False,111111.11111111111,,numeric_robust_z:critical_overlap_fraction,numeric_robust_z:critical_overlap_fraction
CB1_CAUR_S_CF1_RI2_TI2_R12__seed691201__it0000170,CB1_CAUR_S_CF1_RI2_TI2_R12,ts_f402135580886a466a5e,0,S,CF1,40-60%,LOCAL_PERTURBATION,related_replace_25,related,False,0,1,1,False,111111.11111111111,,numeric_robust_z:critical_overlap_fraction,numeric_robust_z:critical_overlap_fraction
CB1_CAUR_S_CF1_RI2_TI2_R12__seed691201__it0000212,CB1_CAUR_S_CF1_RI2_TI2_R12,ts_1e8abbbff61d6acfb240,0,S,CF1,60-80%,ORIGINAL_OPERATOR,operator_related,related,False,0,1,1,False,1000000.0,,numeric_robust_z:is_fallback,numeric_robust_z:is_fallback
CB1_CAUR_S_CF1_RI2_TI2_R12__seed691201__it0000212,CB1_CAUR_S_CF1_RI2_TI2_R12,ts_43246abe16acab9447f6,0,S,CF1,60-80%,ORIGINAL_OPERATOR,operator_critical,critical,False,0,1,1,False,111111.11111111111,,numeric_robust_z:critical_overlap_fraction,numeric_robust_z:critical_overlap_fraction
CB1_CAUR_S_CF1_RI2_TI2_R12__seed691201__it0000212,CB1_CAUR_S_CF1_RI2_TI2_R12,ts_564c041eedb4d96b3fb6,0,S,CF1,60-80%,LOCAL_PERTURBATION,related_replace_50,related,False,0,1,1,False,111111.11111111111,,numeric_robust_z:critical_overlap_fraction,numeric_robust_z:critical_overlap_fraction
CB1_CAUR_S_CF1_RI2_TI2_R12__seed691201__it0000212,CB1_CAUR_S_CF1_RI2_TI2_R12,ts_8eb0abc46cefcece977d,0,S,CF1,60-80%,RELATED_VARIANT,related_variant_1,related,False,0,1,1,False,1000000.0,,numeric_robust_z:origin_rule_count,numeric_robust_z:origin_rule_count
CB1_CAUR_S_CF1_RI2_TI2_R12__seed691201__it0000212,CB1_CAUR_S_CF1_RI2_TI2_R12,ts_ed5358703d252d830aa5,0,S,CF1,60-80%,RELATED_VARIANT,related_variant_3,related,False,0,1,1,False,1000000.0,,numeric_robust_z:origin_rule_count,numeric_robust_z:origin_rule_count
CB1_CAUR_S_CF1_RI2_TI2_R12__seed691201__it0000212,CB1_CAUR_S_CF1_RI2_TI2_R12,ts_fdf5aae11ff67016ff09,0,S,CF1,60-80%,STRUCTURED_NEAR_NEIGHBOR,near_low_slack,related,False,0,1,1,False,111111.11111111111,,numeric_robust_z:critical_overlap_fraction,numeric_robust_z:critical_overlap_fraction
CB1_CAUR_S_CF1_RI2_TI2_R12__seed691201__it0000250,CB1_CAUR_S_CF1_RI2_TI2_R12,ts_11aed0289c1c5b596384,0,S,CF1,80-100%,RELATED_VARIANT,related_variant_1,related,False,0,1,1,False,1000000.0,,numeric_robust_z:origin_rule_count,numeric_robust_z:origin_rule_count
CB1_CAUR_S_CF1_RI2_TI2_R12__seed691201__it0000250,CB1_CAUR_S_CF1_RI2_TI2_R12,ts_393b3129e7aa95a5f454,0,S,CF1,80-100%,ORIGINAL_OPERATOR,operator_w_bottleneck,w_bottleneck,False,0,1,1,False,9.333333333333334,,numeric_robust_z:bottleneck_overlap_fraction,numeric_robust_z:bottleneck_overlap_fraction
CB1_CAUR_S_CF1_RI2_TI2_R12__seed691201__it0000250,CB1_CAUR_S_CF1_RI2_TI2_R12,ts_7c18df6dd9e1781bc272,0,S,CF1,80-100%,STRUCTURED_NEAR_NEIGHBOR,near_low_slack,related,False,0,1,1,False,111111.11111111111,,numeric_robust_z:critical_overlap_fraction,numeric_robust_z:critical_overlap_fraction
CB1_CAUR_S_CF1_RI2_TI2_R12__seed691201__it0000250,CB1_CAUR_S_CF1_RI2_TI2_R12,ts_de1236fef16231327e37,0,S,CF1,80-100%,MATCHED_RANDOM,matched_random_1,random,False,0,1,1,False,111111.11111111111,,numeric_robust_z:critical_overlap_fraction,numeric_robust_z:critical_overlap_fraction
CB1_CAUR_S_CF1_RI2_TI2_R12__seed691201__it0000250,CB1_CAUR_S_CF1_RI2_TI2_R12,ts_e16f0a552b19da36ce59,0,S,CF1,80-100%,ORIGINAL_OPERATOR,operator_related,related,False,0,3,3,True,1000000.0,,numeric_robust_z:origin_rule_count+numeric_robust_z:origin_family_count+numeric_robust_z:is_fallback,numeric_robust_z:origin_rule_count+numeric_robust_z:origin_family_count+numeric_robust_z:is_fallback
CB1_CAUR_S_CF1_RI2_TI2_R12__seed691201__it0000250,CB1_CAUR_S_CF1_RI2_TI2_R12,ts_e63f056c4c53d66dcf6e,0,S,CF1,80-100%,ORIGINAL_OPERATOR,operator_critical,critical,False,0,2,2,True,444444.44444444444,,numeric_robust_z:critical_overlap_fraction+numeric_robust_z:bottleneck_overlap_fraction,numeric_robust_z:critical_overlap_fraction+numeric_robust_z:bottleneck_overlap_fraction
CB1_CAUR_S_CF1_RI2_TI2_R12__seed691201__it0000281,CB1_CAUR_S_CF1_RI2_TI2_R12,ts_48386971f809eded0020,0,S,CF1,80-100%,ORIGINAL_OPERATOR,operator_related,related,False,0,1,1,False,1000000.0,,numeric_robust_z:is_fallback,numeric_robust_z:is_fallback
CB1_CAUR_S_CF1_RI2_TI2_R12__seed691201__it0000281,CB1_CAUR_S_CF1_RI2_TI2_R12,ts_53aa224fad64e9135083,0,S,CF1,80-100%,ORIGINAL_OPERATOR,operator_critical,critical,False,0,1,1,False,111111.11111111111,,numeric_robust_z:critical_overlap_fraction,numeric_robust_z:critical_overlap_fraction
CB1_CAUR_S_CF1_RI2_TI2_R12__seed691201__it0000281,CB1_CAUR_S_CF1_RI2_TI2_R12,ts_8166f950ddeba0f291e8,0,S,CF1,80-100%,RELATED_VARIANT,related_variant_3,related,False,0,1,1,False,1000000.0,,numeric_robust_z:origin_rule_count,numeric_robust_z:origin_rule_count
CB1_CAUR_S_CF1_RI2_TI2_R12__seed691201__it0000281,CB1_CAUR_S_CF1_RI2_TI2_R12,ts_da94b18b42a3ff594c81,0,S,CF1,80-100%,STRUCTURED_NEAR_NEIGHBOR,near_low_slack,related,True,0,1,1,False,111111.11111111111,,numeric_robust_z:critical_overlap_fraction,numeric_robust_z:critical_overlap_fraction
CB1_CAUR_S_CF1_RI2_TI2_R12__seed691202__it0000014,CB1_CAUR_S_CF1_RI2_TI2_R12,ts_2b6be784bca2e5c3d92d,0,S,CF1,0-20%,RELATED_VARIANT,related_variant_1,related,False,0,1,1,False,111111.11111111111,,numeric_robust_z:critical_overlap_fraction,numeric_robust_z:critical_overlap_fraction
CB1_CAUR_S_CF1_RI2_TI2_R12__seed691202__it0000014,CB1_CAUR_S_CF1_RI2_TI2_R12,ts_5b61f602671b1af83aae,0,S,CF1,0-20%,MATCHED_RANDOM,matched_random_3,random,False,0,1,1,False,111111.11111111111,,numeric_robust_z:critical_overlap_fraction,numeric_robust_z:critical_overlap_fraction
CB1_CAUR_S_CF1_RI2_TI2_R12__seed691202__it0000014,CB1_CAUR_S_CF1_RI2_TI2_R12,ts_8e44096a4dec8a9546f8,0,S,CF1,0-20%,ORIGINAL_OPERATOR,operator_random,random,False,0,1,1,False,111111.11111111111,,numeric_robust_z:critical_overlap_fraction,numeric_robust_z:critical_overlap_fraction
CB1_CAUR_S_CF1_RI2_TI2_R12__seed691202__it0000014,CB1_CAUR_S_CF1_RI2_TI2_R12,ts_9d3b4e6c5a05e018afc2,0,S,CF1,0-20%,STRUCTURED_NEAR_NEIGHBOR,near_low_slack,related,False,0,1,1,False,111111.11111111111,,numeric_robust_z:critical_overlap_fraction,numeric_robust_z:critical_overlap_fraction
CB1_CAUR_S_CF1_RI2_TI2_R12__seed691202__it0000014,CB1_CAUR_S_CF1_RI2_TI2_R12,ts_aa9558bd138cf3db5a2c,0,S,CF1,0-20%,ORIGINAL_OPERATOR,operator_critical,critical,False,0,1,1,False,111111.11111111111,,numeric_robust_z:critical_overlap_fraction,numeric_robust_z:critical_overlap_fraction
CB1_CAUR_S_CF1_RI2_TI2_R12__seed691202__it0000014,CB1_CAUR_S_CF1_RI2_TI2_R12,ts_f2e1f10007d12ac21dbe,0,S,CF1,0-20%,ORIGINAL_OPERATOR,operator_related,related,False,0,1,1,False,1000000.0,,numeric_robust_z:is_fallback,numeric_robust_z:is_fallback
CB1_CAUR_S_CF1_RI2_TI2_R12__seed691202__it0000052,CB1_CAUR_S_CF1_RI2_TI2_R12,ts_06c0297d5a71cbb50564,0,S,CF1,0-20%,ORIGINAL_OPERATOR,operator_overloaded_island,overloaded_island,True,0,1,1,False,111111.11111111111,,numeric_robust_z:critical_overlap_fraction,numeric_robust_z:critical_overlap_fraction
CB1_CAUR_S_CF1_RI2_TI2_R12__seed691202__it0000052,CB1_CAUR_S_CF1_RI2_TI2_R12,ts_0c0d356add4ce3d05171,0,S,CF1,0-20%,RELATED_VARIANT,related_variant_4,related,False,0,2,2,True,111111.11111111111,,numeric_robust_z:critical_overlap_fraction+numeric_robust_z:bottleneck_overlap_fraction,numeric_robust_z:critical_overlap_fraction+numeric_robust_z:bottleneck_overlap_fraction
CB1_CAUR_S_CF1_RI2_TI2_R12__seed691202__it0000052,CB1_CAUR_S_CF1_RI2_TI2_R12,ts_176780fb6d9d04388f44,0,S,CF1,0-20%,RELATED_VARIANT,related_variant_1,related,False,0,1,1,False,1000000.0,,numeric_robust_z:origin_rule_count,numeric_robust_z:origin_rule_count
CB1_CAUR_S_CF1_RI2_TI2_R12__seed691202__it0000052,CB1_CAUR_S_CF1_RI2_TI2_R12,ts_274524ab8256343b6110,0,S,CF1,0-20%,ORIGINAL_OPERATOR,operator_critical,critical,False,0,2,2,True,444444.44444444444,,numeric_robust_z:critical_overlap_fraction+numeric_robust_z:bottleneck_overlap_fraction,numeric_robust_z:critical_overlap_fraction+numeric_robust_z:bottleneck_overlap_fraction
CB1_CAUR_S_CF1_RI2_TI2_R12__seed691202__it0000052,CB1_CAUR_S_CF1_RI2_TI2_R12,ts_41d46a34d55541c60fef,0,S,CF1,0-20%,RELATED_VARIANT,related_variant_2,related,False,0,1,1,False,111111.11111111111,,numeric_robust_z:critical_overlap_fraction,numeric_robust_z:critical_overlap_fraction
CB1_CAUR_S_CF1_RI2_TI2_R12__seed691202__it0000052,CB1_CAUR_S_CF1_RI2_TI2_R12,ts_496c0ab3042c6dfee282,0,S,CF1,0-20%,ORIGINAL_OPERATOR,operator_related,related,False,0,1,1,False,1000000.0,,numeric_robust_z:is_fallback,numeric_robust_z:is_fallback
CB1_CAUR_S_CF1_RI2_TI2_R12__seed691202__it0000052,CB1_CAUR_S_CF1_RI2_TI2_R12,ts_6cddbf7f6c36dc92dcae,0,S,CF1,0-20%,MATCHED_RANDOM,matched_random_3,random,False,0,2,2,True,222222.22222222222,,numeric_robust_z:critical_overlap_fraction+numeric_robust_z:bottleneck_overlap_fraction,numeric_robust_z:critical_overlap_fraction+numeric_robust_z:bottleneck_overlap_fraction
CB1_CAUR_S_CF1_RI2_TI2_R12__seed691202__it0000052,CB1_CAUR_S_CF1_RI2_TI2_R12,ts_8c1238b85446a8fbaa9f,0,S,CF1,0-20%,ORIGINAL_OPERATOR,operator_w_bottleneck,w_bottleneck,False,0,1,1,False,111111.11111111111,,numeric_robust_z:critical_overlap_fraction,numeric_robust_z:critical_overlap_fraction
CB1_CAUR_S_CF1_RI2_TI2_R12__seed691202__it0000052,CB1_CAUR_S_CF1_RI2_TI2_R12,ts_bbc6857aa6f427535660,0,S,CF1,0-20%,STRUCTURED_NEAR_NEIGHBOR,near_precedence_neighbor,related,False,0,1,1,False,111111.11111111111,,numeric_robust_z:critical_overlap_fraction,numeric_robust_z:critical_overlap_fraction
CB1_CAUR_S_CF1_RI2_TI2_R12__seed691202__it0000052,CB1_CAUR_S_CF1_RI2_TI2_R12,ts_cd3f8e188f529a233db0,0,S,CF1,0-20%,LOCAL_PERTURBATION,one_operation_swap,related,False,0,1,1,False,111111.11111111111,,numeric_robust_z:critical_overlap_fraction,numeric_robust_z:critical_overlap_fraction
CB1_CAUR_S_CF1_RI2_TI2_R12__seed691202__it0000052,CB1_CAUR_S_CF1_RI2_TI2_R12,ts_cd56dd708298577e894b,0,S,CF1,0-20%,STRUCTURED_NEAR_NEIGHBOR,near_same_product,related,False,0,1,1,False,111111.11111111111,,numeric_robust_z:critical_overlap_fraction,numeric_robust_z:critical_overlap_fraction
CB1_CAUR_S_CF1_RI2_TI2_R12__seed691202__it0000052,CB1_CAUR_S_CF1_RI2_TI2_R12,ts_ed453de4615d23b8b282,0,S,CF1,0-20%,STRUCTURED_NEAR_NEIGHBOR,near_low_slack,related,False,0,2,2,True,111111.11111111111,,numeric_robust_z:critical_overlap_fraction+numeric_robust_z:bottleneck_overlap_fraction,numeric_robust_z:critical_overlap_fraction+numeric_robust_z:bottleneck_overlap_fraction
CB1_CAUR_S_CF1_RI2_TI2_R12__seed691202__it0000052,CB1_CAUR_S_CF1_RI2_TI2_R12,ts_f3bf71671e74f2a4b545,0,S,CF1,0-20%,MATCHED_RANDOM,matched_random_2,random,False,0,2,2,True,111111.11111111111,,numeric_robust_z:critical_overlap_fraction+numeric_robust_z:bottleneck_overlap_fraction,numeric_robust_z:critical_overlap_fraction+numeric_robust_z:bottleneck_overlap_fraction
CB1_CAUR_S_CF1_RI2_TI2_R12__seed691202__it0000094,CB1_CAUR_S_CF1_RI2_TI2_R12,ts_0911112b0adee9d83e24,0,S,CF1,20-40%,ORIGINAL_OPERATOR,operator_overloaded_island,overloaded_island,True,0,1,1,False,111111.11111111111,,numeric_robust_z:critical_overlap_fraction,numeric_robust_z:critical_overlap_fraction
CB1_CAUR_S_CF1_RI2_TI2_R12__seed691202__it0000094,CB1_CAUR_S_CF1_RI2_TI2_R12,ts_158aa407ce8125d178ef,0,S,CF1,20-40%,LOCAL_PERTURBATION,one_operation_swap,related,False,0,1,1,False,111111.11111111111,,numeric_robust_z:critical_overlap_fraction,numeric_robust_z:critical_overlap_fraction
CB1_CAUR_S_CF1_RI2_TI2_R12__seed691202__it0000094,CB1_CAUR_S_CF1_RI2_TI2_R12,ts_32469b75ab0ee792de16,0,S,CF1,20-40%,LOCAL_PERTURBATION,two_operation_swap,related,False,0,1,1,False,111111.11111111111,,numeric_robust_z:critical_overlap_fraction,numeric_robust_z:critical_overlap_fraction
CB1_CAUR_S_CF1_RI2_TI2_R12__seed691202__it0000094,CB1_CAUR_S_CF1_RI2_TI2_R12,ts_4c6f0a6c0fed2334578a,0,S,CF1,20-40%,STRUCTURED_NEAR_NEIGHBOR,near_same_product,related,False,0,1,1,False,111111.11111111111,,numeric_robust_z:critical_overlap_fraction,numeric_robust_z:critical_overlap_fraction
CB1_CAUR_S_CF1_RI2_TI2_R12__seed691202__it0000094,CB1_CAUR_S_CF1_RI2_TI2_R12,ts_5b9aecc8f6ebb9011531,0,S,CF1,20-40%,STRUCTURED_NEAR_NEIGHBOR,near_high_W_delay,related,False,0,2,2,True,1000000.0,,numeric_robust_z:origin_rule_count+numeric_robust_z:critical_overlap_fraction,numeric_robust_z:origin_rule_count+numeric_robust_z:critical_overlap_fraction
CB1_CAUR_S_CF1_RI2_TI2_R12__seed691202__it0000094,CB1_CAUR_S_CF1_RI2_TI2_R12,ts_8bcaabe94315126df2b3,0,S,CF1,20-40%,ORIGINAL_OPERATOR,operator_critical,critical,False,0,1,1,False,222222.22222222222,,numeric_robust_z:critical_overlap_fraction,numeric_robust_z:critical_overlap_fraction
CB1_CAUR_S_CF1_RI2_TI2_R12__seed691202__it0000094,CB1_CAUR_S_CF1_RI2_TI2_R12,ts_b617c6e7c365b44ba7ec,0,S,CF1,20-40%,ORIGINAL_OPERATOR,operator_related,related,False,0,2,2,True,1000000.0,,numeric_robust_z:critical_overlap_fraction+numeric_robust_z:is_fallback,numeric_robust_z:critical_overlap_fraction+numeric_robust_z:is_fallback
CB1_CAUR_S_CF1_RI2_TI2_R12__seed691202__it0000094,CB1_CAUR_S_CF1_RI2_TI2_R12,ts_f4c783151a11147bac94,0,S,CF1,20-40%,ORIGINAL_OPERATOR,operator_w_bottleneck,w_bottleneck,False,0,1,1,False,111111.11111111111,,numeric_robust_z:critical_overlap_fraction,numeric_robust_z:critical_overlap_fraction
CB1_CAUR_S_CF1_RI2_TI2_R12__seed691202__it0000094,CB1_CAUR_S_CF1_RI2_TI2_R12,ts_fcf45a22d3cbe0f13c9b,0,S,CF1,20-40%,STRUCTURED_NEAR_NEIGHBOR,near_low_slack,related,False,0,1,1,False,222222.22222222222,,numeric_robust_z:critical_overlap_fraction,numeric_robust_z:critical_overlap_fraction
CB1_CAUR_S_CF1_RI2_TI2_R12__seed691202__it0000133,CB1_CAUR_S_CF1_RI2_TI2_R12,ts_458369ac187e732340f4,0,S,CF1,40-60%,RELATED_VARIANT,related_variant_3,related,False,0,1,1,False,111111.11111111111,,numeric_robust_z:critical_overlap_fraction,numeric_robust_z:critical_overlap_fraction
CB1_CAUR_S_CF1_RI2_TI2_R12__seed691202__it0000133,CB1_CAUR_S_CF1_RI2_TI2_R12,ts_6af155da4b52d0d11976,0,S,CF1,40-60%,RELATED_VARIANT,related_variant_2,related,False,0,1,1,False,111111.11111111111,,numeric_robust_z:critical_overlap_fraction,numeric_robust_z:critical_overlap_fraction
CB1_CAUR_S_CF1_RI2_TI2_R12__seed691202__it0000133,CB1_CAUR_S_CF1_RI2_TI2_R12,ts_afe9bfc8f8a2990a087c,0,S,CF1,40-60%,ORIGINAL_OPERATOR,operator_critical,critical,False,0,1,1,False,111111.11111111111,,numeric_robust_z:critical_overlap_fraction,numeric_robust_z:critical_overlap_fraction
