state_key,instance_id,dataset_role,scale,stage,actions,left,right,left_nonconstant,right_nonconstant,pair_informative,spearman,same_top1_all_states,top5_overlap_count,top5_denominator,top10_overlap_count,top10_denominator,tie_break,same_top1_condition
CLEAN|CB1_TRAIN_M_CF1_RI2_TI3_R02:seed817000032:iteration3560,CB1_TRAIN_M_CF1_RI2_TI3_R02,TRAIN,M,LATE,355,U0_IMMEDIATE,U1_SHORT_HORIZON,False,False,False,,True,5,5,10,10,utility_desc_then_action_id_asc,ALL_STATES
CLEAN|CB1_TRAIN_M_CF1_RI2_TI3_R02:seed817000032:iteration3560,CB1_TRAIN_M_CF1_RI2_TI3_R02,TRAIN,M,LATE,355,U0_IMMEDIATE,U2_COST_NORMALIZED,False,False,False,,True,5,5,10,10,utility_desc_then_action_id_asc,ALL_STATES
CLEAN|CB1_TRAIN_M_CF1_RI2_TI3_R02:seed817000032:iteration3560,CB1_TRAIN_M_CF1_RI2_TI3_R02,TRAIN,M,LATE,355,U0_IMMEDIATE,U3_STOCHASTIC_ROBUSTNESS,False,True,False,,False,0,5,0,10,utility_desc_then_action_id_asc,ALL_STATES
CLEAN|CB1_TRAIN_M_CF1_RI2_TI3_R02:seed817000032:iteration3560,CB1_TRAIN_M_CF1_RI2_TI3_R02,TRAIN,M,LATE,355,U1_SHORT_HORIZON,U2_COST_NORMALIZED,False,False,False,,True,5,5,10,10,utility_desc_then_action_id_asc,ALL_STATES
CLEAN|CB1_TRAIN_M_CF1_RI2_TI3_R02:seed817000032:iteration3560,CB1_TRAIN_M_CF1_RI2_TI3_R02,TRAIN,M,LATE,355,U1_SHORT_HORIZON,U3_STOCHASTIC_ROBUSTNESS,False,True,False,,False,0,5,0,10,utility_desc_then_action_id_asc,ALL_STATES
CLEAN|CB1_TRAIN_M_CF1_RI2_TI3_R02:seed817000032:iteration3560,CB1_TRAIN_M_CF1_RI2_TI3_R02,TRAIN,M,LATE,355,U2_COST_NORMALIZED,U3_STOCHASTIC_ROBUSTNESS,False,True,False,,False,0,5,0,10,utility_desc_then_action_id_asc,ALL_STATES
CLEAN|CB1_TRAIN_S_CF1_RI1_TI1_R01:seed817000054:iteration2760,CB1_TRAIN_S_CF1_RI1_TI1_R01,TRAIN,S,MIDDLE,345,U0_IMMEDIATE,U1_SHORT_HORIZON,False,False,False,,True,5,5,10,10,utility_desc_then_action_id_asc,ALL_STATES
CLEAN|CB1_TRAIN_S_CF1_RI1_TI1_R01:seed817000054:iteration2760,CB1_TRAIN_S_CF1_RI1_TI1_R01,TRAIN,S,MIDDLE,345,U0_IMMEDIATE,U2_COST_NORMALIZED,False,False,False,,True,5,5,10,10,utility_desc_then_action_id_asc,ALL_STATES
CLEAN|CB1_TRAIN_S_CF1_RI1_TI1_R01:seed817000054:iteration2760,CB1_TRAIN_S_CF1_RI1_TI1_R01,TRAIN,S,MIDDLE,345,U0_IMMEDIATE,U3_STOCHASTIC_ROBUSTNESS,False,True,False,,False,0,5,1,10,utility_desc_then_action_id_asc,ALL_STATES
CLEAN|CB1_TRAIN_S_CF1_RI1_TI1_R01:seed817000054:iteration2760,CB1_TRAIN_S_CF1_RI1_TI1_R01,TRAIN,S,MIDDLE,345,U1_SHORT_HORIZON,U2_COST_NORMALIZED,False,False,False,,True,5,5,10,10,utility_desc_then_action_id_asc,ALL_STATES
CLEAN|CB1_TRAIN_S_CF1_RI1_TI1_R01:seed817000054:iteration2760,CB1_TRAIN_S_CF1_RI1_TI1_R01,TRAIN,S,MIDDLE,345,U1_SHORT_HORIZON,U3_STOCHASTIC_ROBUSTNESS,False,True,False,,False,0,5,1,10,utility_desc_then_action_id_asc,ALL_STATES
CLEAN|CB1_TRAIN_S_CF1_RI1_TI1_R01:seed817000054:iteration2760,CB1_TRAIN_S_CF1_RI1_TI1_R01,TRAIN,S,MIDDLE,345,U2_COST_NORMALIZED,U3_STOCHASTIC_ROBUSTNESS,False,True,False,,False,0,5,1,10,utility_desc_then_action_id_asc,ALL_STATES
CLEAN|CB1_TRAIN_M_CF3_RI1_TI1_R01:seed817000045:iteration3660,CB1_TRAIN_M_CF3_RI1_TI1_R01,TRAIN,M,LATE,360,U0_IMMEDIATE,U1_SHORT_HORIZON,True,True,True,0.925822044149945,True,4,5,9,10,utility_desc_then_action_id_asc,ALL_STATES
CLEAN|CB1_TRAIN_M_CF3_RI1_TI1_R01:seed817000045:iteration3660,CB1_TRAIN_M_CF3_RI1_TI1_R01,TRAIN,M,LATE,360,U0_IMMEDIATE,U2_COST_NORMALIZED,True,True,True,0.9262538210741111,True,5,5,9,10,utility_desc_then_action_id_asc,ALL_STATES
CLEAN|CB1_TRAIN_M_CF3_RI1_TI1_R01:seed817000045:iteration3660,CB1_TRAIN_M_CF3_RI1_TI1_R01,TRAIN,M,LATE,360,U0_IMMEDIATE,U3_STOCHASTIC_ROBUSTNESS,True,True,True,0.17804326917220223,True,3,5,3,10,utility_desc_then_action_id_asc,ALL_STATES
