state_key,instance_id,dataset_role,scale,stage,actions,utility,nonconstant_informative,positive_best,spearman_valid,spearman,top1_realized_rank,top1_normalized_rank,top1_regret,top1_utility,best_utility,hit_at_1,hit_at_5,hit_at_10,ndcg,top1_utility_gap,top5_utility_gap,top10_utility_gap
CLEAN|CB1_TRAIN_S_CF1_RI1_TI1_R04:seed817000099:iteration580,CB1_TRAIN_S_CF1_RI1_TI1_R04,VALIDATION,S,EARLY,340,U3_STOCHASTIC_ROBUSTNESS,True,False,True,0.551616624634162,2,0.0029498525073746312,11.5,-110.0,-98.5,False,False,False,,11.5,11.5,11.5
CLEAN|CB1_TRAIN_M_CF1_RI1_TI2_R04:seed817000090:iteration1940,CB1_TRAIN_M_CF1_RI1_TI2_R04,VALIDATION,M,MIDDLE,360,U0_IMMEDIATE,True,True,True,0.11334011379370738,2,0.002785515320334262,7.0,13.0,20.0,False,False,False,0.5347609506976881,7.0,7.0,7.0
CLEAN|CB1_TRAIN_M_CF1_RI1_TI2_R04:seed817000090:iteration1940,CB1_TRAIN_M_CF1_RI1_TI2_R04,VALIDATION,M,MIDDLE,360,U1_SHORT_HORIZON,True,True,True,0.14370208419530267,2,0.002785515320334262,7.0,13.0,20.0,False,False,False,0.6222148301735154,7.0,7.0,7.0
CLEAN|CB1_TRAIN_M_CF1_RI1_TI2_R04:seed817000090:iteration1940,CB1_TRAIN_M_CF1_RI1_TI2_R04,VALIDATION,M,MIDDLE,360,U2_COST_NORMALIZED,True,True,True,0.14370208419530267,2,0.002785515320334262,38.707885209353506,71.33643919171851,110.04432440107202,False,False,False,0.6214495983937531,38.707885209353506,38.707885209353506,38.707885209353506
CLEAN|CB1_TRAIN_M_CF1_RI1_TI2_R04:seed817000090:iteration1940,CB1_TRAIN_M_CF1_RI1_TI2_R04,VALIDATION,M,MIDDLE,360,U3_STOCHASTIC_ROBUSTNESS,True,False,True,0.5127996529293097,24,0.06406685236768803,74.0,-182.875,-108.875,False,False,True,,74.0,23.75,0.0
CLEAN|CB1_TRAIN_S_CF1_RI2_TI3_R01:seed817000059:iteration4720,CB1_TRAIN_S_CF1_RI2_TI3_R01,TRAIN,S,LATE,335,U0_IMMEDIATE,False,False,False,,1,0.0,0.0,0.0,0.0,True,True,True,,0.0,0.0,0.0
CLEAN|CB1_TRAIN_S_CF1_RI2_TI3_R01:seed817000059:iteration4720,CB1_TRAIN_S_CF1_RI2_TI3_R01,TRAIN,S,LATE,335,U1_SHORT_HORIZON,False,False,False,,1,0.0,0.0,0.0,0.0,True,True,True,,0.0,0.0,0.0
CLEAN|CB1_TRAIN_S_CF1_RI2_TI3_R01:seed817000059:iteration4720,CB1_TRAIN_S_CF1_RI2_TI3_R01,TRAIN,S,LATE,335,U2_COST_NORMALIZED,False,False,False,,1,0.0,0.0,0.0,0.0,True,True,True,,0.0,0.0,0.0
CLEAN|CB1_TRAIN_S_CF1_RI2_TI3_R01:seed817000059:iteration4720,CB1_TRAIN_S_CF1_RI2_TI3_R01,TRAIN,S,LATE,335,U3_STOCHASTIC_ROBUSTNESS,True,False,True,0.707041262454751,2,0.0029940119760479044,7.5,-115.25,-107.75,False,True,True,,7.5,0.0,0.0
CLEAN|CB1_TRAIN_M_CF1_RI2_TI3_R02:seed817000032:iteration3560,CB1_TRAIN_M_CF1_RI2_TI3_R02,TRAIN,M,LATE,355,U0_IMMEDIATE,False,False,False,,1,0.0,0.0,0.0,0.0,True,True,True,,0.0,0.0,0.0
CLEAN|CB1_TRAIN_M_CF1_RI2_TI3_R02:seed817000032:iteration3560,CB1_TRAIN_M_CF1_RI2_TI3_R02,TRAIN,M,LATE,355,U1_SHORT_HORIZON,False,False,False,,1,0.0,0.0,0.0,0.0,True,True,True,,0.0,0.0,0.0
CLEAN|CB1_TRAIN_M_CF1_RI2_TI3_R02:seed817000032:iteration3560,CB1_TRAIN_M_CF1_RI2_TI3_R02,TRAIN,M,LATE,355,U2_COST_NORMALIZED,False,False,False,,1,0.0,0.0,0.0,0.0,True,True,True,,0.0,0.0,0.0
CLEAN|CB1_TRAIN_M_CF1_RI2_TI3_R02:seed817000032:iteration3560,CB1_TRAIN_M_CF1_RI2_TI3_R02,TRAIN,M,LATE,355,U3_STOCHASTIC_ROBUSTNESS,True,False,True,0.6897135299319057,40,0.11016949152542373,264.875,-366.625,-101.75,False,True,True,,264.875,0.0,0.0
CLEAN|CB1_TRAIN_S_CF1_RI1_TI1_R01:seed817000054:iteration2760,CB1_TRAIN_S_CF1_RI1_TI1_R01,TRAIN,S,MIDDLE,345,U0_IMMEDIATE,False,False,False,,1,0.0,0.0,0.0,0.0,True,True,True,,0.0,0.0,0.0
CLEAN|CB1_TRAIN_S_CF1_RI1_TI1_R01:seed817000054:iteration2760,CB1_TRAIN_S_CF1_RI1_TI1_R01,TRAIN,S,MIDDLE,345,U1_SHORT_HORIZON,False,False,False,,1,0.0,0.0,0.0,0.0,True,True,True,,0.0,0.0,0.0
CLEAN|CB1_TRAIN_S_CF1_RI1_TI1_R01:seed817000054:iteration2760,CB1_TRAIN_S_CF1_RI1_TI1_R01,TRAIN,S,MIDDLE,345,U2_COST_NORMALIZED,False,False,False,,1,0.0,0.0,0.0,0.0,True,True,True,,0.0,0.0,0.0
CLEAN|CB1_TRAIN_S_CF1_RI1_TI1_R01:seed817000054:iteration2760,CB1_TRAIN_S_CF1_RI1_TI1_R01,TRAIN,S,MIDDLE,345,U3_STOCHASTIC_ROBUSTNESS,True,False,True,0.45005468040567137,117,0.3372093023255814,144.875,-252.25,-107.375,False,False,False,,144.875,42.875,26.875
CLEAN|CB1_TRAIN_M_CF3_RI1_TI1_R01:seed817000045:iteration3660,CB1_TRAIN_M_CF3_RI1_TI1_R01,TRAIN,M,LATE,360,U0_IMMEDIATE,True,True,True,0.13226675789683726,7,0.016713091922005572,40.0,0.0,40.0,False,False,False,0.28149880866471183,40.0,40.0,21.0
