method,instance_id,instance_sha256,scale,CF_level,cell_replicate,seed,num_operations,budget_seconds,final_makespan,runtime_seconds,outer_runtime_seconds,best_found_seconds,decoder_evaluations,iterations,neural_decisions,fallback_count,feasible,result_path,current_development_bks,rpd_percent,hit_current_development_bks
PHASE6H,CB1_CAUR_L_CF2_RI2_TI2_R12_C02,48a9ab11246faafcf8189c16695cbf926f0ae8bdbc42dfab76d38b2d7830b091,L,CF2,C02,746101,194,388.0,4150.0,388.0128823069972,388.01311967198853,0.667441329016583,16572,2072,2072,1707,True,outputs/frozen_2o_baselines/phase6h/runs/CB1_CAUR_L_CF2_RI2_TI2_R12_C02/seed_746101.json,3957.0,4.877432398281527,False
PHASE6H,CB1_CAUR_L_CF2_RI2_TI2_R12_C02,48a9ab11246faafcf8189c16695cbf926f0ae8bdbc42dfab76d38b2d7830b091,L,CF2,C02,746102,194,388.0,4198.0,388.0003325010184,388.0007019969926,0.9189102330128662,16697,2087,2087,1975,True,outputs/frozen_2o_baselines/phase6h/runs/CB1_CAUR_L_CF2_RI2_TI2_R12_C02/seed_746102.json,3957.0,6.090472580237554,False
PHASE6H,CB1_CAUR_L_CF2_RI2_TI2_R12_C02,48a9ab11246faafcf8189c16695cbf926f0ae8bdbc42dfab76d38b2d7830b091,L,CF2,C02,746103,194,388.0,3957.0,388.06758526997874,388.06779536098475,0.6646026909875218,16626,2079,2079,2020,True,outputs/frozen_2o_baselines/phase6h/runs/CB1_CAUR_L_CF2_RI2_TI2_R12_C02/seed_746103.json,3957.0,0.0,True
PHASE6H,CB1_CAUR_L_CF3_RI2_TI2_R12,bdb01c2b6350b572dcac6be3c542e696143bd4766ab3ae7939bff36e6234f25b,L,CF3,C01,746101,183,366.0,4147.0,366.03016340799513,366.0302987060277,79.90864269397571,16330,2042,2042,1882,True,outputs/frozen_2o_baselines/phase6h/runs/CB1_CAUR_L_CF3_RI2_TI2_R12/seed_746101.json,4145.0,0.04825090470446321,False
PHASE6H,CB1_CAUR_L_CF3_RI2_TI2_R12,bdb01c2b6350b572dcac6be3c542e696143bd4766ab3ae7939bff36e6234f25b,L,CF3,C01,746102,183,366.0,4297.0,366.00216252799146,366.00235957899713,258.678913353011,16404,2051,2051,1837,True,outputs/frozen_2o_baselines/phase6h/runs/CB1_CAUR_L_CF3_RI2_TI2_R12/seed_746102.json,4145.0,3.667068757539204,False
PHASE6H,CB1_CAUR_L_CF3_RI2_TI2_R12,bdb01c2b6350b572dcac6be3c542e696143bd4766ab3ae7939bff36e6234f25b,L,CF3,C01,746103,183,366.0,4145.0,366.0045524939778,366.0049259730149,1.8797488519921899,16441,2055,2055,1409,True,outputs/frozen_2o_baselines/phase6h/runs/CB1_CAUR_L_CF3_RI2_TI2_R12/seed_746103.json,4145.0,0.0,True
PHASE6H,CB1_CAUR_L_CF3_RI2_TI2_R12_C02,2373d994f8a29b3d5bc58aacb9c4f74c8c60d0950760ab044a7354c19b09f9b9,L,CF3,C02,746101,179,358.0,3469.0,358.06502559699584,358.0651930650056,0.6235926339868456,16474,2060,2060,149,True,outputs/frozen_2o_baselines/phase6h/runs/CB1_CAUR_L_CF3_RI2_TI2_R12_C02/seed_746101.json,3180.0,9.08805031446541,False
PHASE6H,CB1_CAUR_L_CF3_RI2_TI2_R12_C02,2373d994f8a29b3d5bc58aacb9c4f74c8c60d0950760ab044a7354c19b09f9b9,L,CF3,C02,746102,179,358.0,3469.0,358.0228595340159,358.02304135798477,0.5514202560007107,16818,2103,2103,1882,True,outputs/frozen_2o_baselines/phase6h/runs/CB1_CAUR_L_CF3_RI2_TI2_R12_C02/seed_746102.json,3180.0,9.08805031446541,False
PHASE6H,CB1_CAUR_L_CF3_RI2_TI2_R12_C02,2373d994f8a29b3d5bc58aacb9c4f74c8c60d0950760ab044a7354c19b09f9b9,L,CF3,C02,746103,179,358.0,3418.0,358.06056019300013,358.06071966001764,0.7143161589920055,16818,2103,2103,1951,True,outputs/frozen_2o_baselines/phase6h/runs/CB1_CAUR_L_CF3_RI2_TI2_R12_C02/seed_746103.json,3180.0,7.484276729559748,False
PHASE6H,CB1_CAUR_M_CF1_RI2_TI2_R12,f3e73b5840e8e50e51b2bf81be2d17dc60648dd4666091ef91a94a0d3544e971,M,CF1,C01,746101,114,228.0,2756.0,228.0016399229935,228.00189570398652,87.32844334800029,17953,2244,2244,2219,True,outputs/frozen_2o_baselines/phase6h/runs/CB1_CAUR_M_CF1_RI2_TI2_R12/seed_746101.json,2743.0,0.47393364928909953,False
PHASE6H,CB1_CAUR_M_CF1_RI2_TI2_R12,f3e73b5840e8e50e51b2bf81be2d17dc60648dd4666091ef91a94a0d3544e971,M,CF1,C01,746102,114,228.0,2901.0,228.0371508450189,228.03725393101922,200.58094199601328,17818,2228,2228,2202,True,outputs/frozen_2o_baselines/phase6h/runs/CB1_CAUR_M_CF1_RI2_TI2_R12/seed_746102.json,2743.0,5.760116660590595,False
PHASE6H,CB1_CAUR_M_CF1_RI2_TI2_R12,f3e73b5840e8e50e51b2bf81be2d17dc60648dd4666091ef91a94a0d3544e971,M,CF1,C01,746103,114,228.0,2868.0,228.109553768998,228.10968366501038,0.25207972500356846,18058,2258,2258,2213,True,outputs/frozen_2o_baselines/phase6h/runs/CB1_CAUR_M_CF1_RI2_TI2_R12/seed_746103.json,2743.0,4.557054320087495,False
PHASE6H,CB1_CAUR_M_CF1_RI2_TI2_R12_C02,c5f935a0c647bb5931b89836d8cecd934eab4933915ffb05394716fb026d4bb9,M,CF1,C02,746101,117,234.0,2878.0,234.0010915750172,234.00124697800493,151.23135834699497,17997,2250,2250,2139,True,outputs/frozen_2o_baselines/phase6h/runs/CB1_CAUR_M_CF1_RI2_TI2_R12_C02/seed_746101.json,2772.0,3.8239538239538238,False
PHASE6H,CB1_CAUR_M_CF1_RI2_TI2_R12_C02,c5f935a0c647bb5931b89836d8cecd934eab4933915ffb05394716fb026d4bb9,M,CF1,C02,746102,117,234.0,2880.0,234.00223664799705,234.00243145402055,96.24644767999416,17999,2250,2250,2097,True,outputs/frozen_2o_baselines/phase6h/runs/CB1_CAUR_M_CF1_RI2_TI2_R12_C02/seed_746102.json,2772.0,3.896103896103896,False
PHASE6H,CB1_CAUR_M_CF1_RI2_TI2_R12_C02,c5f935a0c647bb5931b89836d8cecd934eab4933915ffb05394716fb026d4bb9,M,CF1,C02,746103,117,234.0,2867.0,234.00495942801354,234.00515430700034,216.651743230992,17991,2249,2249,2144,True,outputs/frozen_2o_baselines/phase6h/runs/CB1_CAUR_M_CF1_RI2_TI2_R12_C02/seed_746103.json,2772.0,3.427128427128427,False
PHASE6H,CB1_CAUR_M_CF2_RI2_TI2_R12,d9ebab88d1a3e2d3da92e56533b0c1d062ebeb81d84c125ec61af8fe79e7087a,M,CF2,C01,746101,122,244.0,2988.0,244.04171299698646,244.0418361579941,0.4037874899804592,17994,2250,2250,2056,True,outputs/frozen_2o_baselines/phase6h/runs/CB1_CAUR_M_CF2_RI2_TI2_R12/seed_746101.json,2782.0,7.404744787922358,False
PHASE6H,CB1_CAUR_M_CF2_RI2_TI2_R12,d9ebab88d1a3e2d3da92e56533b0c1d062ebeb81d84c125ec61af8fe79e7087a,M,CF2,C01,746102,122,244.0,2877.0,244.00041348100058,244.0005335030146,70.5279750089976,17947,2244,2244,2136,True,outputs/frozen_2o_baselines/phase6h/runs/CB1_CAUR_M_CF2_RI2_TI2_R12/seed_746102.json,2782.0,3.4148094895758447,False
PHASE6H,CB1_CAUR_M_CF2_RI2_TI2_R12,d9ebab88d1a3e2d3da92e56533b0c1d062ebeb81d84c125ec61af8fe79e7087a,M,CF2,C01,746103,122,244.0,2898.0,244.0400484430138,244.04037877600058,238.99842199200066,17841,2230,2230,1950,True,outputs/frozen_2o_baselines/phase6h/runs/CB1_CAUR_M_CF2_RI2_TI2_R12/seed_746103.json,2782.0,4.169662113587347,False
PHASE6H,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,9a1b7de15cfd0663d92ad81a5378da0922b92dc6f7c6b042cd8daf542a21b803,M,CF2,C02,746101,127,254.0,3658.0,254.00633171998197,254.00662848100183,205.03602297700127,17769,2221,2221,1309,True,outputs/frozen_2o_baselines/phase6h/runs/CB1_CAUR_M_CF2_RI2_TI2_R12_C02/seed_746101.json,3658.0,0.0,True
PHASE6H,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,9a1b7de15cfd0663d92ad81a5378da0922b92dc6f7c6b042cd8daf542a21b803,M,CF2,C02,746102,127,254.0,3685.0,254.02769500599243,254.02780776500003,241.64105017198017,17810,2227,2227,1562,True,outputs/frozen_2o_baselines/phase6h/runs/CB1_CAUR_M_CF2_RI2_TI2_R12_C02/seed_746102.json,3658.0,0.7381082558775287,False
PHASE6H,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,9a1b7de15cfd0663d92ad81a5378da0922b92dc6f7c6b042cd8daf542a21b803,M,CF2,C02,746103,127,254.0,3707.0,254.00585201801732,254.0059980499791,245.15793771800236,17628,2204,2204,1199,True,outputs/frozen_2o_baselines/phase6h/runs/CB1_CAUR_M_CF2_RI2_TI2_R12_C02/seed_746103.json,3658.0,1.339529797703663,False
PHASE6H,CB1_CAUR_M_CF3_RI2_TI2_R12,5ccadcfce0befc39234938c398bf932ff364dcf6a2ecd7adb51cebdb1d489239,M,CF3,C01,746101,118,236.0,2822.0,236.02052946502226,236.0206509429845,0.2930063920211978,17618,2203,2203,2138,True,outputs/frozen_2o_baselines/phase6h/runs/CB1_CAUR_M_CF3_RI2_TI2_R12/seed_746101.json,2639.0,6.934444865479348,False
PHASE6H,CB1_CAUR_M_CF3_RI2_TI2_R12,5ccadcfce0befc39234938c398bf932ff364dcf6a2ecd7adb51cebdb1d489239,M,CF3,C01,746102,118,236.0,2858.0,236.00759925699094,236.0077196059865,0.18815394400735386,17666,2209,2209,2088,True,outputs/frozen_2o_baselines/phase6h/runs/CB1_CAUR_M_CF3_RI2_TI2_R12/seed_746102.json,2639.0,8.298597953770367,False
PHASE6H,CB1_CAUR_M_CF3_RI2_TI2_R12,5ccadcfce0befc39234938c398bf932ff364dcf6a2ecd7adb51cebdb1d489239,M,CF3,C01,746103,118,236.0,2815.0,236.05097392300377,236.0510983520071,0.4023753560031764,17586,2199,2199,2115,True,outputs/frozen_2o_baselines/phase6h/runs/CB1_CAUR_M_CF3_RI2_TI2_R12/seed_746103.json,2639.0,6.6691928760894275,False
PHASE6H,CB1_CAUR_M_CF3_RI2_TI2_R12_C02,94cd02375f0a1e0e878aaf1591384d4eaceee39aab3ebab323e7739ac2e086d7,M,CF3,C02,746101,116,232.0,3138.0,232.04913098798716,232.04927051899722,0.27223058897652663,17642,2206,2206,2047,True,outputs/frozen_2o_baselines/phase6h/runs/CB1_CAUR_M_CF3_RI2_TI2_R12_C02/seed_746101.json,2922.0,7.392197125256674,False
PHASE6H,CB1_CAUR_M_CF3_RI2_TI2_R12_C02,94cd02375f0a1e0e878aaf1591384d4eaceee39aab3ebab323e7739ac2e086d7,M,CF3,C02,746102,116,232.0,3283.0,232.0027923239977,232.00297596800374,0.1686622989946045,17629,2204,2204,2116,True,outputs/frozen_2o_baselines/phase6h/runs/CB1_CAUR_M_CF3_RI2_TI2_R12_C02/seed_746102.json,2922.0,12.354551676933607,False
PHASE6H,CB1_CAUR_M_CF3_RI2_TI2_R12_C02,94cd02375f0a1e0e878aaf1591384d4eaceee39aab3ebab323e7739ac2e086d7,M,CF3,C02,746103,116,232.0,3137.0,232.00345513000502,232.0036015289952,0.2727756109961774,17459,2183,2183,1923,True,outputs/frozen_2o_baselines/phase6h/runs/CB1_CAUR_M_CF3_RI2_TI2_R12_C02/seed_746103.json,2922.0,7.3579739904175225,False
PHASE6H,CB1_CAUR_S_CF1_RI2_TI2_R12,12ff9dd4ce3a668c89ba8edd8ee0c9f87232f00b8ce8dbb42a4827402c20047a,S,CF1,C01,746101,61,122.0,1762.0,122.01996081098332,122.0200406559743,121.2371890580107,15650,1957,1957,1908,True,outputs/frozen_2o_baselines/phase6h/runs/CB1_CAUR_S_CF1_RI2_TI2_R12/seed_746101.json,1645.0,7.112462006079028,False
PHASE6H,CB1_CAUR_S_CF1_RI2_TI2_R12,12ff9dd4ce3a668c89ba8edd8ee0c9f87232f00b8ce8dbb42a4827402c20047a,S,CF1,C01,746102,61,122.0,1665.0,122.0080532009888,122.00813127600122,34.61391488497611,15714,1965,1965,1910,True,outputs/frozen_2o_baselines/phase6h/runs/CB1_CAUR_S_CF1_RI2_TI2_R12/seed_746102.json,1645.0,1.21580547112462,False
PHASE6H,CB1_CAUR_S_CF1_RI2_TI2_R12,12ff9dd4ce3a668c89ba8edd8ee0c9f87232f00b8ce8dbb42a4827402c20047a,S,CF1,C01,746103,61,122.0,1742.0,122.06651221500942,122.06660764000844,0.3284486170159653,15690,1962,1962,1891,True,outputs/frozen_2o_baselines/phase6h/runs/CB1_CAUR_S_CF1_RI2_TI2_R12/seed_746103.json,1645.0,5.896656534954407,False
PHASE6H,CB1_CAUR_S_CF1_RI2_TI2_R12_C02,74a7fad62f6bab915dde95c71d8cee211cc37cf7ba296a7f69869350a5c295d4,S,CF1,C02,746101,56,112.0,1858.0,112.02685801801272,112.02693254800397,109.48698385400348,14834,1855,1855,1467,True,outputs/frozen_2o_baselines/phase6h/runs/CB1_CAUR_S_CF1_RI2_TI2_R12_C02/seed_746101.json,1783.0,4.2063937184520475,False
PHASE6H,CB1_CAUR_S_CF1_RI2_TI2_R12_C02,74a7fad62f6bab915dde95c71d8cee211cc37cf7ba296a7f69869350a5c295d4,S,CF1,C02,746102,56,112.0,1940.0,112.00040739000542,112.00049719400704,0.018799979996401817,14930,1867,1867,1789,True,outputs/frozen_2o_baselines/phase6h/runs/CB1_CAUR_S_CF1_RI2_TI2_R12_C02/seed_746102.json,1783.0,8.80538418395962,False
PHASE6H,CB1_CAUR_S_CF1_RI2_TI2_R12_C02,74a7fad62f6bab915dde95c71d8cee211cc37cf7ba296a7f69869350a5c295d4,S,CF1,C02,746103,56,112.0,1895.0,112.00124911501189,112.00133825899684,0.19735955400392413,14946,1869,1869,1567,True,outputs/frozen_2o_baselines/phase6h/runs/CB1_CAUR_S_CF1_RI2_TI2_R12_C02/seed_746103.json,1783.0,6.28154795288839,False
PHASE6H,CB1_CAUR_S_CF2_RI2_TI2_R12,539a503ec74ff5d21200fb1410004fe10142f209ce1f6e910a08abb20b2d8f23,S,CF2,C01,746101,60,120.0,1704.0,120.0009345849976,120.00104323797859,117.74363558902405,15317,1915,1915,1897,True,outputs/frozen_2o_baselines/phase6h/runs/CB1_CAUR_S_CF2_RI2_TI2_R12/seed_746101.json,1588.0,7.30478589420655,False
PHASE6H,CB1_CAUR_S_CF2_RI2_TI2_R12,539a503ec74ff5d21200fb1410004fe10142f209ce1f6e910a08abb20b2d8f23,S,CF2,C01,746102,60,120.0,1677.0,120.03889788201195,120.03897366599995,119.07790229702368,15282,1911,1911,1867,True,outputs/frozen_2o_baselines/phase6h/runs/CB1_CAUR_S_CF2_RI2_TI2_R12/seed_746102.json,1588.0,5.604534005037784,False
PHASE6H,CB1_CAUR_S_CF2_RI2_TI2_R12,539a503ec74ff5d21200fb1410004fe10142f209ce1f6e910a08abb20b2d8f23,S,CF2,C01,746103,60,120.0,1721.0,120.00315147600486,120.0032346409862,25.157052379014203,15330,1917,1917,1906,True,outputs/frozen_2o_baselines/phase6h/runs/CB1_CAUR_S_CF2_RI2_TI2_R12/seed_746103.json,1588.0,8.375314861460957,False
PHASE6H,CB1_CAUR_S_CF2_RI2_TI2_R12_C02,92d8057295dbcbc4b54e91705c109ca5182fb4203fc8d99455311346d6468af6,S,CF2,C02,746101,63,126.0,2003.0,126.03262047900353,126.032697068993,58.222311279998394,15794,1975,1975,1921,True,outputs/frozen_2o_baselines/phase6h/runs/CB1_CAUR_S_CF2_RI2_TI2_R12_C02/seed_746101.json,1884.0,6.316348195329087,False
PHASE6H,CB1_CAUR_S_CF2_RI2_TI2_R12_C02,92d8057295dbcbc4b54e91705c109ca5182fb4203fc8d99455311346d6468af6,S,CF2,C02,746102,63,126.0,2026.0,126.00042760901852,126.00052654198953,121.91623357401113,15700,1963,1963,1783,True,outputs/frozen_2o_baselines/phase6h/runs/CB1_CAUR_S_CF2_RI2_TI2_R12_C02/seed_746102.json,1884.0,7.537154989384288,False
PHASE6H,CB1_CAUR_S_CF2_RI2_TI2_R12_C02,92d8057295dbcbc4b54e91705c109ca5182fb4203fc8d99455311346d6468af6,S,CF2,C02,746103,63,126.0,1945.0,126.01444411699777,126.01452624599915,110.20001528901048,15762,1971,1971,1928,True,outputs/frozen_2o_baselines/phase6h/runs/CB1_CAUR_S_CF2_RI2_TI2_R12_C02/seed_746103.json,1884.0,3.237791932059448,False
PHASE6H,CB1_CAUR_S_CF3_RI2_TI2_R12,3f232d8c25a7545c618b92d20016e072a645edcbe2b6e5247d8ed2da66733eff,S,CF3,C01,746101,61,122.0,1870.0,122.00043081399053,122.00056353097898,110.73843347499496,15311,1914,1914,1890,True,outputs/frozen_2o_baselines/phase6h/runs/CB1_CAUR_S_CF3_RI2_TI2_R12/seed_746101.json,1655.0,12.990936555891238,False
PHASE6H,CB1_CAUR_S_CF3_RI2_TI2_R12,3f232d8c25a7545c618b92d20016e072a645edcbe2b6e5247d8ed2da66733eff,S,CF3,C01,746102,61,122.0,1812.0,122.006340619002,122.00641829299275,111.77285047399346,15226,1904,1904,1854,True,outputs/frozen_2o_baselines/phase6h/runs/CB1_CAUR_S_CF3_RI2_TI2_R12/seed_746102.json,1655.0,9.486404833836858,False
PHASE6H,CB1_CAUR_S_CF3_RI2_TI2_R12,3f232d8c25a7545c618b92d20016e072a645edcbe2b6e5247d8ed2da66733eff,S,CF3,C01,746103,61,122.0,1814.0,122.00831314499374,122.00839265002287,81.09735050000018,15378,1923,1923,1885,True,outputs/frozen_2o_baselines/phase6h/runs/CB1_CAUR_S_CF3_RI2_TI2_R12/seed_746103.json,1655.0,9.607250755287009,False
PHASE6H,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,96c10a051fa514f280b12e2f8c0ccf414e920ac4610fe333af1151dc928410d4,S,CF3,C02,746101,63,126.0,1863.0,126.02710802000365,126.0271807310055,68.21629915101221,15658,1958,1958,1923,True,outputs/frozen_2o_baselines/phase6h/runs/CB1_CAUR_S_CF3_RI2_TI2_R12_C02/seed_746101.json,1729.0,7.750144592249855,False
PHASE6H,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,96c10a051fa514f280b12e2f8c0ccf414e920ac4610fe333af1151dc928410d4,S,CF3,C02,746102,63,126.0,1863.0,126.00150063299225,126.00161612100783,116.05919475399423,15509,1939,1939,1919,True,outputs/frozen_2o_baselines/phase6h/runs/CB1_CAUR_S_CF3_RI2_TI2_R12_C02/seed_746102.json,1729.0,7.750144592249855,False
PHASE6H,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,96c10a051fa514f280b12e2f8c0ccf414e920ac4610fe333af1151dc928410d4,S,CF3,C02,746103,63,126.0,1812.0,126.00057403399842,126.0006654150202,57.945441087009385,15523,1941,1941,1894,True,outputs/frozen_2o_baselines/phase6h/runs/CB1_CAUR_S_CF3_RI2_TI2_R12_C02/seed_746103.json,1729.0,4.8004626951995375,False
LG_HGA_2O,CB1_CAUR_L_CF1_RI2_TI2_R12,c0b6374d4eb72ada83b8a8452425b71b4322e61123edbb755f2cd08927288b7a,L,CF1,C01,746101,166,332.0,3453.0,332.00521169998683,332.00912615601555,289.7566000139923,28074,699,0,0,True,outputs/frozen_2o_baselines/lg_hga_2o/runs/CB1_CAUR_L_CF1_RI2_TI2_R12/seed_746101.json,3453.0,0.0,True
LG_HGA_2O,CB1_CAUR_L_CF1_RI2_TI2_R12,c0b6374d4eb72ada83b8a8452425b71b4322e61123edbb755f2cd08927288b7a,L,CF1,C01,746102,166,332.0,3470.0,332.01235979399644,332.01409702800447,202.83826368598966,28502,710,0,0,True,outputs/frozen_2o_baselines/lg_hga_2o/runs/CB1_CAUR_L_CF1_RI2_TI2_R12/seed_746102.json,3453.0,0.4923255140457573,False
LG_HGA_2O,CB1_CAUR_L_CF1_RI2_TI2_R12,c0b6374d4eb72ada83b8a8452425b71b4322e61123edbb755f2cd08927288b7a,L,CF1,C01,746103,166,332.0,3668.0,332.0232329540013,332.0254394970252,231.32664702099282,28754,716,0,0,True,outputs/frozen_2o_baselines/lg_hga_2o/runs/CB1_CAUR_L_CF1_RI2_TI2_R12/seed_746103.json,3453.0,6.226469736461048,False
LG_HGA_2O,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,dd5c1ce71a5d72aad6c85617cb1718c9e57f3a6cfe23a0d18a92f0942ba56dc1,L,CF1,C02,746101,172,344.0,4586.0,344.0134881440026,344.01549815098406,339.943094266986,28640,713,0,0,True,outputs/frozen_2o_baselines/lg_hga_2o/runs/CB1_CAUR_L_CF1_RI2_TI2_R12_C02/seed_746101.json,3710.0,23.61185983827493,False
LG_HGA_2O,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,dd5c1ce71a5d72aad6c85617cb1718c9e57f3a6cfe23a0d18a92f0942ba56dc1,L,CF1,C02,746102,172,344.0,3732.0,344.01355759901344,344.0170043169928,297.64701733901165,27498,684,0,0,True,outputs/frozen_2o_baselines/lg_hga_2o/runs/CB1_CAUR_L_CF1_RI2_TI2_R12_C02/seed_746102.json,3710.0,0.5929919137466307,False
LG_HGA_2O,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,dd5c1ce71a5d72aad6c85617cb1718c9e57f3a6cfe23a0d18a92f0942ba56dc1,L,CF1,C02,746103,172,344.0,3811.0,344.07607817300595,344.07922415301437,304.7623371189984,27490,684,0,0,True,outputs/frozen_2o_baselines/lg_hga_2o/runs/CB1_CAUR_L_CF1_RI2_TI2_R12_C02/seed_746103.json,3710.0,2.7223719676549867,False
LG_HGA_2O,CB1_CAUR_L_CF2_RI2_TI2_R12,74b633a78dfe171189160ec0651f63c472fd7c4b456c8aa149cbc69f56bbcc8c,L,CF2,C01,746101,188,376.0,4202.0,376.00832682001055,376.01313949297764,299.27522516599856,26002,647,0,0,True,outputs/frozen_2o_baselines/lg_hga_2o/runs/CB1_CAUR_L_CF2_RI2_TI2_R12/seed_746101.json,4166.0,0.8641382621219396,False
LG_HGA_2O,CB1_CAUR_L_CF2_RI2_TI2_R12,74b633a78dfe171189160ec0651f63c472fd7c4b456c8aa149cbc69f56bbcc8c,L,CF2,C01,746102,188,376.0,4235.0,376.00776158299414,376.01039196699276,362.6357541040052,26896,669,0,0,True,outputs/frozen_2o_baselines/lg_hga_2o/runs/CB1_CAUR_L_CF2_RI2_TI2_R12/seed_746102.json,4166.0,1.656265002400384,False
LG_HGA_2O,CB1_CAUR_L_CF2_RI2_TI2_R12,74b633a78dfe171189160ec0651f63c472fd7c4b456c8aa149cbc69f56bbcc8c,L,CF2,C01,746103,188,376.0,4166.0,376.0129153410089,376.0152777059993,347.036429425003,25710,640,0,0,True,outputs/frozen_2o_baselines/lg_hga_2o/runs/CB1_CAUR_L_CF2_RI2_TI2_R12/seed_746103.json,4166.0,0.0,True
LG_HGA_2O,CB1_CAUR_L_CF2_RI2_TI2_R12_C02,48a9ab11246faafcf8189c16695cbf926f0ae8bdbc42dfab76d38b2d7830b091,L,CF2,C02,746101,194,388.0,4190.0,388.00983089901274,388.01235275599174,386.8175766150234,26118,650,0,0,True,outputs/frozen_2o_baselines/lg_hga_2o/runs/CB1_CAUR_L_CF2_RI2_TI2_R12_C02/seed_746101.json,3957.0,5.888299216578216,False
LG_HGA_2O,CB1_CAUR_L_CF2_RI2_TI2_R12_C02,48a9ab11246faafcf8189c16695cbf926f0ae8bdbc42dfab76d38b2d7830b091,L,CF2,C02,746102,194,388.0,4290.0,388.01050025000586,388.0136177279928,379.97803439499694,26336,655,0,0,True,outputs/frozen_2o_baselines/lg_hga_2o/runs/CB1_CAUR_L_CF2_RI2_TI2_R12_C02/seed_746102.json,3957.0,8.415466262319939,False
LG_HGA_2O,CB1_CAUR_L_CF2_RI2_TI2_R12_C02,48a9ab11246faafcf8189c16695cbf926f0ae8bdbc42dfab76d38b2d7830b091,L,CF2,C02,746103,194,388.0,4233.0,388.0060028140142,388.00829112000065,386.03963350201957,26150,651,0,0,True,outputs/frozen_2o_baselines/lg_hga_2o/runs/CB1_CAUR_L_CF2_RI2_TI2_R12_C02/seed_746103.json,3957.0,6.974981046247157,False
LG_HGA_2O,CB1_CAUR_L_CF3_RI2_TI2_R12,bdb01c2b6350b572dcac6be3c542e696143bd4766ab3ae7939bff36e6234f25b,L,CF3,C01,746101,183,366.0,4337.0,366.01872745298897,366.0238103129959,341.79914897997514,26546,663,0,0,True,outputs/frozen_2o_baselines/lg_hga_2o/runs/CB1_CAUR_L_CF3_RI2_TI2_R12/seed_746101.json,4145.0,4.632086851628468,False
LG_HGA_2O,CB1_CAUR_L_CF3_RI2_TI2_R12,bdb01c2b6350b572dcac6be3c542e696143bd4766ab3ae7939bff36e6234f25b,L,CF3,C01,746102,183,366.0,4482.0,366.00970697100274,366.0126535719901,332.98390203298186,26584,664,0,0,True,outputs/frozen_2o_baselines/lg_hga_2o/runs/CB1_CAUR_L_CF3_RI2_TI2_R12/seed_746102.json,4145.0,8.13027744270205,False
LG_HGA_2O,CB1_CAUR_L_CF3_RI2_TI2_R12,bdb01c2b6350b572dcac6be3c542e696143bd4766ab3ae7939bff36e6234f25b,L,CF3,C01,746103,183,366.0,4167.0,366.0046177050099,366.00827247599955,365.65321943798335,26694,667,0,0,True,outputs/frozen_2o_baselines/lg_hga_2o/runs/CB1_CAUR_L_CF3_RI2_TI2_R12/seed_746103.json,4145.0,0.5307599517490953,False
LG_HGA_2O,CB1_CAUR_L_CF3_RI2_TI2_R12_C02,2373d994f8a29b3d5bc58aacb9c4f74c8c60d0950760ab044a7354c19b09f9b9,L,CF3,C02,746101,179,358.0,3329.0,358.00664147999487,358.0100649530068,334.1116931519937,27112,677,0,0,True,outputs/frozen_2o_baselines/lg_hga_2o/runs/CB1_CAUR_L_CF3_RI2_TI2_R12_C02/seed_746101.json,3180.0,4.685534591194968,False
LG_HGA_2O,CB1_CAUR_L_CF3_RI2_TI2_R12_C02,2373d994f8a29b3d5bc58aacb9c4f74c8c60d0950760ab044a7354c19b09f9b9,L,CF3,C02,746102,179,358.0,3180.0,358.00683375800145,358.010286225006,290.40162975000567,27232,680,0,0,True,outputs/frozen_2o_baselines/lg_hga_2o/runs/CB1_CAUR_L_CF3_RI2_TI2_R12_C02/seed_746102.json,3180.0,0.0,True
LG_HGA_2O,CB1_CAUR_L_CF3_RI2_TI2_R12_C02,2373d994f8a29b3d5bc58aacb9c4f74c8c60d0950760ab044a7354c19b09f9b9,L,CF3,C02,746103,179,358.0,3222.0,358.0247404590191,358.026798707986,283.25212488800753,27044,676,0,0,True,outputs/frozen_2o_baselines/lg_hga_2o/runs/CB1_CAUR_L_CF3_RI2_TI2_R12_C02/seed_746103.json,3180.0,1.320754716981132,False
LG_HGA_2O,CB1_CAUR_M_CF1_RI2_TI2_R12,f3e73b5840e8e50e51b2bf81be2d17dc60648dd4666091ef91a94a0d3544e971,M,CF1,C01,746101,114,228.0,2920.0,228.0118527779996,228.01529200398363,159.72501969098812,36948,923,0,0,True,outputs/frozen_2o_baselines/lg_hga_2o/runs/CB1_CAUR_M_CF1_RI2_TI2_R12/seed_746101.json,2743.0,6.452788917243893,False
