method,instance_id,scale,CF_level,cell_replicate,seed,budget_seconds,result_source,final_makespan,runtime_seconds,outer_runtime_seconds,best_found_seconds,decoder_evaluations,iterations,neural_decisions,fallback_count,feasible,result_path
LG_HGA_2O,CB1_CAUR_M_CF1_RI2_TI2_R12_C02,M,CF1,C02,746101,234.0,NEW_RUN,2801.0,234.00167085800786,234.00327283001388,45.40642557499814,35624,890,0,0,True,outputs/frozen_2o_baselines/lg_hga_2o/runs/CB1_CAUR_M_CF1_RI2_TI2_R12_C02/seed_746101.json
LG_HGA_2O,CB1_CAUR_M_CF1_RI2_TI2_R12_C02,M,CF1,C02,746102,234.0,NEW_RUN,2772.0,234.00731873998302,234.00962295301724,89.29462658299599,34760,868,0,0,True,outputs/frozen_2o_baselines/lg_hga_2o/runs/CB1_CAUR_M_CF1_RI2_TI2_R12_C02/seed_746102.json
LG_HGA_2O,CB1_CAUR_M_CF1_RI2_TI2_R12_C02,M,CF1,C02,746103,234.0,NEW_RUN,2788.0,234.0039476469974,234.0062827990041,158.58333372700145,35470,886,0,0,True,outputs/frozen_2o_baselines/lg_hga_2o/runs/CB1_CAUR_M_CF1_RI2_TI2_R12_C02/seed_746103.json
LG_HGA_2O,CB1_CAUR_M_CF2_RI2_TI2_R12,M,CF2,C01,746101,244.0,NEW_RUN,2782.0,244.00245275199995,244.00523732599686,238.2248720700154,34522,863,0,0,True,outputs/frozen_2o_baselines/lg_hga_2o/runs/CB1_CAUR_M_CF2_RI2_TI2_R12/seed_746101.json
LG_HGA_2O,CB1_CAUR_M_CF2_RI2_TI2_R12,M,CF2,C01,746102,244.0,NEW_RUN,2909.0,244.00351167397457,244.00520100601716,181.38195823098067,34776,869,0,0,True,outputs/frozen_2o_baselines/lg_hga_2o/runs/CB1_CAUR_M_CF2_RI2_TI2_R12/seed_746102.json
LG_HGA_2O,CB1_CAUR_M_CF2_RI2_TI2_R12,M,CF2,C01,746103,244.0,NEW_RUN,2921.0,244.01407763900352,244.0153962339973,170.59203331102617,34208,855,0,0,True,outputs/frozen_2o_baselines/lg_hga_2o/runs/CB1_CAUR_M_CF2_RI2_TI2_R12/seed_746103.json
LG_HGA_2O,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,M,CF2,C02,746101,254.0,NEW_RUN,3746.0,254.00617739799782,254.0078717440192,76.09996209401288,34816,870,0,0,True,outputs/frozen_2o_baselines/lg_hga_2o/runs/CB1_CAUR_M_CF2_RI2_TI2_R12_C02/seed_746101.json
LG_HGA_2O,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,M,CF2,C02,746102,254.0,NEW_RUN,3888.0,254.01399952700012,254.0170043760154,16.285870741994586,34718,867,0,0,True,outputs/frozen_2o_baselines/lg_hga_2o/runs/CB1_CAUR_M_CF2_RI2_TI2_R12_C02/seed_746102.json
LG_HGA_2O,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,M,CF2,C02,746103,254.0,NEW_RUN,3834.0,254.00612128799548,254.00821558601456,17.09333188398159,35310,882,0,0,True,outputs/frozen_2o_baselines/lg_hga_2o/runs/CB1_CAUR_M_CF2_RI2_TI2_R12_C02/seed_746103.json
LG_HGA_2O,CB1_CAUR_M_CF3_RI2_TI2_R12,M,CF3,C01,746101,236.0,NEW_RUN,2799.0,236.0115875019983,236.01523967500543,128.2650653049932,34788,869,0,0,True,outputs/frozen_2o_baselines/lg_hga_2o/runs/CB1_CAUR_M_CF3_RI2_TI2_R12/seed_746101.json
LG_HGA_2O,CB1_CAUR_M_CF3_RI2_TI2_R12,M,CF3,C01,746102,236.0,NEW_RUN,2647.0,236.00667902600253,236.0089347109897,124.38210470299236,35240,880,0,0,True,outputs/frozen_2o_baselines/lg_hga_2o/runs/CB1_CAUR_M_CF3_RI2_TI2_R12/seed_746102.json
LG_HGA_2O,CB1_CAUR_M_CF3_RI2_TI2_R12,M,CF3,C01,746103,236.0,NEW_RUN,2639.0,236.00923936499748,236.01133797998773,63.82282470999053,34594,864,0,0,True,outputs/frozen_2o_baselines/lg_hga_2o/runs/CB1_CAUR_M_CF3_RI2_TI2_R12/seed_746103.json
LG_HGA_2O,CB1_CAUR_M_CF3_RI2_TI2_R12_C02,M,CF3,C02,746101,232.0,NEW_RUN,2940.0,232.00439437001478,232.00608384801308,99.69776332500624,34940,873,0,0,True,outputs/frozen_2o_baselines/lg_hga_2o/runs/CB1_CAUR_M_CF3_RI2_TI2_R12_C02/seed_746101.json
LG_HGA_2O,CB1_CAUR_M_CF3_RI2_TI2_R12_C02,M,CF3,C02,746102,232.0,NEW_RUN,2922.0,232.00888189100078,232.0107184330118,218.33296719001373,36110,902,0,0,True,outputs/frozen_2o_baselines/lg_hga_2o/runs/CB1_CAUR_M_CF3_RI2_TI2_R12_C02/seed_746102.json
LG_HGA_2O,CB1_CAUR_M_CF3_RI2_TI2_R12_C02,M,CF3,C02,746103,232.0,NEW_RUN,2989.0,232.0102319259895,232.01142295601312,74.70547699398594,35448,886,0,0,True,outputs/frozen_2o_baselines/lg_hga_2o/runs/CB1_CAUR_M_CF3_RI2_TI2_R12_C02/seed_746103.json
LG_HGA_2O,CB1_CAUR_S_CF1_RI2_TI2_R12,S,CF1,C01,746101,122.0,NEW_RUN,1714.0,122.00269482698059,122.00509830299416,26.072265853988938,51482,1284,0,0,True,outputs/frozen_2o_baselines/lg_hga_2o/runs/CB1_CAUR_S_CF1_RI2_TI2_R12/seed_746101.json
LG_HGA_2O,CB1_CAUR_S_CF1_RI2_TI2_R12,S,CF1,C01,746102,122.0,NEW_RUN,1649.0,122.0046792489884,122.00551025400637,112.36019454299822,49924,1245,0,0,True,outputs/frozen_2o_baselines/lg_hga_2o/runs/CB1_CAUR_S_CF1_RI2_TI2_R12/seed_746102.json
LG_HGA_2O,CB1_CAUR_S_CF1_RI2_TI2_R12,S,CF1,C01,746103,122.0,NEW_RUN,1647.0,122.0033763149986,122.00400341898785,6.14862421300495,50428,1258,0,0,True,outputs/frozen_2o_baselines/lg_hga_2o/runs/CB1_CAUR_S_CF1_RI2_TI2_R12/seed_746103.json
LG_HGA_2O,CB1_CAUR_S_CF1_RI2_TI2_R12_C02,S,CF1,C02,746101,112.0,NEW_RUN,1811.0,112.00084594701184,112.00165821798146,79.53818110201973,50454,1258,0,0,True,outputs/frozen_2o_baselines/lg_hga_2o/runs/CB1_CAUR_S_CF1_RI2_TI2_R12_C02/seed_746101.json
LG_HGA_2O,CB1_CAUR_S_CF1_RI2_TI2_R12_C02,S,CF1,C02,746102,112.0,NEW_RUN,1798.0,112.00293567299377,112.00347564800177,11.833588676003274,50584,1262,0,0,True,outputs/frozen_2o_baselines/lg_hga_2o/runs/CB1_CAUR_S_CF1_RI2_TI2_R12_C02/seed_746102.json
LG_HGA_2O,CB1_CAUR_S_CF1_RI2_TI2_R12_C02,S,CF1,C02,746103,112.0,NEW_RUN,1794.0,112.00129646397545,112.0020643210155,55.08950531997834,50286,1254,0,0,True,outputs/frozen_2o_baselines/lg_hga_2o/runs/CB1_CAUR_S_CF1_RI2_TI2_R12_C02/seed_746103.json
LG_HGA_2O,CB1_CAUR_S_CF2_RI2_TI2_R12,S,CF2,C01,746101,120.0,NEW_RUN,1654.0,120.00391041798866,120.00624894999783,10.49333439397742,49910,1247,0,0,True,outputs/frozen_2o_baselines/lg_hga_2o/runs/CB1_CAUR_S_CF2_RI2_TI2_R12/seed_746101.json
LG_HGA_2O,CB1_CAUR_S_CF2_RI2_TI2_R12,S,CF2,C01,746102,120.0,NEW_RUN,1611.0,120.00332568999147,120.00396553397877,119.75110326797585,49538,1238,0,0,True,outputs/frozen_2o_baselines/lg_hga_2o/runs/CB1_CAUR_S_CF2_RI2_TI2_R12/seed_746102.json
LG_HGA_2O,CB1_CAUR_S_CF2_RI2_TI2_R12,S,CF2,C01,746103,120.0,NEW_RUN,1607.0,120.0018580989854,120.00284013600321,52.97517748398241,49636,1240,0,0,True,outputs/frozen_2o_baselines/lg_hga_2o/runs/CB1_CAUR_S_CF2_RI2_TI2_R12/seed_746103.json
LG_HGA_2O,CB1_CAUR_S_CF2_RI2_TI2_R12_C02,S,CF2,C02,746101,126.0,NEW_RUN,1976.0,126.00187302101403,126.00279597798362,21.90678744399338,47672,1191,0,0,True,outputs/frozen_2o_baselines/lg_hga_2o/runs/CB1_CAUR_S_CF2_RI2_TI2_R12_C02/seed_746101.json
LG_HGA_2O,CB1_CAUR_S_CF2_RI2_TI2_R12_C02,S,CF2,C02,746102,126.0,NEW_RUN,1972.0,126.00456602001213,126.00545548999798,64.9047428870108,48770,1219,0,0,True,outputs/frozen_2o_baselines/lg_hga_2o/runs/CB1_CAUR_S_CF2_RI2_TI2_R12_C02/seed_746102.json
LG_HGA_2O,CB1_CAUR_S_CF2_RI2_TI2_R12_C02,S,CF2,C02,746103,126.0,NEW_RUN,1951.0,126.0046657040075,126.00553025200497,120.75503150801524,48746,1218,0,0,True,outputs/frozen_2o_baselines/lg_hga_2o/runs/CB1_CAUR_S_CF2_RI2_TI2_R12_C02/seed_746103.json
LG_HGA_2O,CB1_CAUR_S_CF3_RI2_TI2_R12,S,CF3,C01,746101,122.0,NEW_RUN,1742.0,122.00529113298398,122.00743681300082,58.83132473099977,46966,1174,0,0,True,outputs/frozen_2o_baselines/lg_hga_2o/runs/CB1_CAUR_S_CF3_RI2_TI2_R12/seed_746101.json
LG_HGA_2O,CB1_CAUR_S_CF3_RI2_TI2_R12,S,CF3,C01,746102,122.0,NEW_RUN,1697.0,122.00160245099687,122.0025775230024,43.293021880002925,47920,1197,0,0,True,outputs/frozen_2o_baselines/lg_hga_2o/runs/CB1_CAUR_S_CF3_RI2_TI2_R12/seed_746102.json
LG_HGA_2O,CB1_CAUR_S_CF3_RI2_TI2_R12,S,CF3,C01,746103,122.0,NEW_RUN,1655.0,122.00081453900202,122.00162100998568,120.93969741501496,48422,1210,0,0,True,outputs/frozen_2o_baselines/lg_hga_2o/runs/CB1_CAUR_S_CF3_RI2_TI2_R12/seed_746103.json
LG_HGA_2O,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,S,CF3,C02,746101,126.0,NEW_RUN,1864.0,126.00382083799923,126.00458775999141,107.53047135897214,48980,1224,0,0,True,outputs/frozen_2o_baselines/lg_hga_2o/runs/CB1_CAUR_S_CF3_RI2_TI2_R12_C02/seed_746101.json
LG_HGA_2O,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,S,CF3,C02,746102,126.0,NEW_RUN,1825.0,126.00509480800247,126.00574075902114,58.24460119500873,49450,1236,0,0,True,outputs/frozen_2o_baselines/lg_hga_2o/runs/CB1_CAUR_S_CF3_RI2_TI2_R12_C02/seed_746102.json
LG_HGA_2O,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,S,CF3,C02,746103,126.0,NEW_RUN,1797.0,126.00438850399223,126.00522678199923,59.479314820986474,49148,1228,0,0,True,outputs/frozen_2o_baselines/lg_hga_2o/runs/CB1_CAUR_S_CF3_RI2_TI2_R12_C02/seed_746103.json
